E, keV	I, A
6,00327E+0	4,14240E-11
6,01426E+0	5,71740E-11
6,02526E+0	6,54080E-11
6,03625E+0	9,50220E-11
6,04725E+0	7,38790E-11
6,05824E+0	8,63670E-11
6,06924E+0	6,22360E-11
6,08024E+0	7,66270E-11
6,09123E+0	6,02280E-11
6,10222E+0	7,33550E-11
6,11322E+0	8,21210E-11
6,12421E+0	8,38560E-11
6,13521E+0	8,09570E-11
6,14620E+0	7,54500E-11
6,15720E+0	8,06620E-11
6,16819E+0	8,55820E-11
6,17919E+0	6,65330E-11
6,19018E+0	6,76110E-11
6,20118E+0	9,20780E-11
6,21218E+0	6,65080E-11
6,22317E+0	7,87760E-11
6,23416E+0	8,41410E-11
6,24516E+0	9,04730E-11
6,25615E+0	6,90380E-11
6,26715E+0	9,56230E-11
6,27814E+0	8,75000E-11
6,28914E+0	1,00858E-10
6,30014E+0	1,02368E-10
6,31113E+0	1,01908E-10
6,32212E+0	1,14035E-10
6,33312E+0	8,73420E-11
6,34411E+0	8,84680E-11
6,35511E+0	8,14490E-11
6,36610E+0	8,02380E-11
6,37710E+0	9,84070E-11
6,38809E+0	7,88330E-11
6,39909E+0	1,03922E-10
6,41008E+0	8,06960E-11
6,42108E+0	7,55390E-11
6,43207E+0	9,50710E-11
6,44307E+0	8,15190E-11
6,45406E+0	9,59060E-11
6,46506E+0	1,00979E-10
6,47605E+0	9,62260E-11
6,48705E+0	9,44970E-11
6,49804E+0	9,91130E-11
6,50904E+0	1,19192E-10
6,52003E+0	1,15393E-10
6,53103E+0	1,19817E-10
6,54202E+0	1,32437E-10
6,55302E+0	1,06532E-10
6,56401E+0	1,30213E-10
6,57501E+0	1,16144E-10
6,58601E+0	1,25107E-10
6,59700E+0	1,41846E-10
6,60799E+0	1,26959E-10
6,61899E+0	1,61418E-10
6,62998E+0	1,45328E-10
6,64098E+0	1,60958E-10
6,65197E+0	1,63028E-10
6,66297E+0	1,79643E-10
6,67396E+0	1,59365E-10
6,68496E+0	1,52238E-10
6,69595E+0	1,62432E-10
6,70695E+0	1,26833E-10
6,71795E+0	1,36534E-10
6,72894E+0	1,30267E-10
6,73993E+0	1,02988E-10
6,75093E+0	1,05322E-10
6,76192E+0	1,25339E-10
6,77292E+0	1,31580E-10
6,78391E+0	1,14068E-10
6,79491E+0	1,13645E-10
6,80591E+0	1,01589E-10
6,81690E+0	1,13319E-10
6,82789E+0	1,32902E-10
6,83889E+0	1,41449E-10
6,84988E+0	1,24815E-10
6,86088E+0	1,07573E-10
6,87187E+0	9,74740E-11
6,88287E+0	1,15149E-10
6,89386E+0	1,19801E-10
6,90486E+0	1,23859E-10
6,91585E+0	1,33113E-10
6,92685E+0	1,52566E-10
6,93784E+0	1,28030E-10
6,94884E+0	1,23188E-10
6,95983E+0	1,19621E-10
6,97083E+0	1,21841E-10
6,98182E+0	1,10268E-10
6,99282E+0	1,23424E-10
7,00381E+0	1,27786E-10
7,01481E+0	1,24177E-10
7,02580E+0	1,31024E-10
7,03680E+0	1,26036E-10
7,04779E+0	1,10409E-10
7,05879E+0	1,05971E-10
7,06978E+0	1,18389E-10
7,08078E+0	1,09370E-10
7,09177E+0	1,10644E-10
7,10277E+0	1,21348E-10
7,11376E+0	1,14512E-10
7,12476E+0	1,30447E-10
7,13575E+0	1,48350E-10
7,14675E+0	1,32286E-10
7,15774E+0	1,31714E-10
7,16874E+0	1,30356E-10
7,17973E+0	1,36679E-10
7,19073E+0	1,38662E-10
7,20172E+0	1,42311E-10
7,21272E+0	1,33968E-10
7,22371E+0	1,50380E-10
7,23471E+0	1,37947E-10
7,24570E+0	1,35853E-10
7,25670E+0	1,63763E-10
7,26769E+0	1,65319E-10
7,27869E+0	1,71593E-10
7,28968E+0	1,76295E-10
7,30068E+0	1,77001E-10
7,31168E+0	1,54377E-10
7,32267E+0	1,47566E-10
7,33366E+0	1,52020E-10
7,34466E+0	1,53759E-10
7,35565E+0	1,59067E-10
7,36665E+0	1,57274E-10
