E, keV	I, A
6,00327E+0	1,74861E-11
6,01426E+0	1,61003E-11
6,02526E+0	1,15290E-11
6,03625E+0	2,42570E-11
6,04725E+0	2,15660E-11
6,05824E+0	2,38330E-11
6,06924E+0	1,51943E-11
6,08024E+0	1,79935E-11
6,09123E+0	1,49272E-11
6,10222E+0	1,97939E-11
6,11322E+0	1,43901E-11
6,12421E+0	1,84453E-11
6,13521E+0	2,56900E-11
6,14620E+0	1,83777E-11
6,15720E+0	1,59924E-11
6,16819E+0	2,15580E-11
6,17919E+0	2,60470E-11
6,19018E+0	1,27386E-11
6,20118E+0	1,44134E-11
6,21218E+0	2,22410E-11
6,22317E+0	1,63076E-11
6,23416E+0	1,33280E-11
6,24516E+0	2,38330E-11
6,25615E+0	2,15180E-11
6,26715E+0	3,02300E-11
6,27814E+0	2,42600E-11
6,28914E+0	2,40000E-11
6,30014E+0	2,11450E-11
6,31113E+0	1,88955E-11
6,32212E+0	1,47344E-11
6,33312E+0	1,73394E-11
6,34411E+0	2,98880E-11
6,35511E+0	2,04465E-11
6,36610E+0	2,02606E-11
6,37710E+0	1,97510E-11
6,38809E+0	2,52030E-11
6,39909E+0	1,69616E-11
6,41008E+0	1,51597E-11
6,42108E+0	1,49891E-11
6,43207E+0	2,03224E-11
6,44307E+0	1,54613E-11
6,45406E+0	1,01565E-11
6,46506E+0	1,51377E-11
6,47605E+0	1,98477E-11
6,48705E+0	2,26280E-11
6,49804E+0	2,12180E-11
6,50904E+0	2,12820E-11
6,52003E+0	2,07900E-11
6,53103E+0	2,54300E-11
6,54202E+0	2,34090E-11
6,55302E+0	2,08010E-11
6,56401E+0	2,14060E-11
6,57501E+0	3,32980E-11
6,58601E+0	3,08490E-11
6,59700E+0	2,41040E-11
6,60799E+0	2,01607E-11
6,61899E+0	1,45664E-11
6,62998E+0	3,87370E-11
6,64098E+0	2,89490E-11
6,65197E+0	2,18420E-11
6,66297E+0	2,09930E-11
6,67396E+0	3,32780E-11
6,68496E+0	2,78850E-11
6,69595E+0	2,56420E-11
6,70695E+0	3,05480E-11
6,71795E+0	3,47750E-11
6,72894E+0	2,73420E-11
6,73993E+0	3,35720E-11
6,75093E+0	2,91550E-11
6,76192E+0	4,29030E-11
6,77292E+0	3,32470E-11
6,78391E+0	2,79300E-11
6,79491E+0	2,86040E-11
6,80591E+0	3,26240E-11
6,81690E+0	2,90790E-11
6,82789E+0	2,86180E-11
6,83889E+0	2,72670E-11
6,84988E+0	3,78570E-11
6,86088E+0	2,40640E-11
6,87187E+0	2,89800E-11
6,88287E+0	2,30500E-11
6,89386E+0	3,96160E-11
6,90486E+0	2,95900E-11
6,91585E+0	2,91000E-11
6,92685E+0	2,76940E-11
6,93784E+0	4,65670E-11
6,94884E+0	4,32940E-11
6,95983E+0	4,76220E-11
6,97083E+0	3,16140E-11
6,98182E+0	3,33530E-11
6,99282E+0	5,31960E-11
7,00381E+0	5,87700E-11
7,01481E+0	5,37670E-11
7,02580E+0	6,76900E-11
7,03680E+0	6,80380E-11
7,04779E+0	6,74820E-11
7,05879E+0	6,51070E-11
7,06978E+0	5,34510E-11
7,08078E+0	4,74710E-11
7,09177E+0	5,95200E-11
7,10277E+0	5,01330E-11
