E, keV	I, A
6,00327E+0	2,07383E-11
6,01426E+0	1,50964E-11
6,02526E+0	2,31490E-11
6,03625E+0	2,42060E-11
6,04725E+0	3,48270E-11
6,05824E+0	2,90480E-11
6,06924E+0	2,35310E-11
6,08024E+0	3,54070E-11
6,09123E+0	2,69750E-11
6,10222E+0	3,01320E-11
6,11322E+0	4,16890E-11
6,12421E+0	2,53150E-11
6,13521E+0	3,34570E-11
6,14620E+0	2,55630E-11
6,15720E+0	2,96060E-11
6,16819E+0	2,45890E-11
6,17919E+0	2,89430E-11
6,19018E+0	3,55730E-11
6,20118E+0	3,07050E-11
6,21218E+0	3,56920E-11
6,22317E+0	2,36340E-11
6,23416E+0	2,97330E-11
6,24516E+0	2,87860E-11
6,25615E+0	2,57310E-11
6,26715E+0	2,14190E-11
6,27814E+0	2,47280E-11
6,28914E+0	2,85430E-11
6,30014E+0	2,17130E-11
6,31113E+0	2,08150E-11
6,32212E+0	2,53620E-11
6,33312E+0	3,27110E-11
6,34411E+0	3,46770E-11
6,35511E+0	2,46730E-11
6,36610E+0	2,29420E-11
6,37710E+0	3,86860E-11
6,38809E+0	2,58590E-11
6,39909E+0	3,83910E-11
6,41008E+0	4,22920E-11
6,42108E+0	3,14180E-11
6,43207E+0	3,41830E-11
6,44307E+0	3,21310E-11
6,45406E+0	2,38260E-11
6,46506E+0	2,14540E-11
6,47605E+0	2,47340E-11
6,48705E+0	2,74270E-11
6,49804E+0	3,49860E-11
6,50904E+0	3,10510E-11
6,52003E+0	2,68720E-11
6,53103E+0	3,39390E-11
6,54202E+0	3,83390E-11
6,55302E+0	3,44780E-11
6,56401E+0	3,74340E-11
6,57501E+0	2,90730E-11
6,58601E+0	3,07590E-11
6,59700E+0	3,50320E-11
6,60799E+0	2,55220E-11
6,61899E+0	2,56080E-11
6,62998E+0	2,15320E-11
6,64098E+0	2,00340E-11
6,65197E+0	3,22370E-11
6,66297E+0	3,34370E-11
6,67396E+0	3,86560E-11
6,68496E+0	3,37410E-11
6,69595E+0	4,15170E-11
6,70695E+0	3,02490E-11
6,71795E+0	2,52900E-11
6,72894E+0	3,53400E-11
6,73993E+0	3,59710E-11
6,75093E+0	4,13160E-11
6,76192E+0	4,34980E-11
6,77292E+0	3,48360E-11
6,78391E+0	3,62550E-11
6,79491E+0	2,45810E-11
6,80591E+0	3,18780E-11
6,81690E+0	2,55000E-11
6,82789E+0	3,80610E-11
6,83889E+0	2,26710E-11
6,84988E+0	3,62280E-11
6,86088E+0	2,53320E-11
6,87187E+0	2,52700E-11
6,88287E+0	2,39670E-11
6,89386E+0	3,14190E-11
6,90486E+0	3,87960E-11
6,91585E+0	2,38710E-11
6,92685E+0	2,76420E-11
6,93784E+0	2,76150E-11
6,94884E+0	3,35170E-11
6,95983E+0	2,52940E-11
6,97083E+0	2,76260E-11
6,98182E+0	3,39230E-11
6,99282E+0	2,77030E-11
7,00381E+0	3,33910E-11
7,01481E+0	3,61420E-11
7,02580E+0	3,15300E-11
7,03680E+0	2,18170E-11
7,04779E+0	2,77580E-11
7,05879E+0	2,41540E-11
7,06978E+0	2,70210E-11
7,08078E+0	3,85200E-11
7,09177E+0	2,41660E-11
7,10277E+0	2,66270E-11
7,11376E+0	3,07640E-11
7,12476E+0	2,67460E-11
7,13575E+0	2,60360E-11
7,14675E+0	2,82180E-11
7,15774E+0	3,24410E-11
7,16874E+0	4,88090E-11
7,17973E+0	5,68290E-11
7,19073E+0	6,47830E-11
7,20172E+0	9,24980E-11
7,21272E+0	8,03400E-11
7,22371E+0	9,61160E-11
7,23471E+0	1,05815E-10
7,24570E+0	1,14764E-10
7,25670E+0	1,09146E-10
7,26769E+0	1,04135E-10
7,27869E+0	6,03500E-11
7,28968E+0	4,78190E-11
7,30068E+0	3,70780E-11
7,31168E+0	2,22620E-11
7,32267E+0	2,43890E-11
7,33366E+0	2,24640E-11
7,34466E+0	2,00865E-11
