E, keV	I, A
6,00327E+0	2,67560E-11
6,01426E+0	4,84420E-11
6,02526E+0	4,37540E-11
6,03625E+0	3,76350E-11
6,04725E+0	3,74930E-11
6,05824E+0	5,41380E-11
6,06924E+0	4,63930E-11
6,08024E+0	4,80120E-11
6,09123E+0	4,53560E-11
6,10222E+0	5,08360E-11
6,11322E+0	4,11160E-11
6,12421E+0	4,35830E-11
6,13521E+0	5,09550E-11
6,14620E+0	5,11830E-11
6,15720E+0	5,22710E-11
6,16819E+0	4,79630E-11
6,17919E+0	4,70950E-11
6,19018E+0	4,17370E-11
6,20118E+0	6,12270E-11
6,21218E+0	5,39950E-11
6,22317E+0	6,10010E-11
6,23416E+0	5,08420E-11
6,24516E+0	5,66170E-11
6,25615E+0	4,33780E-11
6,26715E+0	5,17280E-11
6,27814E+0	5,64160E-11
6,28914E+0	5,64200E-11
6,30014E+0	5,00680E-11
6,31113E+0	5,05050E-11
6,32212E+0	3,81700E-11
6,33312E+0	6,17920E-11
6,34411E+0	6,09660E-11
6,35511E+0	4,83220E-11
6,36610E+0	5,79170E-11
6,37710E+0	5,96660E-11
6,38809E+0	6,29570E-11
6,39909E+0	5,99230E-11
6,41008E+0	5,23010E-11
6,42108E+0	4,57920E-11
6,43207E+0	7,15520E-11
6,44307E+0	5,93010E-11
6,45406E+0	5,23930E-11
6,46506E+0	5,72340E-11
6,47605E+0	6,40990E-11
6,48705E+0	6,30550E-11
6,49804E+0	5,59610E-11
6,50904E+0	5,91270E-11
6,52003E+0	6,02640E-11
6,53103E+0	5,52440E-11
6,54202E+0	5,86940E-11
6,55302E+0	5,07330E-11
6,56401E+0	5,77700E-11
6,57501E+0	5,90420E-11
6,58601E+0	6,14490E-11
6,59700E+0	5,94380E-11
6,60799E+0	6,45160E-11
6,61899E+0	6,38020E-11
6,62998E+0	5,58400E-11
6,64098E+0	4,85310E-11
6,65197E+0	6,19230E-11
6,66297E+0	5,59400E-11
6,67396E+0	5,83580E-11
6,68496E+0	6,04260E-11
6,69595E+0	7,11890E-11
6,70695E+0	5,45830E-11
6,71795E+0	5,45160E-11
6,72894E+0	5,76660E-11
6,73993E+0	4,94850E-11
6,75093E+0	3,97740E-11
6,76192E+0	5,34790E-11
6,77292E+0	6,07290E-11
6,78391E+0	6,13700E-11
6,79491E+0	5,36070E-11
6,80591E+0	4,94030E-11
6,81690E+0	4,50590E-11
6,82789E+0	5,06840E-11
6,83889E+0	5,04960E-11
6,84988E+0	6,23630E-11
6,86088E+0	5,10990E-11
6,87187E+0	4,76770E-11
6,88287E+0	5,18570E-11
6,89386E+0	4,78210E-11
6,90486E+0	6,48650E-11
6,91585E+0	6,17040E-11
6,92685E+0	6,10310E-11
6,93784E+0	7,18140E-11
6,94884E+0	7,70480E-11
6,95983E+0	1,05298E-10
6,97083E+0	8,74310E-11
6,98182E+0	7,72220E-11
6,99282E+0	8,02280E-11
7,00381E+0	7,00800E-11
7,01481E+0	1,06031E-10
7,02580E+0	7,50970E-11
7,03680E+0	7,44020E-11
7,04779E+0	7,11430E-11
7,05879E+0	5,30500E-11
7,06978E+0	5,34390E-11
7,08078E+0	5,42440E-11
7,09177E+0	5,73590E-11
7,10277E+0	6,86000E-11
7,11376E+0	5,08760E-11
7,12476E+0	3,95150E-11
7,13575E+0	4,40780E-11
7,14675E+0	3,37190E-11
7,15774E+0	5,77630E-11
7,16874E+0	5,69130E-11
7,17973E+0	5,96150E-11
7,19073E+0	6,65720E-11
7,20172E+0	6,91330E-11
7,21272E+0	8,33520E-11
7,22371E+0	7,84210E-11
7,23471E+0	7,03040E-11
7,24570E+0	7,43680E-11
7,25670E+0	9,04480E-11
7,26769E+0	9,05940E-11
7,27869E+0	6,44360E-11
7,28968E+0	5,03780E-11
7,30068E+0	5,88770E-11
7,31168E+0	4,41820E-11
7,32267E+0	3,57660E-11
7,33366E+0	3,84330E-11
7,34466E+0	3,05030E-11
7,35565E+0	3,35170E-11
7,36665E+0	3,03680E-11
7,37764E+0	4,72970E-11
7,38864E+0	3,53890E-11
7,39963E+0	3,05760E-11
7,41063E+0	6,13480E-11
7,42162E+0	4,80380E-11
7,43262E+0	3,90530E-11
7,44361E+0	4,42270E-11
7,45461E+0	4,49470E-11
7,46560E+0	3,38020E-11
7,47660E+0	4,79480E-11
7,48759E+0	5,22090E-11
7,49859E+0	3,73340E-11
7,50958E+0	4,23910E-11
7,52058E+0	3,80950E-11
7,53157E+0	5,35480E-11
7,54257E+0	4,75500E-11
7,55356E+0	4,55630E-11
7,56456E+0	4,83500E-11
7,57555E+0	4,26740E-11
7,58655E+0	4,51650E-11
7,59754E+0	3,92710E-11
7,60854E+0	4,23170E-11
7,61953E+0	4,80240E-11
7,63053E+0	4,49300E-11
7,64152E+0	3,84050E-11
7,65252E+0	3,94850E-11
7,66351E+0	4,21210E-11
7,67451E+0	4,34730E-11
7,68551E+0	5,02600E-11
7,69650E+0	3,96540E-11
7,70749E+0	4,10280E-11
7,71849E+0	2,70780E-11
7,72948E+0	3,34930E-11
7,74048E+0	5,77740E-11
7,75147E+0	5,81130E-11
7,76247E+0	5,04050E-11
7,77346E+0	5,18610E-11
7,78446E+0	5,00940E-11
7,79545E+0	6,60030E-11
7,80645E+0	4,98810E-11
7,81745E+0	5,51980E-11
7,82844E+0	5,86880E-11
7,83943E+0	7,19120E-11
7,85043E+0	5,87820E-11
7,86142E+0	5,65540E-11
7,87242E+0	5,56670E-11
7,88341E+0	5,18390E-11
7,89441E+0	5,07290E-11
7,90541E+0	5,68350E-11
7,91640E+0	6,60130E-11
7,92739E+0	4,82170E-11
7,93839E+0	4,75860E-11
7,94938E+0	5,46200E-11
7,96038E+0	5,87190E-11
7,97137E+0	4,43750E-11
7,98237E+0	5,55140E-11
7,99336E+0	4,82660E-11
8,00436E+0	4,50500E-11
8,01535E+0	5,09680E-11
8,02635E+0	5,43160E-11
8,03734E+0	4,33190E-11
8,04834E+0	4,88490E-11
8,05933E+0	6,09890E-11
8,07033E+0	5,34820E-11
8,08132E+0	4,63970E-11
8,09232E+0	4,53520E-11
8,10332E+0	6,52550E-11
8,11431E+0	6,06850E-11
8,12530E+0	5,16780E-11
8,13630E+0	4,86490E-11
8,14729E+0	4,17810E-11
8,15829E+0	3,83310E-11
8,16928E+0	4,33420E-11
8,18028E+0	5,50610E-11
8,19127E+0	3,58030E-11
8,20227E+0	4,36570E-11
8,21326E+0	5,37840E-11
8,22426E+0	6,55880E-11
8,23526E+0	7,92050E-11
8,24625E+0	7,00350E-11
8,25724E+0	6,26440E-11
8,26824E+0	8,22320E-11
8,27923E+0	5,43110E-11
8,29023E+0	5,61220E-11
8,30122E+0	6,16060E-11
8,31222E+0	5,79500E-11
8,32321E+0	6,29550E-11
8,33421E+0	5,76710E-11
8,34520E+0	5,58600E-11
8,35620E+0	7,72820E-11
8,36720E+0	5,94120E-11
8,37819E+0	5,62700E-11
8,38918E+0	7,29050E-11
8,40018E+0	5,07380E-11
8,41118E+0	7,59370E-11
8,42217E+0	6,80220E-11
8,43316E+0	7,08610E-11
8,44416E+0	7,43350E-11
8,45515E+0	6,18590E-11
8,46615E+0	6,14130E-11
