E, keV	I, A
6,00327E+0	3,71920E-11
6,01426E+0	4,49140E-11
6,02526E+0	3,83680E-11
6,03625E+0	4,66200E-11
6,04725E+0	5,52970E-11
6,05824E+0	4,12600E-11
6,06924E+0	4,67000E-11
6,08024E+0	5,81880E-11
6,09123E+0	3,82470E-11
6,10222E+0	4,38600E-11
6,11322E+0	5,67980E-11
6,12421E+0	3,31860E-11
6,13521E+0	3,58690E-11
6,14620E+0	4,14710E-11
6,15720E+0	4,93190E-11
6,16819E+0	3,90010E-11
6,17919E+0	5,40580E-11
6,19018E+0	3,69280E-11
6,20118E+0	6,54130E-11
6,21218E+0	5,57220E-11
6,22317E+0	4,55810E-11
6,23416E+0	3,77280E-11
6,24516E+0	4,22040E-11
6,25615E+0	4,93890E-11
6,26715E+0	5,68640E-11
6,27814E+0	6,56480E-11
6,28914E+0	4,91620E-11
6,30014E+0	4,94210E-11
6,31113E+0	6,19560E-11
6,32212E+0	5,83100E-11
6,33312E+0	4,58370E-11
6,34411E+0	6,08790E-11
6,35511E+0	5,51570E-11
6,36610E+0	5,61480E-11
6,37710E+0	4,31220E-11
6,38809E+0	4,74360E-11
6,39909E+0	5,51740E-11
6,41008E+0	6,50100E-11
6,42108E+0	5,36580E-11
6,43207E+0	6,39720E-11
6,44307E+0	4,33020E-11
6,45406E+0	6,01740E-11
6,46506E+0	4,79910E-11
6,47605E+0	5,51910E-11
6,48705E+0	4,88560E-11
6,49804E+0	5,54960E-11
6,50904E+0	5,28190E-11
6,52003E+0	6,16350E-11
6,53103E+0	5,68430E-11
6,54202E+0	5,18370E-11
6,55302E+0	5,18010E-11
6,56401E+0	5,83040E-11
6,57501E+0	6,87510E-11
6,58601E+0	5,68910E-11
6,59700E+0	5,43970E-11
6,60799E+0	6,20680E-11
6,61899E+0	6,61480E-11
6,62998E+0	5,86230E-11
6,64098E+0	6,32280E-11
6,65197E+0	6,11100E-11
6,66297E+0	5,06590E-11
6,67396E+0	4,74230E-11
6,68496E+0	4,50800E-11
6,69595E+0	6,17060E-11
6,70695E+0	5,70570E-11
6,71795E+0	5,32220E-11
6,72894E+0	4,83250E-11
6,73993E+0	6,45410E-11
6,75093E+0	4,17660E-11
6,76192E+0	3,97280E-11
6,77292E+0	6,40070E-11
6,78391E+0	6,80160E-11
6,79491E+0	6,05610E-11
6,80591E+0	4,59060E-11
6,81690E+0	3,45650E-11
6,82789E+0	5,24770E-11
6,83889E+0	4,88440E-11
6,84988E+0	5,54110E-11
6,86088E+0	4,75100E-11
6,87187E+0	4,96850E-11
6,88287E+0	4,70370E-11
6,89386E+0	5,01170E-11
6,90486E+0	4,15710E-11
6,91585E+0	5,14220E-11
6,92685E+0	8,11660E-11
6,93784E+0	6,62240E-11
6,94884E+0	6,86540E-11
6,95983E+0	6,46520E-11
6,97083E+0	8,89040E-11
6,98182E+0	8,48110E-11
6,99282E+0	9,18020E-11
7,00381E+0	6,72160E-11
7,01481E+0	7,71710E-11
7,02580E+0	8,50100E-11
7,03680E+0	8,24420E-11
7,04779E+0	7,11250E-11
7,05879E+0	7,47720E-11
7,06978E+0	5,38240E-11
7,08078E+0	4,74480E-11
7,09177E+0	5,63520E-11
7,10277E+0	3,63550E-11
7,11376E+0	3,90600E-11
7,12476E+0	4,71930E-11
7,13575E+0	4,94220E-11
7,14675E+0	4,33760E-11
7,15774E+0	5,76260E-11
7,16874E+0	5,23310E-11
7,17973E+0	8,05740E-11
7,19073E+0	6,06420E-11
7,20172E+0	5,77700E-11
7,21272E+0	7,56540E-11
7,22371E+0	8,31850E-11
7,23471E+0	5,91940E-11
7,24570E+0	6,96450E-11
7,25670E+0	7,28800E-11
7,26769E+0	6,17770E-11
7,27869E+0	4,60160E-11
7,28968E+0	6,18350E-11
7,30068E+0	5,07790E-11
7,31168E+0	5,17570E-11
7,32267E+0	3,21340E-11
7,33366E+0	3,52560E-11
7,34466E+0	3,80840E-11
7,35565E+0	4,33030E-11
7,36665E+0	3,37100E-11
7,37764E+0	4,63700E-11
7,38864E+0	3,31980E-11
7,39963E+0	4,31940E-11
7,41063E+0	3,70300E-11
7,42162E+0	3,88040E-11
7,43262E+0	3,30160E-11
7,44361E+0	4,01320E-11
7,45461E+0	4,75860E-11
7,46560E+0	3,27940E-11
7,47660E+0	3,17780E-11
7,48759E+0	3,39060E-11
7,49859E+0	4,59460E-11
7,50958E+0	4,17980E-11
7,52058E+0	4,03250E-11
7,53157E+0	3,66660E-11
7,54257E+0	3,64700E-11
7,55356E+0	5,14090E-11
7,56456E+0	4,83170E-11
7,57555E+0	5,87100E-11
7,58655E+0	5,67360E-11
7,59754E+0	3,49890E-11
7,60854E+0	4,08490E-11
7,61953E+0	3,97270E-11
7,63053E+0	4,39970E-11
7,64152E+0	4,12130E-11
7,65252E+0	4,23440E-11
7,66351E+0	3,28590E-11
7,67451E+0	3,98820E-11
7,68551E+0	4,22720E-11
7,69650E+0	6,34750E-11
7,70749E+0	5,52910E-11
7,71849E+0	4,47120E-11
7,72948E+0	4,28210E-11
7,74048E+0	3,52760E-11
7,75147E+0	3,62640E-11
7,76247E+0	4,43490E-11
7,77346E+0	3,47870E-11
7,78446E+0	4,36520E-11
7,79545E+0	4,80360E-11
7,80645E+0	4,40610E-11
7,81745E+0	4,54710E-11
7,82844E+0	4,20850E-11
7,83943E+0	5,77570E-11
7,85043E+0	5,88870E-11
7,86142E+0	4,67740E-11
