E, keV	I, A
6,00327E+0	2,85810E-11
6,01426E+0	3,58650E-11
6,02526E+0	3,55670E-11
6,03625E+0	4,98850E-11
6,04725E+0	5,96980E-11
6,05824E+0	4,26500E-11
6,06924E+0	4,93920E-11
6,08024E+0	3,97000E-11
6,09123E+0	5,03850E-11
6,10222E+0	4,99380E-11
6,11322E+0	3,99890E-11
6,12421E+0	5,27330E-11
6,13521E+0	4,25890E-11
6,14620E+0	5,04480E-11
6,15720E+0	4,09330E-11
6,16819E+0	5,30180E-11
6,17919E+0	5,07450E-11
6,19018E+0	4,51050E-11
6,20118E+0	6,07500E-11
6,21218E+0	6,71200E-11
6,22317E+0	5,46930E-11
6,23416E+0	6,07330E-11
6,24516E+0	5,33650E-11
6,25615E+0	5,01480E-11
6,26715E+0	4,32950E-11
6,27814E+0	5,20970E-11
6,28914E+0	6,07630E-11
6,30014E+0	5,04260E-11
6,31113E+0	5,09370E-11
6,32212E+0	7,84110E-11
6,33312E+0	6,32690E-11
6,34411E+0	4,27480E-11
6,35511E+0	4,96690E-11
6,36610E+0	5,92710E-11
6,37710E+0	5,21970E-11
6,38809E+0	5,34720E-11
6,39909E+0	4,76200E-11
6,41008E+0	4,16650E-11
6,42108E+0	5,38140E-11
6,43207E+0	4,96740E-11
6,44307E+0	5,44370E-11
6,45406E+0	7,00680E-11
6,46506E+0	5,77260E-11
6,47605E+0	7,17230E-11
6,48705E+0	4,74620E-11
6,49804E+0	6,16830E-11
6,50904E+0	5,99660E-11
6,52003E+0	4,46600E-11
6,53103E+0	5,04520E-11
6,54202E+0	6,37630E-11
6,55302E+0	4,68730E-11
6,56401E+0	5,54340E-11
6,57501E+0	5,50000E-11
6,58601E+0	6,40620E-11
6,59700E+0	6,35240E-11
6,60799E+0	4,77320E-11
6,61899E+0	5,55100E-11
6,62998E+0	4,92130E-11
6,64098E+0	4,66090E-11
6,65197E+0	4,85540E-11
6,66297E+0	5,36750E-11
6,67396E+0	5,23800E-11
6,68496E+0	4,26590E-11
6,69595E+0	6,13150E-11
6,70695E+0	4,00260E-11
6,71795E+0	5,79060E-11
6,72894E+0	5,61660E-11
6,73993E+0	4,52730E-11
6,75093E+0	3,84060E-11
6,76192E+0	4,85880E-11
6,77292E+0	6,16080E-11
6,78391E+0	5,48840E-11
6,79491E+0	5,45740E-11
6,80591E+0	5,50240E-11
6,81690E+0	6,50950E-11
6,82789E+0	4,53380E-11
6,83889E+0	5,78650E-11
6,84988E+0	5,31200E-11
6,86088E+0	4,54970E-11
6,87187E+0	6,30780E-11
6,88287E+0	4,41900E-11
6,89386E+0	5,05090E-11
6,90486E+0	5,18810E-11
6,91585E+0	4,53700E-11
6,92685E+0	4,90940E-11
6,93784E+0	5,38060E-11
6,94884E+0	7,14810E-11
6,95983E+0	6,53600E-11
6,97083E+0	8,96830E-11
6,98182E+0	8,41870E-11
6,99282E+0	9,91210E-11
7,00381E+0	8,03080E-11
7,01481E+0	7,00790E-11
7,02580E+0	6,05540E-11
7,03680E+0	6,67480E-11
7,04779E+0	6,57650E-11
7,05879E+0	5,47500E-11
7,06978E+0	6,00520E-11
7,08078E+0	3,77410E-11
7,09177E+0	4,49720E-11
7,10277E+0	3,78480E-11
7,11376E+0	4,09600E-11
7,12476E+0	4,34650E-11
7,13575E+0	4,65590E-11
7,14675E+0	4,72700E-11
7,15774E+0	4,37100E-11
7,16874E+0	4,41910E-11
7,17973E+0	4,95850E-11
7,19073E+0	6,61300E-11
7,20172E+0	9,51940E-11
7,21272E+0	7,85180E-11
7,22371E+0	8,63250E-11
7,23471E+0	7,90510E-11
7,24570E+0	6,38190E-11
7,25670E+0	7,33390E-11
7,26769E+0	5,97980E-11
7,27869E+0	5,88330E-11
7,28968E+0	5,78290E-11
7,30068E+0	4,82610E-11
7,31168E+0	4,32290E-11
7,32267E+0	2,96830E-11
7,33366E+0	3,64860E-11
7,34466E+0	3,22550E-11
7,35565E+0	3,84480E-11
7,36665E+0	3,16070E-11
7,37764E+0	4,21930E-11
7,38864E+0	3,10390E-11
7,39963E+0	4,55810E-11
7,41063E+0	2,95540E-11
7,42162E+0	3,42510E-11
7,43262E+0	4,47850E-11
7,44361E+0	3,08010E-11
7,45461E+0	4,12680E-11
7,46560E+0	3,42270E-11
