E, keV	I, A
6,00327E+0	3,46450E-11
6,01426E+0	5,85510E-11
6,02526E+0	4,83100E-11
6,03625E+0	5,47020E-11
6,04725E+0	5,74690E-11
6,05824E+0	5,77890E-11
6,06924E+0	7,02140E-11
6,08024E+0	6,51730E-11
6,09123E+0	4,28740E-11
6,10222E+0	5,54700E-11
6,11322E+0	4,98650E-11
6,12421E+0	5,00310E-11
6,13521E+0	3,94850E-11
6,14620E+0	4,19700E-11
6,15720E+0	4,72860E-11
6,16819E+0	4,04590E-11
6,17919E+0	5,92020E-11
6,19018E+0	6,18050E-11
6,20118E+0	5,57280E-11
6,21218E+0	7,44500E-11
6,22317E+0	5,76770E-11
6,23416E+0	5,68880E-11
6,24516E+0	5,05330E-11
6,25615E+0	5,95010E-11
6,26715E+0	5,13270E-11
6,27814E+0	5,00530E-11
6,28914E+0	6,91250E-11
6,30014E+0	5,25470E-11
6,31113E+0	6,58600E-11
6,32212E+0	5,87920E-11
6,33312E+0	6,45440E-11
6,34411E+0	7,43630E-11
6,35511E+0	5,17240E-11
6,36610E+0	6,25410E-11
6,37710E+0	7,50640E-11
6,38809E+0	6,05210E-11
6,39909E+0	6,77780E-11
6,41008E+0	6,22280E-11
6,42108E+0	6,40850E-11
6,43207E+0	5,32490E-11
6,44307E+0	7,07820E-11
6,45406E+0	7,57270E-11
6,46506E+0	6,03710E-11
6,47605E+0	7,21090E-11
6,48705E+0	6,59410E-11
6,49804E+0	6,44730E-11
6,50904E+0	9,36330E-11
6,52003E+0	7,22290E-11
6,53103E+0	7,84090E-11
6,54202E+0	7,20010E-11
6,55302E+0	9,07000E-11
6,56401E+0	7,41900E-11
6,57501E+0	9,15990E-11
6,58601E+0	9,49630E-11
6,59700E+0	8,16880E-11
6,60799E+0	8,54170E-11
6,61899E+0	8,99670E-11
6,62998E+0	9,41670E-11
6,64098E+0	8,74300E-11
6,65197E+0	9,47480E-11
6,66297E+0	8,37310E-11
6,67396E+0	7,77570E-11
6,68496E+0	7,73140E-11
6,69595E+0	8,09710E-11
6,70695E+0	7,73620E-11
6,71795E+0	8,33630E-11
6,72894E+0	6,51440E-11
6,73993E+0	7,22530E-11
6,75093E+0	8,19400E-11
6,76192E+0	8,33570E-11
6,77292E+0	8,22730E-11
6,78391E+0	7,12570E-11
6,79491E+0	1,00897E-10
6,80591E+0	8,40770E-11
6,81690E+0	7,01110E-11
6,82789E+0	8,49380E-11
6,83889E+0	7,67040E-11
6,84988E+0	7,79700E-11
6,86088E+0	6,49970E-11
6,87187E+0	7,45550E-11
6,88287E+0	6,82730E-11
6,89386E+0	6,18460E-11
6,90486E+0	7,17860E-11
6,91585E+0	9,81710E-11
6,92685E+0	8,38460E-11
6,93784E+0	7,60250E-11
6,94884E+0	1,11578E-10
6,95983E+0	9,25880E-11
6,97083E+0	8,46200E-11
6,98182E+0	9,21640E-11
6,99282E+0	1,07733E-10
7,00381E+0	8,01600E-11
7,01481E+0	1,05009E-10
7,02580E+0	1,17494E-10
7,03680E+0	1,13587E-10
7,04779E+0	1,19455E-10
7,05879E+0	1,11662E-10
7,06978E+0	1,17426E-10
7,08078E+0	8,98050E-11
7,09177E+0	9,17330E-11
7,10277E+0	1,10059E-10
7,11376E+0	1,09768E-10
7,12476E+0	1,02540E-10
7,13575E+0	1,06951E-10
7,14675E+0	9,47670E-11
7,15774E+0	1,08891E-10
7,16874E+0	1,11553E-10
