Energy,keV Raw_signal Basic_conv,sigma=50 Wiener_deconv Broaden_gauss_simple_conv,dE/E=0.001 simple_deconv numeric_deconv
     0.000e+00      2.039e+01      1.844e+00      9.916e-01      0.000e+00      0.000e+00      1.430e+01
     2.000e-03      1.478e+01      1.861e+00      9.969e-01      1.478e+01      1.293e+03      1.430e+01
     4.000e-03      1.048e+01      1.877e+00      9.996e-01      1.048e+01      4.583e+02      8.084e+00
     6.000e-03      7.295e+00      1.889e+00      1.000e+00      7.295e+00      2.127e+02      5.307e+00
     8.000e-03      5.062e+00      1.900e+00      9.980e-01      5.062e+00      1.107e+02      3.570e+00
     1.000e-02      3.052e+00      1.908e+00      9.936e-01      3.052e+00      5.339e+01      2.682e+00
     1.200e-02      2.465e+00      1.914e+00      9.869e-01      2.465e+00      3.594e+01      2.061e+00
     1.400e-02      2.134e+00      1.917e+00      9.781e-01      2.134e+00      2.667e+01      1.852e+00
     1.600e-02      1.923e+00      1.919e+00      9.671e-01      1.923e+00      2.103e+01      1.661e+00
     1.800e-02      1.832e+00      1.917e+00      9.541e-01      1.832e+00      1.781e+01      1.628e+00
     2.000e-02      1.673e+00      1.914e+00      9.393e-01      1.673e+00      1.463e+01      1.494e+00
     2.200e-02      1.547e+00      1.908e+00      9.226e-01      1.547e+00      1.230e+01      1.447e+00
     2.400e-02      1.432e+00      1.901e+00      9.044e-01      1.432e+00      1.044e+01      1.311e+00
     2.600e-02      1.327e+00      1.891e+00      8.846e-01      1.327e+00      8.926e+00      1.260e+00
     2.800e-02      1.238e+00      1.879e+00      8.634e-01      1.238e+00      7.733e+00      1.145e+00
     3.000e-02      1.159e+00      1.865e+00      8.410e-01      1.159e+00      6.762e+00      1.112e+00
     3.200e-02      1.099e+00      1.849e+00      8.176e-01      1.099e+00      6.011e+00      1.027e+00
     3.400e-02      1.054e+00      1.832e+00      7.932e-01      1.054e+00      5.421e+00      1.014e+00
     3.600e-02      1.016e+00      1.813e+00      7.680e-01      1.016e+00      4.936e+00      9.506e-01
     3.800e-02      9.798e-01      1.793e+00      7.421e-01      9.798e-01      4.511e+00      9.453e-01
     4.000e-02      9.401e-01      1.771e+00      7.158e-01      9.401e-01      4.112e+00      8.869e-01
     4.200e-02      9.057e-01      1.748e+00      6.891e-01      9.057e-01      3.772e+00      8.813e-01
     4.400e-02      8.737e-01      1.723e+00      6.622e-01      8.737e-01      3.474e+00      8.265e-01
     4.600e-02      8.409e-01      1.698e+00      6.352e-01      8.409e-01      3.198e+00      8.198e-01
     4.800e-02      8.075e-01      1.672e+00      6.083e-01      8.075e-01      2.943e+00      7.681e-01
     5.000e-02      7.777e-01      1.645e+00      5.815e-01      7.777e-01      2.721e+00      7.630e-01
     5.200e-02      7.536e-01      1.617e+00      5.549e-01      7.536e-01      2.535e+00      7.189e-01
     5.400e-02      7.326e-01      1.589e+00      5.288e-01      7.326e-01      2.373e+00      7.194e-01
