E, keV	I, A
6,00327E+0	9,68200E-11
6,01426E+0	9,05680E-11
6,02526E+0	9,65780E-11
6,03625E+0	1,03155E-10
6,04725E+0	1,02212E-10
6,05824E+0	9,87280E-11
6,06924E+0	1,04024E-10
6,08024E+0	1,03053E-10
6,09123E+0	9,87930E-11
6,10222E+0	9,79100E-11
6,11322E+0	1,19727E-10
6,12421E+0	9,74810E-11
6,13521E+0	1,15554E-10
6,14620E+0	1,13529E-10
6,15720E+0	1,23683E-10
6,16819E+0	1,15319E-10
6,17919E+0	1,02143E-10
6,19018E+0	1,19960E-10
6,20118E+0	1,07574E-10
6,21218E+0	1,06279E-10
6,22317E+0	1,23552E-10
6,23416E+0	1,08702E-10
6,24516E+0	1,11119E-10
6,25615E+0	1,21198E-10
6,26715E+0	1,01867E-10
6,27814E+0	1,08875E-10
6,28914E+0	1,16583E-10
6,30014E+0	1,20590E-10
6,31113E+0	1,07087E-10
6,32212E+0	1,03164E-10
6,33312E+0	1,12041E-10
6,34411E+0	1,04512E-10
6,35511E+0	1,11002E-10
6,36610E+0	9,56490E-11
6,37710E+0	1,00798E-10
6,38809E+0	1,17151E-10
6,39909E+0	1,14280E-10
6,41008E+0	1,22037E-10
6,42108E+0	1,18887E-10
6,43207E+0	9,75360E-11
6,44307E+0	1,01425E-10
6,45406E+0	1,02896E-10
6,46506E+0	1,28863E-10
6,47605E+0	1,21459E-10
6,48705E+0	1,04121E-10
6,49804E+0	9,99550E-11
6,50904E+0	1,18603E-10
6,52003E+0	1,09722E-10
6,53103E+0	1,27359E-10
6,54202E+0	1,10705E-10
6,55302E+0	1,26383E-10
6,56401E+0	1,04731E-10
6,57501E+0	1,28867E-10
6,58601E+0	1,12957E-10
6,59700E+0	1,31563E-10
6,60799E+0	1,24553E-10
6,61899E+0	1,45244E-10
6,62998E+0	1,14335E-10
6,64098E+0	1,33846E-10
6,65197E+0	1,14967E-10
6,66297E+0	1,37629E-10
6,67396E+0	1,43000E-10
6,68496E+0	1,32561E-10
6,69595E+0	1,24099E-10
6,70695E+0	1,38251E-10
6,71795E+0	1,33692E-10
6,72894E+0	1,36304E-10
6,73993E+0	1,33767E-10
6,75093E+0	1,31024E-10
6,76192E+0	1,27720E-10
6,77292E+0	1,49128E-10
6,78391E+0	1,70476E-10
6,79491E+0	1,40904E-10
6,80591E+0	1,61950E-10
6,81690E+0	1,65649E-10
6,82789E+0	1,50333E-10
6,83889E+0	1,75349E-10
6,84988E+0	1,56673E-10
6,86088E+0	1,96100E-10
6,87187E+0	1,65086E-10
6,88287E+0	1,71772E-10
6,89386E+0	1,46970E-10
6,90486E+0	1,64516E-10
6,91585E+0	1,74709E-10
6,92685E+0	1,60843E-10
6,93784E+0	1,74748E-10
6,94884E+0	1,52819E-10
6,95983E+0	1,99800E-10
6,97083E+0	1,78617E-10
6,98182E+0	1,78304E-10
6,99282E+0	1,67281E-10
7,00381E+0	1,60403E-10
7,01481E+0	1,86942E-10
7,02580E+0	1,82577E-10
7,03680E+0	2,03117E-10
7,04779E+0	1,89720E-10
7,05879E+0	1,89568E-10
7,06978E+0	1,85937E-10
7,08078E+0	1,79304E-10
7,09177E+0	1,68910E-10
7,10277E+0	2,38320E-10
7,11376E+0	1,83592E-10
7,12476E+0	1,72200E-10
7,13575E+0	1,82707E-10
7,14675E+0	2,01830E-10
7,15774E+0	2,00335E-10
7,16874E+0	1,86776E-10
7,17973E+0	1,80555E-10
7,19073E+0	1,84439E-10
7,20172E+0	1,88069E-10
7,21272E+0	1,95831E-10
7,22371E+0	1,99318E-10
7,23471E+0	2,06785E-10
7,24570E+0	2,79320E-10
7,25670E+0	2,25620E-10
7,26769E+0	2,05523E-10
7,27869E+0	2,25920E-10
7,28968E+0	2,09260E-10
7,30068E+0	2,23420E-10
7,31168E+0	2,10050E-10
7,32267E+0	1,83158E-10
7,33366E+0	1,83619E-10
7,34466E+0	1,77564E-10
7,35565E+0	1,75397E-10
7,36665E+0	1,92370E-10
7,37764E+0	1,97079E-10
7,38864E+0	1,85624E-10
7,39963E+0	1,83578E-10
7,41063E+0	1,90303E-10
7,42162E+0	1,85218E-10
7,43262E+0	1,93146E-10
7,44361E+0	1,86230E-10
7,45461E+0	1,66351E-10
7,46560E+0	2,03707E-10
7,47660E+0	1,98127E-10
7,48759E+0	1,92961E-10
7,49859E+0	2,12350E-10
7,50958E+0	2,03499E-10
7,52058E+0	1,93940E-10
7,53157E+0	2,13780E-10
7,54257E+0	1,50850E-10
7,55356E+0	2,86510E-10
7,56456E+0	2,39680E-10
7,57555E+0	2,23040E-10
7,58655E+0	2,33960E-10
7,59754E+0	1,96967E-10
7,60854E+0	1,96745E-10
7,61953E+0	2,08050E-10
7,63053E+0	2,26270E-10
7,64152E+0	2,08740E-10
7,65252E+0	2,16530E-10
7,66351E+0	2,13480E-10
7,67451E+0	2,43670E-10
7,68551E+0	2,61380E-10
7,69650E+0	2,18280E-10
7,70749E+0	2,03070E-10
7,71849E+0	2,04658E-10
7,72948E+0	2,86270E-10
7,74048E+0	2,37660E-10
7,75147E+0	2,29150E-10
7,76247E+0	2,09190E-10
7,77346E+0	2,03100E-10
7,78446E+0	2,30540E-10
7,79545E+0	2,49950E-10
7,80645E+0	2,79360E-10
7,81745E+0	1,89939E-10
7,82844E+0	1,97691E-10
7,83943E+0	2,03551E-10
7,85043E+0	2,87710E-10
7,86142E+0	1,90427E-10
7,87242E+0	1,97302E-10
7,88341E+0	2,08393E-10
7,89441E+0	1,66070E-10
7,90541E+0	2,31200E-10
7,91640E+0	2,07081E-10
7,92739E+0	3,06650E-10
7,93839E+0	1,98829E-10
7,94938E+0	1,99810E-10
7,96038E+0	1,99930E-10
7,97137E+0	1,94771E-10
7,98237E+0	2,09287E-10
7,99336E+0	1,92582E-10
8,00436E+0	2,02069E-10
8,01535E+0	1,94324E-10
8,02635E+0	2,09190E-10
8,03734E+0	1,78470E-10
8,04834E+0	2,54330E-10
8,05933E+0	2,01300E-10
8,07033E+0	2,75570E-10
8,08132E+0	2,87150E-10
8,09232E+0	2,51380E-10
8,10332E+0	2,32150E-10
8,11431E+0	2,43330E-10
8,12530E+0	2,30470E-10
8,13630E+0	2,25040E-10
8,14729E+0	2,45590E-10
8,15829E+0	2,63940E-10
8,16928E+0	1,93873E-10
8,18028E+0	1,93898E-10
8,19127E+0	2,09490E-10
8,20227E+0	2,20210E-10
8,21326E+0	2,49910E-10
8,22426E+0	2,73020E-10
8,23526E+0	2,23430E-10
8,24625E+0	2,11470E-10
8,25724E+0	1,79525E-10
8,26824E+0	1,84121E-10
8,27923E+0	2,15320E-10
8,29023E+0	2,53600E-10
8,30122E+0	2,46190E-10
8,31222E+0	2,58940E-10
8,32321E+0	2,55210E-10
8,33421E+0	2,63000E-10
8,34520E+0	3,40860E-10
8,35620E+0	2,00146E-10
8,36720E+0	2,65640E-10
8,37819E+0	2,28880E-10
8,38918E+0	2,16530E-10
8,40018E+0	2,87410E-10
8,41118E+0	2,30780E-10
8,42217E+0	2,66270E-10
8,43316E+0	2,09950E-10
8,44416E+0	2,37190E-10
8,45515E+0	2,04740E-10
8,46615E+0	2,20780E-10
8,47715E+0	2,06510E-10
8,48814E+0	2,46650E-10
8,49913E+0	2,82800E-10
8,51013E+0	2,47600E-10
8,52112E+0	2,13060E-10
8,53212E+0	2,24380E-10
8,54311E+0	2,60700E-10
8,55411E+0	2,56320E-10
8,56510E+0	2,39840E-10
8,57610E+0	2,70890E-10
8,58709E+0	1,79160E-10
8,59809E+0	2,45780E-10
8,60909E+0	2,40610E-10
8,62008E+0	2,63330E-10
8,63107E+0	2,62760E-10
8,64207E+0	2,50120E-10
8,65306E+0	2,26420E-10
8,66406E+0	2,96630E-10
8,67505E+0	2,50500E-10
8,68605E+0	2,95000E-10
8,69704E+0	2,46150E-10
8,70804E+0	2,33790E-10
8,71903E+0	2,22480E-10
8,73003E+0	3,18370E-10
8,74102E+0	3,26960E-10
8,75202E+0	2,84010E-10
8,76301E+0	3,41600E-10
8,77401E+0	2,29590E-10
8,78500E+0	2,59240E-10
8,79600E+0	2,50490E-10
8,80699E+0	2,99410E-10
8,81799E+0	2,41170E-10
8,82898E+0	3,03300E-10
8,83998E+0	2,79170E-10
8,85098E+0	2,36630E-10
8,86197E+0	2,90880E-10
8,87296E+0	2,56720E-10
8,88396E+0	2,88430E-10
8,89495E+0	2,98220E-10
8,90595E+0	2,24190E-10
8,91694E+0	2,77830E-10
8,92794E+0	2,20450E-10
8,93894E+0	2,22470E-10
8,94993E+0	2,75330E-10
8,96092E+0	4,07340E-10
8,97192E+0	2,94210E-10
8,98291E+0	4,03490E-10
8,99391E+0	2,18550E-10
9,00490E+0	2,92940E-10
