E, keV	I, A
6,00327E+0	1,02182E-10
6,01426E+0	1,04869E-10
6,02526E+0	1,11175E-10
6,03625E+0	9,70850E-11
6,04725E+0	1,22129E-10
6,05824E+0	1,01322E-10
6,06924E+0	1,00485E-10
6,08024E+0	9,87230E-11
6,09123E+0	1,08135E-10
6,10222E+0	1,19940E-10
6,11322E+0	1,21838E-10
6,12421E+0	1,22980E-10
6,13521E+0	1,17491E-10
6,14620E+0	8,84490E-11
6,15720E+0	1,08507E-10
6,16819E+0	1,07666E-10
6,17919E+0	1,03401E-10
6,19018E+0	1,30092E-10
6,20118E+0	1,39370E-10
6,21218E+0	1,31812E-10
6,22317E+0	1,24019E-10
6,23416E+0	1,07364E-10
6,24516E+0	1,12463E-10
6,25615E+0	1,25602E-10
6,26715E+0	1,19472E-10
6,27814E+0	1,42913E-10
6,28914E+0	1,34015E-10
6,30014E+0	1,22496E-10
6,31113E+0	1,12302E-10
6,32212E+0	1,02328E-10
6,33312E+0	1,11692E-10
6,34411E+0	9,84620E-11
6,35511E+0	1,07511E-10
6,36610E+0	1,17722E-10
6,37710E+0	1,09922E-10
6,38809E+0	1,04627E-10
6,39909E+0	1,23832E-10
6,41008E+0	1,13860E-10
6,42108E+0	1,08207E-10
6,43207E+0	1,12029E-10
6,44307E+0	1,16885E-10
6,45406E+0	1,01530E-10
6,46506E+0	1,10580E-10
6,47605E+0	1,05281E-10
6,48705E+0	1,20532E-10
6,49804E+0	1,06200E-10
6,50904E+0	1,27424E-10
6,52003E+0	1,26559E-10
6,53103E+0	1,14570E-10
6,54202E+0	1,31410E-10
6,55302E+0	1,29913E-10
6,56401E+0	1,21355E-10
6,57501E+0	1,05335E-10
6,58601E+0	1,46347E-10
6,59700E+0	1,16545E-10
6,60799E+0	1,41662E-10
6,61899E+0	1,43931E-10
6,62998E+0	1,40995E-10
6,64098E+0	1,25798E-10
6,65197E+0	1,38185E-10
6,66297E+0	1,32708E-10
6,67396E+0	1,27086E-10
6,68496E+0	1,41192E-10
6,69595E+0	1,23701E-10
6,70695E+0	1,22364E-10
6,71795E+0	1,30188E-10
6,72894E+0	1,27583E-10
6,73993E+0	1,43054E-10
6,75093E+0	1,41130E-10
6,76192E+0	1,26706E-10
6,77292E+0	1,50026E-10
6,78391E+0	1,61832E-10
6,79491E+0	1,57918E-10
6,80591E+0	1,47869E-10
6,81690E+0	1,31822E-10
6,82789E+0	1,49002E-10
6,83889E+0	1,61313E-10
6,84988E+0	1,63101E-10
6,86088E+0	1,45627E-10
6,87187E+0	1,55281E-10
6,88287E+0	1,75230E-10
6,89386E+0	1,75479E-10
6,90486E+0	1,74607E-10
6,91585E+0	1,75855E-10
6,92685E+0	1,58663E-10
6,93784E+0	1,80729E-10
6,94884E+0	1,55735E-10
6,95983E+0	1,73793E-10
6,97083E+0	1,64785E-10
6,98182E+0	1,75088E-10
6,99282E+0	1,96129E-10
7,00381E+0	1,88822E-10
7,01481E+0	2,35140E-10
7,02580E+0	2,49970E-10
7,03680E+0	2,14220E-10
7,04779E+0	2,27990E-10
7,05879E+0	3,69610E-10
7,06978E+0	2,73490E-10
7,08078E+0	2,64880E-10
7,09177E+0	2,17520E-10
7,10277E+0	3,06150E-10
7,11376E+0	1,55175E-10
7,12476E+0	1,56181E-10
7,13575E+0	1,47091E-10
7,14675E+0	1,58376E-10
7,15774E+0	1,47624E-10
7,16874E+0	1,45146E-10
7,17973E+0	1,46363E-10
7,19073E+0	1,67210E-10
7,20172E+0	1,72890E-10
7,21272E+0	1,79316E-10
7,22371E+0	2,15090E-10
7,23471E+0	2,03980E-10
7,24570E+0	2,13340E-10
7,25670E+0	2,14990E-10
7,26769E+0	2,06590E-10
7,27869E+0	2,71300E-10
7,28968E+0	3,19000E-10
7,30068E+0	1,88782E-10
7,31168E+0	1,69219E-10
7,32267E+0	1,81642E-10
7,33366E+0	1,62399E-10
7,34466E+0	1,77124E-10
7,35565E+0	1,55255E-10
7,36665E+0	1,51473E-10
7,37764E+0	1,46671E-10
7,38864E+0	1,73589E-10
7,39963E+0	1,69158E-10
7,41063E+0	1,62690E-10
7,42162E+0	1,60703E-10
7,43262E+0	1,49445E-10
7,44361E+0	1,64579E-10
7,45461E+0	1,91105E-10
7,46560E+0	1,74112E-10
7,47660E+0	1,65888E-10
7,48759E+0	1,52057E-10
7,49859E+0	1,44971E-10
7,50958E+0	1,76195E-10
7,52058E+0	1,85031E-10
7,53157E+0	1,72105E-10
7,54257E+0	1,66223E-10
7,55356E+0	1,56761E-10
7,56456E+0	1,61538E-10
7,57555E+0	1,57741E-10
7,58655E+0	1,87755E-10
7,59754E+0	1,73007E-10
7,60854E+0	1,78939E-10
7,61953E+0	1,58638E-10
7,63053E+0	1,58814E-10
7,64152E+0	1,78159E-10
7,65252E+0	1,49505E-10
7,66351E+0	1,66678E-10
7,67451E+0	1,86089E-10
7,68551E+0	1,74135E-10
7,69650E+0	1,72261E-10
7,70749E+0	1,82966E-10
7,71849E+0	1,51806E-10
7,72948E+0	1,60741E-10
7,74048E+0	1,47683E-10
7,75147E+0	1,43224E-10
7,76247E+0	1,58182E-10
7,77346E+0	1,62324E-10
7,78446E+0	1,45390E-10
7,79545E+0	1,51682E-10
7,80645E+0	1,54953E-10
7,81745E+0	1,71793E-10
7,82844E+0	1,63566E-10
7,83943E+0	1,68052E-10
7,85043E+0	1,61603E-10
7,86142E+0	1,76098E-10
7,87242E+0	1,77066E-10
7,88341E+0	1,69536E-10
7,89441E+0	1,81308E-10
7,90541E+0	2,05973E-10
7,91640E+0	1,96450E-10
7,92739E+0	1,91537E-10
7,93839E+0	1,95171E-10
7,94938E+0	1,78200E-10
7,96038E+0	1,81604E-10
7,97137E+0	1,64141E-10
7,98237E+0	1,99430E-10
7,99336E+0	1,85634E-10
8,00436E+0	1,91500E-10
8,01535E+0	1,80122E-10
8,02635E+0	1,76390E-10
8,03734E+0	1,61553E-10
8,04834E+0	1,76380E-10
8,05933E+0	1,65625E-10
8,07033E+0	1,90060E-10
8,08132E+0	1,92474E-10
8,09232E+0	1,56543E-10
8,10332E+0	1,88630E-10
8,11431E+0	1,89804E-10
8,12530E+0	1,61572E-10
8,13630E+0	1,69593E-10
8,14729E+0	1,69450E-10
8,15829E+0	1,64760E-10
8,16928E+0	1,74170E-10
8,18028E+0	1,96494E-10
8,19127E+0	1,73744E-10
8,20227E+0	1,89061E-10
8,21326E+0	1,80381E-10
8,22426E+0	1,91507E-10
8,23526E+0	1,69824E-10
8,24625E+0	1,64899E-10
8,25724E+0	1,49326E-10
8,26824E+0	2,00768E-10
8,27923E+0	1,97224E-10
8,29023E+0	2,02598E-10
8,30122E+0	2,47150E-10
8,31222E+0	1,89267E-10
8,32321E+0	2,61620E-10
8,33421E+0	2,27600E-10
8,34520E+0	2,53280E-10
8,35620E+0	2,48990E-10
8,36720E+0	2,21630E-10
8,37819E+0	2,02070E-10
8,38918E+0	2,01031E-10
8,40018E+0	2,02830E-10
8,41118E+0	2,45220E-10
8,42217E+0	2,64120E-10
8,43316E+0	1,98209E-10
8,44416E+0	2,00735E-10
8,45515E+0	1,47490E-10
8,46615E+0	1,98547E-10
8,47715E+0	1,79268E-10
8,48814E+0	1,84797E-10
8,49913E+0	2,53240E-10
8,51013E+0	1,83504E-10
8,52112E+0	1,96414E-10
8,53212E+0	2,13070E-10
8,54311E+0	2,17340E-10
8,55411E+0	3,16940E-10
8,56510E+0	2,45310E-10
8,57610E+0	2,86230E-10
8,58709E+0	2,10650E-10
8,59809E+0	2,00581E-10
8,60909E+0	2,81930E-10
8,62008E+0	2,83440E-10
8,63107E+0	2,44950E-10
8,64207E+0	2,05661E-10
8,65306E+0	2,65290E-10
8,66406E+0	2,37560E-10
8,67505E+0	2,45730E-10
8,68605E+0	2,53310E-10
8,69704E+0	2,35270E-10
8,70804E+0	2,36770E-10
8,71903E+0	2,34390E-10
8,73003E+0	2,20610E-10
8,74102E+0	2,53850E-10
8,75202E+0	2,78410E-10
8,76301E+0	2,26690E-10
8,77401E+0	2,40720E-10
8,78500E+0	2,57770E-10
8,79600E+0	2,51750E-10
8,80699E+0	2,45670E-10
8,81799E+0	2,79320E-10
8,82898E+0	3,27650E-10
8,83998E+0	3,07670E-10
8,85098E+0	2,47370E-10
8,86197E+0	2,53740E-10
8,87296E+0	2,99410E-10
8,88396E+0	2,02620E-10
8,89495E+0	2,18030E-10
8,90595E+0	2,59920E-10
8,91694E+0	2,23190E-10
8,92794E+0	3,62700E-10
8,93894E+0	2,98310E-10
8,94993E+0	2,35740E-10
8,96092E+0	4,16890E-10
8,97192E+0	2,87810E-10
8,98291E+0	2,38910E-10
8,99391E+0	4,35880E-10
9,00490E+0	2,10360E-10
9,01590E+0	3,15070E-10
9,02689E+0	2,71760E-10
9,03789E+0	2,74460E-10
9,04889E+0	3,08090E-10
9,05988E+0	2,72770E-10
9,07087E+0	3,04460E-10
9,08187E+0	2,24280E-10
9,09286E+0	3,01900E-10
9,10386E+0	2,65410E-10
9,11485E+0	4,47050E-10
9,12585E+0	2,95350E-10
9,13684E+0	2,64270E-10
9,14784E+0	2,96220E-10
9,15883E+0	3,59450E-10
9,16983E+0	3,90100E-10
9,18082E+0	2,82910E-10
9,19182E+0	3,73810E-10
9,20281E+0	3,29960E-10
9,21381E+0	3,13650E-10
9,22480E+0	2,68130E-10
9,23580E+0	2,71260E-10
9,24679E+0	3,55050E-10
9,25779E+0	4,16970E-10
9,26878E+0	4,39480E-10
9,27978E+0	3,55540E-10
9,29077E+0	3,30300E-10
9,30177E+0	3,12770E-10
9,31277E+0	3,11030E-10
9,32376E+0	4,45160E-10
9,33475E+0	4,85600E-10
9,34575E+0	3,59170E-10
9,35674E+0	4,20040E-10
9,36774E+0	3,76220E-10
9,37873E+0	3,37850E-10
9,38973E+0	4,36670E-10
9,40072E+0	4,58040E-10
9,41172E+0	4,04560E-10
9,42272E+0	5,23230E-10
9,43371E+0	3,45100E-10
9,44470E+0	5,22360E-10
9,45570E+0	4,14330E-10
9,46669E+0	5,68820E-10
9,47769E+0	4,81500E-10
9,48869E+0	6,01730E-10
9,49968E+0	4,85050E-10
9,51067E+0	5,31420E-10
9,52167E+0	4,74560E-10
9,53266E+0	5,28640E-10
9,54366E+0	5,88010E-10
9,55465E+0	5,52450E-10
9,56565E+0	4,46350E-10
9,57665E+0	6,48830E-10
9,58764E+0	6,36740E-10
9,59863E+0	7,61570E-10
9,60963E+0	7,37670E-10
9,62062E+0	5,79470E-10
9,62210E+0	6,24860E-10
9,63076E+0	4,51910E-10
9,63942E+0	7,38540E-10
9,64808E+0	6,40770E-10
9,65674E+0	6,71060E-10
9,66540E+0	7,20370E-10
9,67406E+0	6,62420E-10
9,68272E+0	6,38950E-10
9,69138E+0	6,63220E-10
9,70004E+0	7,71570E-10
9,70870E+0	5,91600E-10
9,71737E+0	7,77660E-10
9,72603E+0	7,85480E-10
9,73469E+0	9,41710E-10
9,74335E+0	7,00470E-10
9,75201E+0	7,51650E-10
9,76067E+0	5,98910E-10
9,76933E+0	6,98360E-10
9,77799E+0	6,25730E-10
9,78665E+0	7,80620E-10
9,79531E+0	7,26220E-10
9,80397E+0	6,84620E-10
9,81263E+0	5,98190E-10
9,82130E+0	7,83140E-10
9,82996E+0	7,11790E-10
9,83862E+0	7,80750E-10
9,84728E+0	7,16260E-10
9,85594E+0	8,04080E-10
9,86460E+0	7,17360E-10
9,87326E+0	8,14810E-10
9,88192E+0	7,01430E-10
9,89058E+0	6,81760E-10
9,89924E+0	7,11780E-10
9,90790E+0	6,92830E-10
9,91656E+0	7,76120E-10
9,92522E+0	7,08050E-10
9,93389E+0	6,62680E-10
9,94255E+0	7,54320E-10
9,95121E+0	7,88940E-10
9,95987E+0	6,83150E-10
9,96853E+0	6,97210E-10
9,97719E+0	6,81890E-10
9,98585E+0	6,51870E-10
9,99451E+0	7,74430E-10
1,00032E+1	6,83110E-10
1,00118E+1	6,74790E-10
1,00205E+1	5,90330E-10
1,00292E+1	6,06230E-10
1,00378E+1	5,40440E-10
1,00465E+1	5,33600E-10
1,00551E+1	5,93690E-10
1,00638E+1	6,34340E-10
1,00725E+1	7,09310E-10
1,00811E+1	5,75140E-10
1,00898E+1	6,92560E-10
1,00984E+1	5,25770E-10
1,01071E+1	5,23810E-10
1,01158E+1	5,35660E-10
1,01244E+1	4,95150E-10
1,01331E+1	6,37020E-10
1,01417E+1	6,88290E-10
1,01504E+1	6,75030E-10
1,01591E+1	6,02230E-10
1,01677E+1	6,04400E-10
1,01764E+1	6,67910E-10
1,01850E+1	5,30900E-10
1,01937E+1	7,01870E-10
1,02024E+1	5,85960E-10
1,02110E+1	5,56530E-10
1,02197E+1	5,97960E-10
1,02284E+1	6,92260E-10
1,02370E+1	6,46760E-10
1,02457E+1	5,70070E-10
1,02543E+1	5,76960E-10
1,02630E+1	6,78300E-10
1,02717E+1	6,58350E-10
1,02803E+1	6,31360E-10
1,02890E+1	6,81810E-10
1,02976E+1	7,46960E-10
1,03063E+1	6,46560E-10
1,03150E+1	5,74540E-10
1,03236E+1	5,49060E-10
1,03323E+1	7,45840E-10
1,03409E+1	6,58090E-10
1,03496E+1	7,84100E-10
1,03583E+1	7,47140E-10
1,03669E+1	6,47550E-10
1,03756E+1	7,03920E-10
1,03842E+1	6,74110E-10
1,03929E+1	6,26690E-10
1,04016E+1	6,38110E-10
1,04102E+1	7,45930E-10
1,04189E+1	6,13340E-10
1,04276E+1	6,93580E-10
1,04362E+1	6,89720E-10
1,04449E+1	6,07790E-10
1,04535E+1	7,25820E-10
1,04622E+1	6,89540E-10
1,04709E+1	7,51500E-10
1,04795E+1	7,33470E-10
1,04882E+1	6,79720E-10
1,04968E+1	6,95970E-10
1,05055E+1	6,12810E-10
1,05142E+1	6,28660E-10
1,05228E+1	7,49400E-10
1,05315E+1	6,83590E-10
1,05401E+1	5,96860E-10
1,05488E+1	8,67110E-10
1,05575E+1	6,42450E-10
1,05661E+1	7,68920E-10
1,05748E+1	6,63960E-10
1,05834E+1	7,36700E-10
1,05921E+1	6,78110E-10
1,06008E+1	8,58340E-10
1,06094E+1	5,66020E-10
1,06181E+1	8,53760E-10
1,06267E+1	7,82800E-10
1,06354E+1	6,42650E-10
1,06441E+1	7,79100E-10
1,06527E+1	5,98760E-10
1,06614E+1	7,75920E-10
1,06701E+1	6,40130E-10
1,06787E+1	6,46020E-10
1,06874E+1	7,45460E-10
1,06960E+1	7,28190E-10
1,07047E+1	7,99770E-10
1,07134E+1	8,52070E-10
1,07220E+1	8,63470E-10
1,07307E+1	6,57010E-10
1,07393E+1	8,32350E-10
1,07480E+1	8,95840E-10
1,07567E+1	8,31200E-10
1,07653E+1	6,59750E-10
1,07740E+1	7,19600E-10
1,07826E+1	6,36820E-10
1,07913E+1	9,93770E-10
1,08000E+1	7,91580E-10
1,08086E+1	7,32570E-10
1,08173E+1	8,72190E-10
1,08259E+1	6,45640E-10
