E, keV	I, A
6,00327E+0	1,55346E-10
6,01426E+0	1,69483E-10
6,02526E+0	1,84531E-10
6,03625E+0	1,77897E-10
6,04725E+0	1,74339E-10
6,05824E+0	1,38332E-10
6,06924E+0	1,37626E-10
6,08024E+0	1,82073E-10
6,09123E+0	1,72245E-10
6,10222E+0	1,63040E-10
6,11322E+0	1,78845E-10
6,12421E+0	1,77315E-10
6,13521E+0	1,58578E-10
6,14620E+0	1,99022E-10
6,15720E+0	1,85440E-10
6,16819E+0	1,69529E-10
6,17919E+0	1,90312E-10
6,19018E+0	1,96911E-10
6,20118E+0	1,84721E-10
6,21218E+0	1,64296E-10
6,22317E+0	1,93228E-10
6,23416E+0	1,63848E-10
6,24516E+0	1,97477E-10
6,25615E+0	1,71430E-10
6,26715E+0	1,57872E-10
6,27814E+0	1,60642E-10
6,28914E+0	1,86180E-10
6,30014E+0	1,77878E-10
6,31113E+0	1,88118E-10
6,32212E+0	1,69163E-10
6,33312E+0	1,64295E-10
6,34411E+0	1,85282E-10
6,35511E+0	1,94866E-10
6,36610E+0	1,81990E-10
6,37710E+0	1,79061E-10
6,38809E+0	1,86287E-10
6,39909E+0	1,85227E-10
6,41008E+0	1,91014E-10
6,42108E+0	2,05194E-10
6,43207E+0	1,84975E-10
6,44307E+0	1,82230E-10
6,45406E+0	1,36530E-10
6,46506E+0	1,74818E-10
6,47605E+0	1,70038E-10
6,48705E+0	2,05364E-10
6,49804E+0	1,27500E-10
6,50904E+0	2,03656E-10
6,52003E+0	1,95437E-10
6,53103E+0	1,87192E-10
6,54202E+0	1,97340E-10
6,55302E+0	1,74110E-10
6,56401E+0	2,59430E-10
6,57501E+0	3,36970E-10
6,58601E+0	2,87530E-10
6,59700E+0	1,50939E-10
6,60799E+0	1,83706E-10
6,61899E+0	1,84168E-10
6,62998E+0	1,90383E-10
6,64098E+0	1,93244E-10
6,65197E+0	1,87112E-10
6,66297E+0	1,95576E-10
6,67396E+0	1,98357E-10
6,68496E+0	1,89483E-10
6,69595E+0	1,63800E-10
6,70695E+0	2,18700E-10
6,71795E+0	2,68400E-10
6,72894E+0	2,31710E-10
6,73993E+0	2,08216E-10
6,75093E+0	1,81187E-10
6,76192E+0	1,95253E-10
6,77292E+0	2,54400E-10
6,78391E+0	2,42260E-10
6,79491E+0	2,25000E-10
6,80591E+0	2,47350E-10
6,81690E+0	3,14480E-10
6,82789E+0	3,08740E-10
6,83889E+0	2,41490E-10
6,84988E+0	2,27370E-10
