E, keV	I, A
6,00327E+0	9,45100E-11
6,01426E+0	9,98610E-11
6,02526E+0	1,21920E-10
6,03625E+0	9,70700E-11
6,04725E+0	1,08456E-10
6,05824E+0	1,20241E-10
6,06924E+0	1,03264E-10
6,08024E+0	9,38150E-11
6,09123E+0	1,16785E-10
6,10222E+0	1,23306E-10
6,11322E+0	1,19765E-10
6,12421E+0	1,31176E-10
6,13521E+0	1,27827E-10
6,14620E+0	1,14683E-10
6,15720E+0	1,06400E-10
6,16819E+0	1,20375E-10
6,17919E+0	1,12973E-10
6,19018E+0	1,35824E-10
6,20118E+0	1,36519E-10
6,21218E+0	9,97220E-11
6,22317E+0	1,15309E-10
6,23416E+0	1,34644E-10
6,24516E+0	1,22303E-10
6,25615E+0	1,26660E-10
6,26715E+0	1,06806E-10
6,27814E+0	1,43268E-10
6,28914E+0	1,24431E-10
6,30014E+0	1,13034E-10
6,31113E+0	1,07689E-10
6,32212E+0	1,18789E-10
6,33312E+0	1,18208E-10
6,34411E+0	1,25535E-10
6,35511E+0	1,21562E-10
6,36610E+0	1,21178E-10
6,37710E+0	1,23448E-10
6,38809E+0	1,19601E-10
6,39909E+0	1,26821E-10
6,41008E+0	1,23263E-10
6,42108E+0	1,28848E-10
6,43207E+0	1,16360E-10
6,44307E+0	1,09362E-10
6,45406E+0	1,39625E-10
6,46506E+0	1,26138E-10
6,47605E+0	1,26473E-10
6,48705E+0	1,26437E-10
6,49804E+0	1,21200E-10
6,50904E+0	1,03875E-10
6,52003E+0	1,26237E-10
6,53103E+0	1,33110E-10
6,54202E+0	1,33271E-10
6,55302E+0	1,27954E-10
6,56401E+0	1,19725E-10
6,57501E+0	1,04031E-10
6,58601E+0	1,44843E-10
6,59700E+0	1,35313E-10
6,60799E+0	1,31539E-10
6,61899E+0	1,41351E-10
6,62998E+0	1,11028E-10
6,64098E+0	1,54811E-10
6,65197E+0	1,45613E-10
6,66297E+0	1,61915E-10
6,67396E+0	1,42996E-10
6,68496E+0	1,44721E-10
6,69595E+0	1,51600E-10
6,70695E+0	1,42783E-10
6,71795E+0	1,50589E-10
6,72894E+0	1,38904E-10
6,73993E+0	1,23510E-10
6,75093E+0	1,54059E-10
6,76192E+0	1,23259E-10
6,77292E+0	1,43564E-10
6,78391E+0	1,31448E-10
6,79491E+0	1,34474E-10
6,80591E+0	1,29436E-10
6,81690E+0	1,56760E-10
6,82789E+0	1,49629E-10
6,83889E+0	1,26294E-10
6,84988E+0	1,45727E-10
6,86088E+0	1,72206E-10
6,87187E+0	1,47113E-10
6,88287E+0	1,62951E-10
6,89386E+0	1,51164E-10
6,90486E+0	1,20926E-10
6,91585E+0	1,50132E-10
6,92685E+0	1,31311E-10
6,93784E+0	1,32994E-10
6,94884E+0	1,26175E-10
