0	0
2	2
4	8
6	6
8	1
10	1
12	6
14	7
16	3
18	4
20	6
22	1
24	4
26	6
28	6
30	3
32	4
34	5
36	6
38	6
40	4
42	4
44	3
46	4
48	4
50	4
52	4
54	4
56	8
58	4
60	9
62	4
64	5
66	1
68	1
70	2
72	5
74	5
76	2
78	7
80	4
82	6
84	5
86	1
88	2
90	3
92	2
94	4
96	3
98	3
100	5
102	2
104	5
106	3
108	5
110	2
112	4
114	2
116	3
118	7
120	5
122	2
124	3
126	6
128	7
130	5
132	8
134	2
136	3
138	1
140	6
142	3
144	6
146	4
148	9
150	2
152	3
154	1
156	1
158	3
160	9
162	4
164	4
166	6
168	2
170	5
172	3
174	3
176	6
178	6
180	5
182	8
184	4
186	5
188	3
190	8
192	6
194	6
196	9
198	9
200	6
202	6
204	3
206	4
208	4
210	2
212	2
214	2
216	2
218	5
220	6
222	7
224	3
226	6
228	5
230	2
232	5
234	2
236	8
238	7
240	3
242	9
244	5
246	6
248	4
250	1
252	6
254	7
256	4
258	5
260	4
262	10
264	6
266	7
268	5
270	6
272	3
274	5
276	7
278	5
280	7
282	6
284	5
286	4
288	5
290	3
292	4
294	3
296	3
298	6
300	4
302	8
304	8
306	5
308	7
310	7
312	7
314	6
316	7
318	9
320	3
322	8
324	6
326	3
328	3
330	10
332	5
334	8
336	3
338	5
340	6
342	11
344	8
346	4
348	6
350	6
352	6
354	3
356	6
358	5
360	7
362	11
364	9
366	4
368	5
370	3
372	4
374	4
376	7
378	6
380	11
382	7
384	4
386	7
388	6
390	4
392	5
394	7
396	5
398	10
400	8
402	4
404	9
406	8
408	5
410	2
412	3
414	6
416	7
418	6
420	8
422	5
424	1
426	9
428	7
430	8
432	5
434	1
436	4
438	5
440	5
442	3
444	1
446	6
448	7
450	5
452	8
454	9
456	5
458	9
460	6
462	3
464	2
466	5
468	8
470	6
472	6
474	4
476	3
478	15
480	5
482	7
484	8
486	7
488	5
490	8
492	3
494	6
496	6
498	5
500	8
502	11
504	7
506	8
508	11
510	10
512	15
514	8
516	8
518	5
520	3
522	5
524	5
526	7
528	7
530	10
532	8
534	8
536	7
538	7
540	12
542	4
544	3
546	8
548	9
550	4
552	7
554	6
556	9
558	5
560	5
562	11
564	10
566	6
568	11
570	5
572	5
574	3
576	8
578	6
580	8
582	9
584	10
586	7
588	11
590	7
592	8
594	8
596	6
598	8
600	8
602	11
604	10
606	5
608	8
610	7
612	9
614	6
616	12
618	9
620	7
622	8
624	9
626	5
628	6
630	7
632	7
634	7
636	10
638	10
640	4
642	10
644	5
646	9
648	6
650	11
652	9
654	8
656	8
658	10
660	12
662	12
664	8
666	8
668	10
670	6
672	15
674	10
676	6
678	12
680	11
682	5
684	5
686	11
688	10
690	13
692	12
694	4
696	16
698	11
700	7
702	13
704	10
706	11
708	6
710	10
712	8
714	8
716	7
718	10
720	6
722	13
724	18
726	13
728	11
730	2
732	10
734	9
736	10
738	9
740	12
742	6
744	11
746	8
748	12
750	10
752	12
754	9
756	10
758	10
760	12
762	14
764	12
766	12
768	9
770	15
772	11
774	6
776	9
778	17
780	8
782	18
784	12
786	9
788	8
790	18
792	17
794	12
796	11
798	8
800	6
802	12
804	11
806	11
808	8
810	14
812	7
814	7
816	13
818	9
820	11
822	7
824	13
826	9
828	12
830	13
832	3
834	15
836	17
838	8
840	15
842	9
844	10
846	5
848	12
850	14
852	10
854	10
856	9
858	8
860	16
862	13
864	13
866	13
868	13
870	11
872	16
874	9
876	14
878	12
880	8
882	11
884	18
886	12
888	7
890	11
892	10
894	4
896	7
898	8
900	16
902	11
904	10
906	17
908	13
910	17
912	16
914	11
916	9
918	12
920	12
922	10
924	15
926	12
928	20
930	14
932	14
934	14
936	15
938	15
940	16
942	13
944	15
946	21
948	17
950	10
952	13
954	15
956	14
958	17
960	16
962	17
964	18
966	13
968	15
970	19
972	12
974	13
976	16
978	15
980	10
982	15
984	9
986	10
988	15
990	12
992	20
994	12
996	10
998	17
1000	9
1002	8
1004	15
1006	13
1008	16
1010	16
1012	17
1014	9
1016	15
1018	23
1020	12
1022	15
1024	10
1026	9
1028	18
1030	14
1032	16
1034	21
1036	17
1038	13
1040	9
1042	21
1044	15
1046	14
1048	15
1050	22
1052	6
1054	19
1056	14
1058	18
1060	16
1062	11
1064	14
1066	19
1068	21
1070	23
1072	20
1074	13
1076	15
1078	17
1080	13
1082	14
1084	14
1086	6
1088	17
1090	14
1092	15
1094	18
1096	21
1098	17
1100	7
1102	21
1104	10
1106	18
1108	19
1110	18
1112	15
1114	14
1116	16
1118	14
1120	14
1122	14
1124	16
1126	17
1128	16
1130	15
1132	20
1134	12
1136	16
1138	29
1140	18
1142	11
1144	19
1146	23
1148	21
1150	16
1152	22
1154	16
1156	21
1158	23
1160	14
