E, keV	I, A
2,00109E+0	-1,91020E-12
2,01208E+0	-1,58960E-12
2,02308E+0	-4,60700E-13
2,03408E+0	2,13300E-13
2,04507E+0	-1,05900E-13
2,05606E+0	1,09790E-12
2,06706E+0	-7,50200E-13
2,07805E+0	-1,80300E-13
2,08905E+0	2,22300E-13
2,10004E+0	-5,45400E-13
2,11104E+0	-5,47300E-13
2,12203E+0	-2,60800E-13
2,13303E+0	-5,09800E-13
2,14402E+0	-1,43960E-12
2,15502E+0	-3,19100E-13
2,16601E+0	-4,23500E-13
2,17701E+0	-1,35030E-12
2,18800E+0	-7,26100E-13
2,19900E+0	-5,22600E-13
2,20999E+0	-5,45500E-13
2,22099E+0	-7,14600E-13
2,23198E+0	-1,09590E-12
2,24298E+0	-7,55200E-13
2,25397E+0	-1,39000E-13
2,26497E+0	-1,09760E-12
2,27596E+0	-1,51550E-12
2,28696E+0	-1,15760E-12
2,29795E+0	-6,59200E-13
2,30895E+0	-1,27560E-12
2,31994E+0	-9,23500E-13
2,33094E+0	-4,64500E-13
2,34193E+0	-1,15340E-12
2,35293E+0	-1,31920E-12
2,36392E+0	-1,76330E-12
2,37492E+0	-1,99410E-12
2,38591E+0	-9,17600E-13
2,39691E+0	-1,35910E-12
2,40790E+0	-1,53410E-12
2,41890E+0	-1,35000E-12
2,42989E+0	-9,10300E-13
2,44089E+0	-1,72440E-12
2,45188E+0	-1,76280E-12
2,46288E+0	-1,74750E-12
2,47387E+0	-9,01100E-13
2,48487E+0	-1,36560E-12
2,49586E+0	-1,64280E-12
2,50686E+0	-1,48110E-12
2,51785E+0	-1,58010E-12
2,52885E+0	-1,79770E-12
2,53984E+0	-1,74920E-12
2,55084E+0	-1,69430E-12
2,56183E+0	-1,56840E-12
2,57283E+0	-1,50790E-12
2,58383E+0	-1,31310E-12
2,59482E+0	-8,50500E-13
2,60581E+0	-1,03710E-12
2,61681E+0	-1,67030E-12
2,62780E+0	-2,08710E-12
2,63880E+0	-1,58630E-12
2,64980E+0	-2,04690E-12
2,66079E+0	-9,76700E-13
2,67178E+0	-8,58300E-13
2,68278E+0	-1,12630E-12
2,69378E+0	-1,17710E-12
2,70477E+0	-1,36780E-12
2,71577E+0	-1,78160E-12
2,72676E+0	-1,34670E-12
2,73775E+0	-1,60410E-12
2,74875E+0	-1,01700E-12
2,75974E+0	-1,19050E-12
2,77074E+0	-1,78190E-12
2,78173E+0	-1,27250E-12
2,79273E+0	-1,62270E-12
2,80372E+0	-1,54530E-12
2,81472E+0	-3,67100E-13
2,82571E+0	-9,00400E-13
2,83671E+0	-1,30870E-12
2,84770E+0	-8,52200E-13
2,85870E+0	-1,09190E-12
2,86969E+0	-1,99900E-12
2,88069E+0	-1,99610E-12
2,89168E+0	-1,73930E-12
2,90268E+0	-1,19230E-12
2,91367E+0	-9,05600E-13
2,92467E+0	-1,36690E-12
2,93566E+0	-1,12180E-12
2,94666E+0	-1,49130E-12
2,95765E+0	-1,42100E-12
2,96865E+0	-7,96600E-13
2,97964E+0	-8,54300E-13
2,99064E+0	-1,48270E-12
3,00163E+0	-1,63180E-12
3,01263E+0	-1,62760E-12
3,02363E+0	-9,19800E-13
3,03462E+0	-1,22210E-12
3,04561E+0	-1,48050E-12
3,05661E+0	-6,27200E-13
3,06760E+0	-6,42600E-13
3,07860E+0	-1,57040E-12
3,08959E+0	2,69500E-13
3,10059E+0	-1,14430E-12
