E, keV	I, A
0,00000E+0	-4,08600E-12
1,09950E-2	-2,99410E-12
2,19900E-2	-2,54880E-12
3,29850E-2	-2,46890E-12
4,39800E-2	-2,46520E-12
5,49750E-2	-2,45610E-12
6,59700E-2	-2,49280E-12
7,69650E-2	-2,34580E-12
8,79600E-2	-2,36930E-12
9,89550E-2	-2,50680E-12
1,09950E-1	-2,49280E-12
1,20945E-1	-2,34600E-12
1,31940E-1	-2,23680E-12
1,42935E-1	-2,46230E-12
1,53930E-1	-2,54820E-12
1,64925E-1	-2,42290E-12
1,75920E-1	-2,47710E-12
1,86915E-1	-2,37160E-12
1,97910E-1	-2,40550E-12
2,08905E-1	-2,44170E-12
2,19900E-1	-2,31880E-12
2,30895E-1	-2,40490E-12
2,41890E-1	-2,10990E-12
2,52885E-1	-2,30540E-12
2,63880E-1	-2,55210E-12
2,74875E-1	-2,52310E-12
2,85870E-1	-2,46150E-12
2,96865E-1	-2,53190E-12
3,07860E-1	-2,49410E-12
3,18855E-1	-2,48130E-12
3,29850E-1	-2,41960E-12
3,40845E-1	-1,75500E-12
3,51840E-1	-1,98150E-12
3,62835E-1	-2,35740E-12
3,73830E-1	-2,48290E-12
3,84825E-1	-2,52600E-12
3,95820E-1	-2,17390E-12
4,06815E-1	-2,35080E-12
4,17810E-1	-2,14100E-12
4,28805E-1	-2,25870E-12
4,39800E-1	-2,40070E-12
4,50795E-1	-2,45230E-12
4,61790E-1	-2,25960E-12
4,72785E-1	-2,45440E-12
4,83780E-1	-2,40320E-12
4,94775E-1	-2,51140E-12
5,05770E-1	-2,48920E-12
5,16765E-1	-2,56610E-12
5,27760E-1	-2,12560E-12
5,38755E-1	-2,13010E-12
5,49750E-1	-2,34600E-12
5,60745E-1	-2,25100E-12
5,71740E-1	-2,09990E-12
5,82735E-1	-2,31420E-12
5,93730E-1	-2,25620E-12
6,04725E-1	-2,39790E-12
6,15720E-1	-2,14410E-12
6,26715E-1	-1,98350E-12
6,37710E-1	-2,28600E-12
6,48705E-1	-2,27060E-12
6,59700E-1	-2,48640E-12
6,70695E-1	-2,48580E-12
6,81690E-1	-2,26770E-12
6,92685E-1	-2,36470E-12
7,03680E-1	-2,32010E-12
7,14675E-1	-2,18850E-12
7,25670E-1	-2,18740E-12
7,36665E-1	-2,43000E-12
7,47660E-1	-2,20860E-12
7,58655E-1	-1,92500E-12
7,69650E-1	-2,20270E-12
7,80645E-1	-2,04730E-12
7,91640E-1	-2,41240E-12
8,02635E-1	-2,54930E-12
8,13630E-1	-2,19950E-12
8,24625E-1	-2,35860E-12
8,35620E-1	4,55820E-11
8,46615E-1	4,96150E-11
8,57610E-1	5,42400E-11
8,68605E-1	5,91070E-11
8,79600E-1	5,40130E-11
8,90595E-1	5,04730E-11
9,01590E-1	4,96660E-11
9,12585E-1	5,35180E-11
9,23580E-1	5,76300E-11
9,34575E-1	5,06280E-11
9,45570E-1	5,10700E-11
9,56565E-1	5,12640E-11
9,67560E-1	5,12040E-11
9,78555E-1	4,55090E-11
9,89550E-1	4,45260E-11
1,00055E+0	3,97230E-11
1,01154E+0	3,20740E-11
1,02253E+0	2,69140E-11
1,03353E+0	1,75644E-11
1,04452E+0	1,22695E-11
1,05552E+0	1,03063E-11
1,06651E+0	5,44790E-12
1,07751E+0	4,44690E-12
1,08850E+0	3,21460E-12
1,09950E+0	1,77870E-12
1,11050E+0	1,54260E-12
1,12149E+0	4,31000E-14
1,13248E+0	8,75000E-14
1,14348E+0	-1,22540E-12
1,15447E+0	-7,99500E-13
1,16547E+0	-7,29200E-13
1,17647E+0	-9,09200E-13
1,18746E+0	-7,73800E-13
1,19846E+0	-4,59900E-13
1,20945E+0	-2,37100E-13
1,22045E+0	-1,04750E-12
1,23144E+0	-5,85000E-13
1,24243E+0	-8,27200E-13
1,25343E+0	-9,72500E-13
1,26442E+0	-1,55610E-12
1,27542E+0	-1,52330E-12
1,28641E+0	-7,41400E-13
1,29741E+0	-1,32430E-12
1,30840E+0	-1,10690E-12
1,31940E+0	-7,30900E-13
1,33039E+0	-2,08900E-13
1,34139E+0	-1,68230E-12
1,35238E+0	-2,04140E-12
1,36338E+0	-1,54700E-12
1,37437E+0	-9,80800E-13
1,38537E+0	-6,73800E-13
1,39636E+0	-1,34550E-12
1,40736E+0	-1,43110E-12
1,41836E+0	-1,70620E-12
1,42935E+0	-1,24760E-12
1,44034E+0	-2,01980E-12
1,45134E+0	-1,97660E-12
1,46233E+0	-9,56400E-13
1,47333E+0	-1,69270E-12
1,48432E+0	-1,99780E-12
1,49532E+0	-1,19800E-12
1,50632E+0	-1,55270E-12
1,51731E+0	-2,07380E-12
1,52830E+0	-8,45400E-13
1,53930E+0	-1,82270E-12
1,55029E+0	-1,30000E-12
1,56129E+0	-8,30600E-13
1,57228E+0	-1,90400E-13
1,58328E+0	-7,77400E-13
1,59427E+0	-1,49680E-12
1,60527E+0	-1,51510E-12
1,61626E+0	-1,20300E-12
1,62726E+0	-1,71080E-12
1,63825E+0	-1,89970E-12
1,64925E+0	-1,29110E-12
1,66024E+0	-1,17200E-12
1,67124E+0	-1,20320E-12
1,68223E+0	-1,57930E-12
1,69323E+0	-1,32960E-12
1,70422E+0	-1,59860E-12
1,71522E+0	-3,30500E-13
1,72622E+0	-9,72500E-13
1,73721E+0	-1,67350E-12
1,74821E+0	-1,40600E-12
1,75920E+0	-1,47000E-12
1,77019E+0	-1,43930E-12
1,78119E+0	-2,05180E-12
1,79218E+0	-2,03280E-12
1,80318E+0	-1,77760E-12
1,81417E+0	-1,00620E-12
1,82517E+0	-1,63340E-12
1,83616E+0	-9,38300E-13
1,84716E+0	-1,00280E-12
1,85815E+0	-9,18600E-13
1,86915E+0	-1,58310E-12
1,88014E+0	-1,61170E-12
1,89114E+0	-1,40540E-12
1,90213E+0	-1,44720E-12
1,91313E+0	-1,92160E-12
1,92412E+0	-1,98460E-12
1,93512E+0	-1,65340E-12
1,94611E+0	-1,15200E-12
1,95711E+0	-1,07280E-12
1,96810E+0	-9,37700E-13
1,97910E+0	-1,65220E-12
1,99009E+0	-9,48000E-13
2,00109E+0	-7,79800E-13
2,01208E+0	-6,87700E-13
2,02308E+0	-1,30980E-12
2,03408E+0	-1,32420E-12
2,04507E+0	-1,15060E-12
2,05606E+0	-1,54340E-12
2,06706E+0	-7,79000E-13
2,07805E+0	-1,08970E-12
2,08905E+0	-7,96600E-13
2,10004E+0	1,14000E-14
2,11104E+0	-1,15850E-12
2,12203E+0	-2,02480E-12
2,13303E+0	-1,80140E-12
2,14402E+0	-1,32540E-12
2,15502E+0	-5,76800E-13
2,16601E+0	-1,23890E-12
2,17701E+0	-1,21210E-12
2,18800E+0	-1,29840E-12
2,19900E+0	-1,62600E-13
2,20999E+0	-1,44780E-12
2,22099E+0	-8,32900E-13
2,23198E+0	-1,30950E-12
2,24298E+0	-1,27470E-12
2,25397E+0	-5,51800E-13
2,26497E+0	-3,71000E-13
2,27596E+0	-5,82800E-13
2,28696E+0	-9,85100E-13
2,29795E+0	-1,00520E-12
2,30895E+0	-1,50760E-12
2,31994E+0	-1,55640E-12
2,33094E+0	-8,36000E-13
2,34193E+0	-1,28120E-12
2,35293E+0	-1,28300E-12
2,36392E+0	-8,48900E-13
2,37492E+0	-9,95400E-13
2,38591E+0	-1,29060E-12
2,39691E+0	2,26900E-13
2,40790E+0	-6,01400E-13
2,41890E+0	-7,08800E-13
2,42989E+0	-3,38600E-13
2,44089E+0	-1,47600E-12
2,45188E+0	-1,23110E-12
2,46288E+0	-1,10620E-12
2,47387E+0	1,05000E-13
2,48487E+0	-7,16700E-13
2,49586E+0	-4,30200E-13
2,50686E+0	-4,24900E-13
2,51785E+0	-5,85600E-13
2,52885E+0	2,16100E-13
2,53984E+0	-4,54200E-13
2,55084E+0	-1,00430E-12
2,56183E+0	-5,77000E-13
2,57283E+0	4,53000E-14
2,58383E+0	-1,00690E-12
2,59482E+0	-7,44500E-13
2,60581E+0	-3,83300E-13
2,61681E+0	-6,45400E-13
2,62780E+0	-9,06800E-13
2,63880E+0	-5,81000E-13
2,64980E+0	-1,48900E-13
2,66079E+0	-5,95000E-14
2,67178E+0	-6,40000E-14
2,68278E+0	-2,49200E-13
2,69378E+0	-5,14300E-13
2,70477E+0	9,02700E-13
2,71577E+0	1,62500E-13
2,72676E+0	-7,21400E-13
2,73775E+0	5,18600E-13
2,74875E+0	-1,80000E-13
2,75974E+0	1,16580E-12
2,77074E+0	-9,19200E-13
2,78173E+0	6,76300E-13
2,79273E+0	-3,70000E-15
2,80372E+0	9,60000E-13
2,81472E+0	7,47600E-13
2,82571E+0	-2,83800E-13
2,83671E+0	-5,04000E-14
2,84770E+0	-2,98800E-13
2,85870E+0	5,33000E-13
2,86969E+0	2,97200E-13
2,88069E+0	2,29500E-13
2,89168E+0	-1,65700E-13
2,90268E+0	6,54100E-13
2,91367E+0	8,40900E-13
2,92467E+0	-5,03000E-14
2,93566E+0	9,81300E-13
2,94666E+0	1,31220E-12
2,95765E+0	-2,45200E-13
2,96865E+0	4,49400E-13
2,97964E+0	-7,87000E-14
2,99064E+0	-4,98000E-14
3,00163E+0	-1,37300E-13
3,01263E+0	4,54900E-13
3,02363E+0	1,14770E-12
3,03462E+0	1,86680E-12
3,04561E+0	1,85010E-12
3,05661E+0	3,01800E-13
3,06760E+0	6,42700E-13
3,07860E+0	2,47300E-13
3,08959E+0	7,16300E-13
3,10059E+0	2,58500E-13
3,11158E+0	1,86600E-12
3,12258E+0	4,58700E-13
3,13357E+0	9,88400E-13
3,14457E+0	1,00310E-12
3,15556E+0	2,17410E-12
3,16656E+0	1,07410E-12
3,17755E+0	1,20330E-12
3,18855E+0	1,21210E-12
3,19955E+0	3,01350E-12
3,21054E+0	9,90500E-13
3,22153E+0	1,36000E-12
3,23253E+0	9,35900E-13
3,24352E+0	2,01170E-12
3,25452E+0	1,57270E-12
3,26552E+0	2,87850E-12
3,27651E+0	2,15640E-12
3,28750E+0	2,09830E-12
3,29850E+0	1,77240E-12
3,30949E+0	2,10960E-12
3,32049E+0	3,10650E-12
3,33148E+0	2,41470E-12
3,34248E+0	5,07210E-12
3,35347E+0	3,51640E-12
3,36447E+0	4,14590E-12
3,37546E+0	3,04660E-12
3,38646E+0	3,17070E-12
3,39745E+0	2,67000E-12
3,40845E+0	3,17760E-12
3,41944E+0	3,73520E-12
3,43044E+0	3,88290E-12
3,44143E+0	2,86790E-12
3,45243E+0	3,25670E-12
3,46342E+0	4,58740E-12
3,47442E+0	6,18850E-12
3,48541E+0	5,09470E-12
3,49641E+0	3,30470E-12
3,50740E+0	4,32590E-12
3,51840E+0	4,59650E-12
3,52939E+0	3,72850E-12
3,54039E+0	4,72110E-12
3,55138E+0	4,88320E-12
3,56238E+0	4,34050E-12
3,57337E+0	4,51580E-12
3,58437E+0	3,19540E-12
3,59536E+0	5,02330E-12
3,60636E+0	2,22370E-12
3,61735E+0	2,79420E-12
3,62835E+0	4,27100E-12
3,63934E+0	4,33490E-12
3,65034E+0	4,85910E-12
3,66133E+0	1,70230E-12
3,67233E+0	3,55390E-12
3,68332E+0	2,89600E-12
3,69432E+0	2,73350E-12
3,70531E+0	4,19780E-12
3,71631E+0	2,58760E-12
3,72730E+0	3,19740E-12
3,73830E+0	3,66100E-12
3,74930E+0	3,33420E-12
3,76029E+0	2,85620E-12
3,77128E+0	4,58830E-12
3,78228E+0	1,80370E-12
3,79327E+0	3,31270E-12
3,80427E+0	5,69480E-12
3,81527E+0	3,49700E-12
3,82626E+0	3,34040E-12
3,83725E+0	3,53430E-12
3,84825E+0	2,95700E-12
3,85924E+0	2,48320E-12
3,87024E+0	5,88680E-12
3,88123E+0	3,70430E-12
3,89223E+0	3,22460E-12
3,90322E+0	2,85100E-12
3,91422E+0	3,33400E-12
3,92521E+0	3,65030E-12
3,93621E+0	2,66420E-12
3,94720E+0	2,48490E-12
3,95820E+0	3,03110E-12
3,96919E+0	2,07300E-12
3,98019E+0	2,16150E-12
3,99118E+0	2,48990E-12
4,00218E+0	3,67610E-12
4,01317E+0	5,11510E-12
4,02417E+0	3,16540E-12
4,03516E+0	2,40500E-12
4,04616E+0	2,68670E-12
4,05715E+0	3,23840E-12
4,06815E+0	4,43990E-12
4,07914E+0	3,32510E-12
4,09014E+0	2,82260E-12
4,10113E+0	3,04530E-12
4,11213E+0	3,18500E-12
4,12312E+0	3,00330E-12
4,13412E+0	5,33000E-12
4,14511E+0	3,00690E-12
4,15611E+0	3,48630E-12
4,16710E+0	2,67190E-12
4,17810E+0	6,29480E-12
4,18910E+0	4,37010E-12
4,20009E+0	3,86790E-12
4,21108E+0	4,82330E-12
4,22208E+0	4,40530E-12
4,23307E+0	4,59820E-12
4,24407E+0	3,76410E-12
4,25507E+0	3,97630E-12
4,26606E+0	4,06160E-12
4,27705E+0	5,27250E-12
4,28805E+0	5,78190E-12
4,29904E+0	4,77510E-12
4,31004E+0	5,02280E-12
4,32104E+0	5,53890E-12
4,33203E+0	3,55280E-12
4,34302E+0	3,35030E-12
4,35402E+0	5,23580E-12
4,36501E+0	4,17390E-12
4,37601E+0	4,90110E-12
4,38701E+0	5,23990E-12
4,39800E+0	4,27680E-12
4,40899E+0	3,05930E-12
4,41999E+0	4,87490E-12
4,43098E+0	4,17270E-12
4,44198E+0	4,10460E-12
4,45297E+0	4,71990E-12
4,46397E+0	5,50100E-12
4,47497E+0	3,19410E-12
4,48596E+0	5,75630E-12
4,49695E+0	6,14810E-12
4,50795E+0	5,71340E-12
4,51895E+0	4,95410E-12
4,52994E+0	6,25930E-12
4,54093E+0	5,76720E-12
4,55193E+0	5,95200E-12
4,56292E+0	4,87080E-12
4,57392E+0	7,27240E-12
4,58491E+0	6,26020E-12
4,59591E+0	7,17190E-12
4,60691E+0	6,10850E-12
4,61790E+0	4,23230E-12
4,62889E+0	4,87250E-12
4,63989E+0	6,61600E-12
4,65088E+0	6,61680E-12
4,66188E+0	7,15560E-12
4,67287E+0	4,00670E-12
4,68387E+0	5,71190E-12
4,69486E+0	5,98840E-12
4,70586E+0	4,59820E-12
4,71685E+0	5,11690E-12
4,72785E+0	5,90960E-12
4,73884E+0	8,25290E-12
4,74984E+0	5,01050E-12
4,76084E+0	5,49600E-12
4,77183E+0	5,81930E-12
4,78282E+0	7,69490E-12
4,79382E+0	7,16240E-12
4,80481E+0	4,52540E-12
4,81581E+0	5,65640E-12
4,82680E+0	6,21550E-12
4,83780E+0	7,16600E-12
4,84879E+0	5,63070E-12
4,85979E+0	6,12530E-12
4,87078E+0	5,93030E-12
4,88178E+0	7,18660E-12
4,89277E+0	4,96070E-12
4,90377E+0	7,18640E-12
4,91476E+0	5,91970E-12
4,92576E+0	6,82070E-12
4,93675E+0	7,30500E-12
4,94775E+0	6,45330E-12
4,95874E+0	5,49760E-12
4,96974E+0	5,44860E-12
4,98074E+0	5,42190E-12
4,99173E+0	4,07830E-12
5,00272E+0	6,76630E-12
5,01372E+0	7,59630E-12
5,02471E+0	8,86280E-12
5,03571E+0	6,69210E-12
5,04670E+0	7,45110E-12
5,05770E+0	6,33550E-12
5,06869E+0	9,27210E-12
5,07969E+0	6,87750E-12
5,09068E+0	4,63420E-12
5,10168E+0	9,04620E-12
5,11268E+0	6,58980E-12
5,12367E+0	7,04010E-12
5,13466E+0	6,58930E-12
5,14566E+0	6,47010E-12
5,15665E+0	8,44670E-12
5,16765E+0	8,25990E-12
5,17864E+0	6,59750E-12
5,18964E+0	6,02260E-12
5,20064E+0	5,61790E-12
5,21163E+0	6,62920E-12
5,22262E+0	7,02020E-12
5,23362E+0	6,99300E-12
5,24461E+0	7,46660E-12
5,25561E+0	8,48660E-12
5,26660E+0	7,76030E-12
5,27760E+0	6,67500E-12
5,28859E+0	5,77350E-12
5,29959E+0	6,32980E-12
5,31058E+0	4,86770E-12
5,32158E+0	8,53980E-12
5,33257E+0	7,16250E-12
5,34357E+0	6,75510E-12
5,35457E+0	6,08330E-12
5,36556E+0	6,20730E-12
5,37655E+0	6,28250E-12
5,38755E+0	6,42800E-12
5,39854E+0	6,70130E-12
5,40954E+0	7,90830E-12
5,42053E+0	7,20700E-12
5,43153E+0	6,74720E-12
5,44252E+0	5,97080E-12
5,45352E+0	7,46390E-12
5,46451E+0	7,81030E-12
5,47551E+0	1,00886E-11
5,48651E+0	5,48310E-12
5,49750E+0	5,56620E-12
5,50849E+0	7,78690E-12
5,51949E+0	8,06390E-12
5,53048E+0	6,68330E-12
5,54148E+0	7,77160E-12
5,55247E+0	7,60840E-12
5,56347E+0	6,51090E-12
5,57447E+0	8,27340E-12
5,58546E+0	8,90990E-12
5,59645E+0	8,65250E-12
5,60745E+0	7,44430E-12
5,61845E+0	8,43620E-12
5,62944E+0	7,29290E-12
5,64043E+0	8,59000E-12
5,65143E+0	6,46180E-12
5,66242E+0	6,87330E-12
5,67342E+0	6,71530E-12
5,68441E+0	5,54570E-12
5,69541E+0	8,33200E-12
5,70641E+0	1,04662E-11
5,71740E+0	8,48010E-12
5,72839E+0	9,19500E-12
5,73939E+0	9,30470E-12
5,75038E+0	8,93960E-12
5,77237E+0	8,36420E-12
5,78337E+0	9,62770E-12
5,79436E+0	9,86970E-12
5,80536E+0	9,12820E-12
5,81635E+0	8,24310E-12
5,82735E+0	9,26050E-12
5,83834E+0	1,00056E-11
5,84934E+0	9,50020E-12
5,86034E+0	9,05600E-12
5,87133E+0	8,54910E-12
5,88232E+0	1,01087E-11
5,89332E+0	7,61820E-12
5,90431E+0	8,56920E-12
5,91531E+0	9,98410E-12
5,92630E+0	1,03141E-11
5,93730E+0	1,17507E-11
5,94829E+0	1,13992E-11
5,95929E+0	1,01389E-11
5,97028E+0	1,01940E-11
5,98128E+0	9,36510E-12
5,99227E+0	1,13735E-11
6,00327E+0	9,30670E-12
6,01426E+0	8,99860E-12
6,02526E+0	9,96220E-12
6,03625E+0	9,47300E-12
6,04725E+0	1,12830E-11
6,05824E+0	9,79610E-12
6,06924E+0	1,25428E-11
6,08024E+0	1,17441E-11
6,09123E+0	1,32030E-11
6,10222E+0	1,11022E-11
6,11322E+0	1,29325E-11
6,12421E+0	1,24553E-11
6,13521E+0	1,33586E-11
6,14620E+0	1,36136E-11
6,15720E+0	1,23450E-11
6,16819E+0	1,18925E-11
6,17919E+0	8,49970E-12
6,19018E+0	1,18088E-11
6,20118E+0	8,71220E-12
6,21218E+0	8,39890E-12
6,22317E+0	1,23246E-11
6,23416E+0	1,00750E-11
6,24516E+0	1,15593E-11
6,25615E+0	1,13262E-11
6,26715E+0	1,22380E-11
6,27814E+0	1,59327E-11
6,28914E+0	1,32764E-11
6,30014E+0	1,06978E-11
6,31113E+0	1,13053E-11
6,32212E+0	1,10402E-11
6,33312E+0	1,17940E-11
6,34411E+0	1,08650E-11
6,35511E+0	1,11119E-11
6,36610E+0	9,34740E-12
6,37710E+0	1,15477E-11
6,38809E+0	1,30469E-11
6,39909E+0	1,29323E-11
6,41008E+0	1,37711E-11
6,42108E+0	1,54172E-11
6,43207E+0	1,46425E-11
6,44307E+0	1,17410E-11
6,45406E+0	1,09354E-11
6,46506E+0	1,14637E-11
6,47605E+0	1,33163E-11
6,48705E+0	1,09100E-11
6,49804E+0	1,18102E-11
6,50904E+0	1,30582E-11
6,52003E+0	1,16712E-11
6,53103E+0	1,39363E-11
6,54202E+0	1,52113E-11
6,55302E+0	1,47380E-11
6,56401E+0	1,36761E-11
6,57501E+0	1,89983E-11
6,58601E+0	1,35545E-11
6,59700E+0	1,55284E-11
6,60799E+0	1,11662E-11
6,61899E+0	1,56807E-11
6,62998E+0	1,27846E-11
6,64098E+0	1,22679E-11
6,65197E+0	1,42160E-11
6,66297E+0	1,45931E-11
6,67396E+0	1,36210E-11
6,68496E+0	1,38926E-11
6,69595E+0	1,24885E-11
6,70695E+0	1,33262E-11
6,71795E+0	1,56524E-11
6,72894E+0	1,71833E-11
6,73993E+0	1,37356E-11
6,75093E+0	1,32326E-11
6,76192E+0	1,01530E-11
6,77292E+0	1,72774E-11
6,78391E+0	1,73995E-11
6,79491E+0	1,53489E-11
6,80591E+0	1,67245E-11
6,81690E+0	1,64760E-11
6,82789E+0	1,54765E-11
6,83889E+0	1,66725E-11
6,84988E+0	1,69985E-11
6,86088E+0	1,61973E-11
6,87187E+0	1,55864E-11
6,88287E+0	1,52306E-11
6,89386E+0	1,85709E-11
6,90486E+0	1,45337E-11
6,91585E+0	1,29226E-11
6,92685E+0	1,65083E-11
6,93784E+0	1,37082E-11
6,94884E+0	1,47017E-11
6,95983E+0	1,27518E-11
6,97083E+0	1,89376E-11
6,98182E+0	1,68291E-11
6,99282E+0	1,42656E-11
7,00381E+0	1,64040E-11
7,01481E+0	1,82533E-11
7,02580E+0	1,51685E-11
7,03680E+0	1,78477E-11
7,04779E+0	1,70339E-11
7,05879E+0	1,44700E-11
7,06978E+0	1,59598E-11
7,08078E+0	1,77048E-11
7,09177E+0	1,66132E-11
7,10277E+0	1,65996E-11
7,11376E+0	1,67422E-11
7,12476E+0	1,71145E-11
7,13575E+0	1,99171E-11
7,14675E+0	1,76275E-11
7,15774E+0	1,86777E-11
7,16874E+0	1,83938E-11
7,17973E+0	1,86258E-11
7,19073E+0	1,66353E-11
7,20172E+0	1,96006E-11
7,21272E+0	1,71044E-11
7,22371E+0	1,72702E-11
7,23471E+0	1,84922E-11
7,24570E+0	1,81896E-11
7,25670E+0	2,00607E-11
7,26769E+0	1,77915E-11
7,27869E+0	2,07751E-11
7,28968E+0	2,14420E-11
7,30068E+0	2,16380E-11
7,31168E+0	2,23760E-11
7,32267E+0	2,06500E-11
7,33366E+0	1,97333E-11
7,34466E+0	1,92689E-11
7,35565E+0	1,92890E-11
7,36665E+0	1,95488E-11
7,37764E+0	2,24650E-11
7,38864E+0	1,91285E-11
7,39963E+0	1,91067E-11
7,41063E+0	1,78373E-11
7,42162E+0	1,89027E-11
7,43262E+0	2,44640E-11
7,44361E+0	2,13490E-11
7,45461E+0	2,25450E-11
7,46560E+0	1,95390E-11
7,47660E+0	2,31680E-11
7,48759E+0	2,39110E-11
