E, keV	I, A
2,00109E+0	-4,09380E-12
2,01208E+0	-2,26510E-12
2,02308E+0	-1,62100E-12
2,03408E+0	-2,09450E-12
2,04507E+0	-2,17050E-12
2,05606E+0	-2,43220E-12
2,06706E+0	-1,83490E-12
2,07805E+0	-2,18210E-12
2,08905E+0	-2,46540E-12
2,10004E+0	-1,79660E-12
2,11104E+0	-2,07720E-12
2,12203E+0	-1,96010E-12
2,13303E+0	-1,59980E-12
2,14402E+0	-2,19730E-12
2,15502E+0	-2,06710E-12
2,16601E+0	-1,10250E-12
2,17701E+0	-1,38810E-12
2,18800E+0	-1,37650E-12
2,19900E+0	-1,62590E-12
2,20999E+0	-1,92190E-12
2,22099E+0	-2,05810E-12
2,23198E+0	-2,15750E-12
2,24298E+0	-1,89890E-12
2,25397E+0	-1,89180E-12
2,26497E+0	-2,31610E-12
2,27596E+0	-2,29090E-12
2,28696E+0	-1,87440E-12
2,29795E+0	-2,12120E-12
2,30895E+0	-1,61690E-12
2,31994E+0	-2,14860E-12
2,33094E+0	-2,12050E-12
2,34193E+0	-1,56510E-12
2,35293E+0	-1,58380E-12
2,36392E+0	-1,17570E-12
2,37492E+0	-2,09100E-12
2,38591E+0	-1,57260E-12
2,39691E+0	-1,14060E-12
2,40790E+0	-1,94680E-12
2,41890E+0	-1,87630E-12
2,42989E+0	-1,47610E-12
2,44089E+0	-2,04060E-12
2,45188E+0	-1,83860E-12
2,46288E+0	-4,55900E-13
2,47387E+0	-1,57630E-12
2,48487E+0	-1,92610E-12
2,49586E+0	-1,96420E-12
2,50686E+0	-1,54980E-12
2,51785E+0	-1,36030E-12
2,52885E+0	-1,52100E-12
2,53984E+0	-1,74070E-12
2,55084E+0	-1,32690E-12
2,56183E+0	-1,44640E-12
2,57283E+0	-1,82620E-12
2,58383E+0	-1,17590E-12
2,59482E+0	-2,08470E-12
2,60581E+0	-2,12220E-12
2,61681E+0	-1,18270E-12
2,62780E+0	-8,43500E-13
2,63880E+0	-1,38650E-12
2,64980E+0	-1,40330E-12
2,66079E+0	-1,54660E-12
2,67178E+0	-1,49480E-12
2,68278E+0	-1,58090E-12
2,69378E+0	-1,69420E-12
2,70477E+0	-7,88200E-13
2,71577E+0	-5,42700E-13
2,72676E+0	-1,31340E-12
2,73775E+0	-2,02240E-12
2,74875E+0	-1,99430E-12
2,75974E+0	-2,23000E-12
2,77074E+0	-1,74290E-12
2,78173E+0	-2,03590E-12
2,79273E+0	-2,10830E-12
2,80372E+0	-2,02650E-12
2,81472E+0	-1,93630E-12
2,82571E+0	-1,35480E-12
2,83671E+0	-1,41850E-12
2,84770E+0	-2,01260E-12
2,85870E+0	-1,61680E-12
2,86969E+0	9,29000E-14
2,88069E+0	-8,91800E-13
2,89168E+0	-5,20300E-13
2,90268E+0	-1,25350E-12
2,91367E+0	-6,16700E-13
2,92467E+0	-1,71850E-12
2,93566E+0	-8,11200E-13
2,94666E+0	-1,12850E-12
2,95765E+0	-1,32740E-12
2,96865E+0	-9,65700E-13
2,97964E+0	-1,82370E-12
2,99064E+0	-1,35690E-12
3,00163E+0	-9,49100E-13
3,01263E+0	-1,15930E-12
3,02363E+0	-4,84500E-13
3,03462E+0	-9,44200E-13
3,04561E+0	-1,14300E-12
3,05661E+0	-9,74900E-13
3,06760E+0	-1,04260E-12
3,07860E+0	-1,35380E-12
3,08959E+0	-9,88500E-13
3,10059E+0	-1,18060E-12
3,11158E+0	-1,15300E-13
3,12258E+0	-7,95200E-13
3,13357E+0	-1,09820E-12
3,14457E+0	-8,29200E-13
3,15556E+0	-1,80090E-12
3,16656E+0	-7,60600E-13
3,17755E+0	-8,18400E-13
3,18855E+0	-9,35000E-13
3,19955E+0	-1,13840E-12
3,21054E+0	-9,74000E-14
3,22153E+0	-8,65600E-13
3,23253E+0	6,50000E-15
3,24352E+0	-6,70400E-13
3,25452E+0	-2,12500E-13
3,26552E+0	-3,19500E-13
3,27651E+0	-3,12000E-14
3,28750E+0	-4,28700E-13
3,29850E+0	9,61600E-13
3,30949E+0	8,19900E-13
3,32049E+0	3,99700E-13
3,33148E+0	-2,94500E-13
3,34248E+0	-8,84300E-13
3,35347E+0	-1,15840E-12
3,36447E+0	-5,92800E-13
3,37546E+0	-6,90900E-13
3,38646E+0	-5,64400E-13
3,39745E+0	-1,16790E-12
3,40845E+0	-8,89600E-13
3,41944E+0	7,80500E-13
3,43044E+0	7,23000E-13
3,44143E+0	6,06000E-14
3,45243E+0	9,84000E-14
3,46342E+0	1,44560E-12
3,47442E+0	2,74800E-13
3,48541E+0	5,89800E-13
3,49641E+0	-6,49000E-14
3,50740E+0	1,11820E-12
3,51840E+0	1,66650E-12
3,52939E+0	-4,20600E-13
3,54039E+0	4,89200E-13
3,55138E+0	-9,81000E-13
3,56238E+0	-8,45000E-14
3,57337E+0	1,10010E-12
3,58437E+0	2,05900E-13
3,59536E+0	-7,06900E-13
3,60636E+0	-1,45000E-13
3,61735E+0	-3,10300E-13
3,62835E+0	3,56000E-13
3,63934E+0	-4,93700E-13
3,65034E+0	-4,49500E-13
3,66133E+0	-5,02000E-14
3,67233E+0	-3,39600E-13
3,68332E+0	-6,04500E-13
3,69432E+0	-6,21600E-13
3,70531E+0	-5,26100E-13
3,71631E+0	-3,36600E-13
3,72730E+0	6,71800E-13
3,73830E+0	1,28460E-12
3,74930E+0	-9,24000E-14
3,76029E+0	1,16800E-13
3,77128E+0	4,44000E-14
3,78228E+0	-2,52300E-13
