E, keV	I, A
0,00000E+0	2,40020E-12
1,09950E-2	1,62500E-13
2,19900E-2	5,22700E-13
3,29850E-2	2,22400E-13
4,39800E-2	-8,00000E-14
5,49750E-2	9,41100E-13
6,59700E-2	-7,11000E-14
7,69650E-2	-1,10200E-13
8,79600E-2	8,11300E-13
9,89550E-2	9,21800E-13
1,09950E-1	1,48710E-12
1,20945E-1	1,66200E-13
1,31940E-1	4,71300E-13
1,42935E-1	9,81000E-14
1,53930E-1	8,74000E-13
1,64925E-1	6,19600E-13
1,75920E-1	1,04460E-12
1,86915E-1	9,18000E-14
1,97910E-1	7,60000E-13
2,08905E-1	1,21780E-12
2,19900E-1	6,29000E-13
2,30895E-1	-8,66000E-14
2,41890E-1	1,19470E-12
2,52885E-1	2,12900E-13
2,63880E-1	2,87600E-13
2,74875E-1	6,40500E-13
2,85870E-1	1,72990E-12
2,96865E-1	6,84000E-14
3,07860E-1	2,75500E-13
3,18855E-1	6,98000E-13
3,29850E-1	3,41300E-13
3,40845E-1	1,38170E-12
3,51840E-1	7,02500E-13
3,62835E-1	1,57000E-13
3,73830E-1	1,33410E-12
3,84825E-1	1,87560E-12
3,95820E-1	1,47630E-12
4,06815E-1	1,13170E-12
4,17810E-1	1,03680E-12
4,28805E-1	4,72700E-13
4,39800E-1	9,90700E-13
4,50795E-1	2,10400E-13
4,61790E-1	3,54100E-13
4,72785E-1	2,17700E-13
4,83780E-1	3,84300E-13
4,94775E-1	6,85400E-13
5,05770E-1	6,50700E-13
5,16765E-1	1,77430E-12
5,27760E-1	7,25300E-13
5,38755E-1	1,47260E-12
5,49750E-1	7,41000E-14
5,60745E-1	4,26400E-13
5,71740E-1	8,49300E-13
5,82735E-1	-1,93000E-14
5,93730E-1	2,44290E-12
6,04725E-1	9,92800E-13
6,15720E-1	2,14200E-13
6,26715E-1	9,73700E-13
6,37710E-1	1,57230E-12
6,48705E-1	3,60400E-13
6,59700E-1	2,19950E-12
6,70695E-1	5,02560E-12
6,81690E-1	1,00320E-12
6,92685E-1	3,09050E-12
7,03680E-1	8,01400E-13
7,14675E-1	1,86480E-12
7,25670E-1	9,61000E-14
7,36665E-1	1,26520E-12
7,47660E-1	5,46200E-13
7,58655E-1	5,81500E-13
7,69650E-1	3,23800E-12
7,80645E-1	1,78830E-12
7,91640E-1	3,05060E-12
8,02635E-1	1,82010E-12
8,13630E-1	2,11960E-12
8,24625E-1	3,03200E-12
8,35620E-1	2,41940E-12
8,46615E-1	1,73740E-12
8,57610E-1	8,97700E-13
8,68605E-1	4,08500E-13
8,79600E-1	2,42330E-12
8,90595E-1	9,98600E-13
9,01590E-1	5,73800E-13
9,12585E-1	2,67900E-12
9,23580E-1	1,87200E-12
9,34575E-1	1,31460E-12
9,45570E-1	2,17210E-12
9,56565E-1	7,17800E-13
9,67560E-1	1,41980E-12
9,78555E-1	5,92500E-13
9,89550E-1	4,71100E-13
1,00055E+0	1,76530E-12
1,01154E+0	8,46300E-13
1,02253E+0	9,13900E-13
1,03353E+0	7,97000E-14
1,04452E+0	6,72600E-13
1,05552E+0	5,60200E-13
1,06651E+0	9,71900E-13
1,07751E+0	1,80240E-12
1,08850E+0	1,31770E-12
1,09950E+0	3,98660E-12
1,11050E+0	1,04760E-12
1,12149E+0	2,18440E-12
1,13248E+0	1,25580E-12
1,14348E+0	1,52520E-12
1,15447E+0	3,71740E-12
1,16547E+0	2,71450E-12
1,17647E+0	1,49920E-12
1,18746E+0	1,30280E-12
1,19846E+0	1,50650E-12
1,20945E+0	2,96420E-12
1,22045E+0	3,59280E-12
1,23144E+0	1,72360E-12
1,24243E+0	1,57560E-12
1,25343E+0	1,58860E-12
1,26442E+0	1,32250E-12
1,27542E+0	2,53640E-12
1,28641E+0	1,34940E-12
1,29741E+0	1,71800E-12
1,30840E+0	2,32470E-12
1,31940E+0	9,99400E-13
1,33039E+0	1,51810E-12
1,34139E+0	1,23860E-12
1,35238E+0	1,66050E-12
1,36338E+0	2,73900E-12
1,37437E+0	8,83200E-13
1,38537E+0	1,95510E-12
1,39636E+0	5,14870E-12
1,40736E+0	1,53080E-12
1,41836E+0	1,88840E-12
1,42935E+0	1,61410E-12
1,44034E+0	1,03210E-12
1,45134E+0	2,39240E-12
1,46233E+0	2,20180E-12
1,47333E+0	1,88190E-12
1,48432E+0	2,36610E-12
1,49532E+0	2,41170E-12
1,50632E+0	1,60850E-12
1,51731E+0	4,35400E-12
1,52830E+0	2,67420E-12
1,53930E+0	1,14820E-12
1,55029E+0	1,16810E-12
1,56129E+0	1,06930E-12
1,57228E+0	1,52600E-12
1,58328E+0	1,01810E-12
1,59427E+0	4,09800E-12
1,60527E+0	1,89730E-12
1,61626E+0	3,47530E-12
1,62726E+0	1,46750E-12
1,63825E+0	2,14870E-12
1,64925E+0	2,26920E-12
1,66024E+0	3,07280E-12
1,67124E+0	3,31010E-12
1,68223E+0	2,80970E-12
1,69323E+0	2,85010E-12
1,70422E+0	2,60430E-12
1,71522E+0	2,33440E-12
1,72622E+0	2,46360E-12
1,73721E+0	1,10240E-12
1,74821E+0	2,17290E-12
1,75920E+0	1,72480E-12
1,77019E+0	2,55710E-12
1,78119E+0	2,18830E-12
1,79218E+0	3,58090E-12
1,80318E+0	2,01710E-12
1,81417E+0	2,40830E-12
1,82517E+0	1,62290E-12
1,83616E+0	2,68470E-12
1,84716E+0	3,09710E-12
1,85815E+0	2,93490E-12
1,86915E+0	1,42420E-12
1,88014E+0	1,75090E-12
1,89114E+0	4,74340E-12
1,90213E+0	1,64870E-12
1,91313E+0	1,32000E-12
1,92412E+0	2,19640E-12
1,93512E+0	5,48840E-12
1,94611E+0	2,57020E-12
1,95711E+0	2,58350E-12
1,96810E+0	3,16140E-12
1,97910E+0	3,17000E-12
1,99009E+0	1,44150E-12
2,00109E+0	3,73510E-12
2,01208E+0	2,18720E-12
2,02308E+0	1,39670E-12
2,03408E+0	2,40340E-12
2,04507E+0	4,07160E-12
2,05606E+0	1,93140E-12
2,06706E+0	2,34950E-12
2,07805E+0	1,07820E-12
2,08905E+0	2,36590E-12
2,10004E+0	2,71500E-12
2,11104E+0	4,37600E-12
2,12203E+0	3,71990E-12
2,13303E+0	2,17850E-12
2,14402E+0	3,15150E-12
2,15502E+0	1,70430E-12
2,16601E+0	3,74890E-12
2,17701E+0	2,41690E-12
2,18800E+0	2,16170E-12
2,19900E+0	2,16370E-12
2,20999E+0	4,32390E-12
2,22099E+0	4,53110E-12
2,23198E+0	1,89510E-12
2,24298E+0	1,70040E-12
2,25397E+0	3,07500E-12
2,26497E+0	4,22440E-12
2,27596E+0	5,36520E-12
2,28696E+0	2,37920E-12
2,29795E+0	3,92100E-12
2,30895E+0	1,95530E-12
2,31994E+0	5,87680E-12
