E, keV	I, A
5,00272E+0	4,35600E-13
5,01372E+0	4,03920E-12
5,02471E+0	3,25310E-12
5,03571E+0	5,69700E-12
5,04670E+0	2,47470E-12
5,05770E+0	-1,33160E-12
5,06869E+0	-2,31780E-12
5,07969E+0	6,21200E-13
5,09068E+0	4,79620E-12
5,10168E+0	6,64150E-12
5,11268E+0	4,73300E-12
5,12367E+0	3,46670E-12
5,13466E+0	3,03690E-12
5,14566E+0	7,04210E-12
5,15665E+0	4,55210E-12
5,16765E+0	7,30170E-12
5,17864E+0	3,58880E-12
5,18964E+0	5,90440E-12
5,20064E+0	3,74800E-13
5,21163E+0	1,88700E-13
5,22262E+0	6,08670E-12
5,23362E+0	1,74500E-12
5,24461E+0	-6,80000E-13
5,25561E+0	4,91760E-12
5,26660E+0	1,07319E-11
5,27760E+0	1,54730E-12
5,28859E+0	6,55220E-12
5,29959E+0	4,65030E-12
5,31058E+0	3,99970E-12
5,32158E+0	7,22640E-12
5,33257E+0	2,79080E-12
5,34357E+0	2,18560E-12
5,35457E+0	-1,80000E-14
5,36556E+0	5,57790E-12
5,37655E+0	4,23800E-12
5,38755E+0	4,57230E-12
5,39854E+0	2,46940E-12
5,40954E+0	7,96480E-12
5,42053E+0	7,74610E-12
5,43153E+0	4,92090E-12
5,44252E+0	3,93760E-12
5,45352E+0	2,37700E-13
5,46451E+0	8,98200E-13
5,47551E+0	3,25700E-12
5,48651E+0	7,43640E-12
5,49750E+0	1,53570E-12
5,50849E+0	4,01870E-12
5,51949E+0	2,91590E-12
5,53048E+0	5,89040E-12
5,54148E+0	6,24990E-12
5,55247E+0	1,12294E-11
5,56347E+0	3,19550E-12
5,57447E+0	4,13700E-12
5,58546E+0	7,34300E-12
5,59645E+0	3,74010E-12
5,60745E+0	4,44640E-12
5,61845E+0	2,14410E-12
5,62944E+0	5,91390E-12
5,64043E+0	9,10040E-12
5,65143E+0	3,16020E-12
5,66242E+0	3,08370E-12
5,67342E+0	6,92660E-12
5,68441E+0	9,16350E-12
