E, keV	I, A
2,00109E+0	-4,00950E-12
2,01208E+0	-2,67170E-12
2,02308E+0	-1,30260E-12
2,03408E+0	-1,87690E-12
2,04507E+0	-2,12490E-12
2,05606E+0	-1,86870E-12
2,06706E+0	-1,73740E-12
2,07805E+0	-1,25190E-12
2,08905E+0	-2,04180E-12
2,10004E+0	-1,94990E-12
2,11104E+0	-2,04650E-12
2,12203E+0	-1,76550E-12
2,13303E+0	-1,97660E-12
2,14402E+0	-2,34190E-12
2,15502E+0	-2,07960E-12
2,16601E+0	-2,19800E-12
2,17701E+0	-2,30180E-12
2,18800E+0	-1,75820E-12
2,19900E+0	-2,00640E-12
2,20999E+0	-1,90950E-12
2,22099E+0	-1,76340E-12
2,23198E+0	-2,14890E-12
2,24298E+0	-1,71500E-12
2,25397E+0	-2,31890E-12
2,26497E+0	-8,01900E-13
2,27596E+0	-1,75680E-12
2,28696E+0	-1,85480E-12
2,29795E+0	-1,90570E-12
2,30895E+0	-2,12070E-12
2,31994E+0	-1,77320E-12
2,33094E+0	-1,80550E-12
2,34193E+0	-1,74090E-12
2,35293E+0	-1,25270E-12
2,36392E+0	-1,13930E-12
2,37492E+0	-1,77010E-12
2,38591E+0	-1,94910E-12
2,39691E+0	-1,63260E-12
2,40790E+0	-1,81750E-12
2,41890E+0	-1,95810E-12
2,42989E+0	-1,82300E-12
2,44089E+0	-1,72840E-12
2,45188E+0	-2,34220E-12
2,46288E+0	-2,22810E-12
2,47387E+0	-2,30350E-12
2,48487E+0	-1,50520E-12
2,49586E+0	-2,06420E-12
2,50686E+0	-1,73850E-12
2,51785E+0	-1,61630E-12
2,52885E+0	-1,88680E-12
2,53984E+0	-1,48080E-12
2,55084E+0	-1,41710E-12
2,56183E+0	-1,87860E-12
2,57283E+0	-1,43450E-12
2,58383E+0	-1,46360E-12
2,59482E+0	-1,75790E-12
2,60581E+0	-1,08730E-12
2,61681E+0	-1,62610E-12
2,62780E+0	-2,05550E-12
2,63880E+0	-1,39810E-12
2,64980E+0	-1,88410E-12
2,66079E+0	-9,78300E-13
2,67178E+0	-1,75250E-12
2,68278E+0	-1,68860E-12
2,69378E+0	-1,28930E-12
