E, keV	I, A
5,00272E+0	-1,55790E-12
5,01372E+0	-3,27680E-12
5,02471E+0	7,07410E-12
5,03571E+0	7,21570E-12
5,04670E+0	6,67570E-12
5,05770E+0	1,81680E-12
5,06869E+0	9,56070E-12
5,07969E+0	3,80520E-12
5,09068E+0	1,54070E-12
5,10168E+0	2,09450E-12
5,11268E+0	7,09500E-13
5,12367E+0	4,84040E-12
5,13466E+0	1,31700E-12
5,14566E+0	7,46360E-12
5,15665E+0	3,45030E-12
5,16765E+0	1,19330E-12
5,17864E+0	1,03651E-11
5,18964E+0	7,19880E-12
5,20064E+0	8,32480E-12
5,21163E+0	5,89800E-12
5,22262E+0	5,26450E-12
5,23362E+0	8,14900E-12
5,24461E+0	3,63450E-12
5,25561E+0	5,56090E-12
5,26660E+0	7,01510E-12
5,27760E+0	6,98550E-12
5,28859E+0	3,83120E-12
5,29959E+0	1,02154E-11
5,31058E+0	8,00360E-12
5,32158E+0	1,91950E-12
5,33257E+0	2,42510E-12
5,34357E+0	1,10880E-12
5,35457E+0	4,67170E-12
5,36556E+0	1,01674E-11
5,37655E+0	4,03970E-12
5,38755E+0	7,21370E-12
5,39854E+0	5,08040E-12
5,40954E+0	7,90680E-12
5,42053E+0	3,95770E-12
5,43153E+0	1,07724E-11
5,44252E+0	4,27750E-12
5,45352E+0	8,39600E-13
5,46451E+0	1,50800E-12
5,47551E+0	-1,32520E-12
5,48651E+0	2,99880E-12
5,49750E+0	5,37820E-12
5,50849E+0	7,58300E-12
5,51949E+0	7,12580E-12
5,53048E+0	4,18620E-12
5,54148E+0	3,24390E-12
5,55247E+0	6,23830E-12
5,56347E+0	1,14602E-11
5,57447E+0	3,73490E-12
5,58546E+0	7,99000E-14
5,59645E+0	6,06180E-12
5,60745E+0	1,33900E-12
5,61845E+0	9,17200E-13
5,62944E+0	5,53050E-12
5,64043E+0	5,53940E-12
5,65143E+0	2,70320E-12
5,66242E+0	3,95880E-12
5,67342E+0	6,27700E-13
5,68441E+0	1,10497E-11
5,69541E+0	8,15640E-12
5,70641E+0	4,20490E-12
5,71740E+0	8,50470E-12
5,72839E+0	5,25210E-12
5,73939E+0	4,08820E-12
5,75038E+0	5,95950E-12
5,76138E+0	1,11720E-12
5,77237E+0	1,62990E-12
5,78337E+0	2,52130E-12
5,79436E+0	4,95520E-12
5,80536E+0	5,69380E-12
5,81635E+0	7,76550E-12
5,82735E+0	5,47990E-12
5,83834E+0	8,47380E-12
5,84934E+0	3,94680E-12
5,86034E+0	6,51060E-12
5,87133E+0	1,10946E-11
5,88232E+0	1,86470E-12
5,89332E+0	1,18622E-11
5,90431E+0	5,29460E-12
5,91531E+0	9,20220E-12
5,92630E+0	9,72130E-12
5,93730E+0	1,51720E-12
5,94829E+0	9,90050E-12
5,95929E+0	6,36520E-12
5,97028E+0	7,98560E-12
5,98128E+0	5,84120E-12
5,99227E+0	8,99060E-12
6,00327E+0	8,37840E-12
6,01426E+0	1,46900E-12
6,02526E+0	3,56230E-12
6,03625E+0	7,01670E-12
6,04725E+0	5,45410E-12
6,05824E+0	6,10600E-12
6,06924E+0	7,43500E-13
6,08024E+0	2,83930E-12
6,09123E+0	4,88060E-12
6,10222E+0	5,09800E-12
