E, keV	I, A
2,00109E+0	-1,28720E-12
2,01208E+0	9,73700E-13
2,02308E+0	-3,44400E-13
2,03408E+0	9,99300E-13
2,04507E+0	-3,34000E-14
2,05606E+0	-8,96100E-13
2,06706E+0	-4,24800E-13
2,07805E+0	-1,06980E-12
2,08905E+0	-5,84400E-13
2,10004E+0	-4,17600E-13
2,11104E+0	-5,56300E-13
2,12203E+0	-1,25100E-13
2,13303E+0	-7,52200E-13
2,14402E+0	-1,42110E-12
2,15502E+0	-1,62010E-12
2,16601E+0	-1,02060E-12
2,17701E+0	-6,77400E-13
2,18800E+0	-1,09370E-12
2,19900E+0	-1,62220E-12
2,20999E+0	-1,40200E-13
2,22099E+0	-1,02000E-12
2,23198E+0	-1,17860E-12
2,24298E+0	-1,32330E-12
2,25397E+0	-1,88010E-12
2,26497E+0	-1,16050E-12
2,27596E+0	-1,74850E-12
2,28696E+0	-1,55550E-12
2,29795E+0	-9,15800E-13
2,30895E+0	-1,54220E-12
2,31994E+0	-1,57960E-12
2,33094E+0	-1,71840E-12
2,34193E+0	-1,35160E-12
2,35293E+0	-1,85520E-12
2,36392E+0	-1,98400E-12
2,37492E+0	-1,59850E-12
2,38591E+0	-9,41100E-13
2,39691E+0	-1,67090E-12
2,40790E+0	-1,10800E-12
2,41890E+0	-1,85200E-12
2,42989E+0	-1,27500E-12
2,44089E+0	-4,75200E-13
2,45188E+0	-1,68700E-12
2,46288E+0	-1,36480E-12
2,47387E+0	-2,02310E-12
2,48487E+0	-1,69450E-12
2,49586E+0	-1,49030E-12
2,50686E+0	-1,48760E-12
2,51785E+0	-1,45070E-12
2,52885E+0	-1,52540E-12
2,53984E+0	-1,73440E-12
2,55084E+0	-1,70970E-12
2,56183E+0	-1,68180E-12
2,57283E+0	-1,66890E-12
2,58383E+0	-1,67920E-12
2,59482E+0	-1,09640E-12
2,60581E+0	-6,49500E-13
2,61681E+0	-9,49700E-13
2,62780E+0	-1,18180E-12
2,63880E+0	-1,49470E-12
2,64980E+0	-1,23050E-12
2,66079E+0	-1,38810E-12
2,67178E+0	-1,44120E-12
2,68278E+0	-1,07320E-12
2,69378E+0	-1,82260E-12
2,70477E+0	-1,08650E-12
2,71577E+0	-1,37370E-12
2,72676E+0	-1,00240E-12
2,73775E+0	-5,63100E-13
2,74875E+0	-8,80600E-13
2,75974E+0	-1,35170E-12
2,77074E+0	-1,35560E-12
2,78173E+0	-1,46280E-12
2,79273E+0	-1,06680E-12
2,80372E+0	-1,04700E-12
2,81472E+0	-7,49400E-13
2,82571E+0	-4,50200E-13
2,83671E+0	-3,18900E-13
2,84770E+0	-1,47030E-12
2,85870E+0	5,35300E-13
2,86969E+0	-3,45900E-13
2,88069E+0	-7,41500E-13
2,89168E+0	-1,74950E-12
2,90268E+0	-1,34350E-12
2,91367E+0	-7,37900E-13
2,92467E+0	-1,37260E-12
2,93566E+0	-2,76400E-13
2,94666E+0	1,01170E-12
2,95765E+0	-6,31200E-13
2,96865E+0	-1,88600E-13
2,97964E+0	-1,18650E-12
2,99064E+0	-7,82300E-13
3,00163E+0	-1,01460E-12
3,01263E+0	-9,23500E-13
3,02363E+0	-8,26300E-13
3,03462E+0	-6,32700E-13
3,04561E+0	-1,25120E-12
3,05661E+0	2,08800E-13
3,06760E+0	1,15110E-12
3,07860E+0	-7,38300E-13
3,08959E+0	-3,42300E-13
3,10059E+0	-2,94800E-13
3,11158E+0	-5,28800E-13
3,12258E+0	-1,22000E-13
3,13357E+0	-5,42600E-13
3,14457E+0	4,44100E-13
3,15556E+0	-3,73600E-13
3,16656E+0	-3,98400E-13
3,17755E+0	9,16000E-13
3,18855E+0	-9,79100E-13
3,19955E+0	-6,43800E-13
3,21054E+0	-7,66600E-13
3,22153E+0	-5,69700E-13
3,23253E+0	-4,25300E-13
3,24352E+0	4,31300E-13
3,25452E+0	3,05900E-13
3,26552E+0	-4,83700E-13
3,27651E+0	-5,62200E-13
3,28750E+0	2,17800E-13
3,29850E+0	-6,60100E-13
3,30949E+0	1,26460E-12
3,32049E+0	3,97000E-14
3,33148E+0	1,07010E-12
3,34248E+0	7,61600E-13
