E, keV	I, A
5,00272E+0	4,48420E-12
5,01372E+0	3,50370E-12
5,02471E+0	7,77250E-12
5,03571E+0	7,65910E-12
5,04670E+0	7,35740E-12
5,05770E+0	4,30120E-12
5,06869E+0	6,00330E-12
5,07969E+0	3,73320E-12
5,09068E+0	5,68470E-12
5,10168E+0	5,42370E-12
5,11268E+0	1,86660E-12
5,12367E+0	5,99790E-12
5,13466E+0	2,74790E-12
5,14566E+0	6,04100E-12
5,15665E+0	2,92330E-12
5,16765E+0	6,00790E-12
5,17864E+0	5,95600E-12
5,18964E+0	8,63600E-12
5,20064E+0	4,74170E-12
5,21163E+0	3,10200E-12
5,22262E+0	1,10060E-12
5,23362E+0	6,85940E-12
5,24461E+0	7,66630E-12
5,25561E+0	7,64340E-12
5,26660E+0	4,37010E-12
5,27760E+0	2,70040E-12
5,28859E+0	4,37080E-12
5,29959E+0	5,26220E-12
5,31058E+0	1,89010E-12
5,32158E+0	2,43560E-12
5,33257E+0	2,83980E-12
5,34357E+0	2,63200E-12
5,35457E+0	3,51410E-12
5,36556E+0	5,29270E-12
5,37655E+0	6,79750E-12
5,38755E+0	3,51460E-12
5,39854E+0	7,48570E-12
5,40954E+0	5,44520E-12
5,42053E+0	4,79370E-12
5,43153E+0	4,55340E-12
5,44252E+0	3,34760E-12
5,45352E+0	8,61160E-12
5,46451E+0	5,65290E-12
5,47551E+0	6,37570E-12
5,48651E+0	4,96850E-12
5,49750E+0	1,88800E-12
5,50849E+0	5,01010E-12
5,51949E+0	3,90010E-12
5,53048E+0	4,00040E-12
5,54148E+0	8,74710E-12
5,55247E+0	4,59260E-12
5,56347E+0	5,54920E-12
5,57447E+0	5,53620E-12
5,58546E+0	2,18020E-12
5,59645E+0	4,52610E-12
5,60745E+0	6,49580E-12
5,61845E+0	3,36470E-12
5,62944E+0	4,44820E-12
5,64043E+0	5,22690E-12
5,65143E+0	4,86630E-12
5,66242E+0	4,38720E-12
5,67342E+0	2,94800E-12
5,68441E+0	6,17710E-12
5,69541E+0	5,63810E-12
5,70641E+0	7,99110E-12
5,71740E+0	8,58650E-12
5,72839E+0	9,46550E-12
5,73939E+0	4,97140E-12
5,75038E+0	5,61570E-12
5,76138E+0	7,04590E-12
5,77237E+0	6,12120E-12
5,78337E+0	8,04670E-12
5,79436E+0	4,00080E-12
5,80536E+0	9,10250E-12
5,81635E+0	6,28940E-12
5,82735E+0	5,90420E-12
5,83834E+0	6,90850E-12
5,84934E+0	7,36540E-12
5,86034E+0	7,61720E-12
5,87133E+0	5,60910E-12
5,88232E+0	7,30170E-12
5,89332E+0	1,29404E-11
5,90431E+0	9,05390E-12
5,91531E+0	7,73590E-12
5,92630E+0	7,39020E-12
5,93730E+0	7,25270E-12
5,94829E+0	9,56960E-12
5,95929E+0	1,25985E-11
5,97028E+0	5,81640E-12
5,98128E+0	6,35270E-12
5,99227E+0	7,87360E-12
6,00327E+0	4,14050E-12
6,01426E+0	5,09240E-12
6,02526E+0	4,89740E-12
6,03625E+0	9,84470E-12
6,04725E+0	6,30180E-12
6,05824E+0	4,63510E-12
6,06924E+0	7,75120E-12
6,08024E+0	6,61880E-12
6,09123E+0	8,61290E-12
6,10222E+0	5,22600E-12
6,11322E+0	4,11930E-12
6,12421E+0	8,39150E-12
6,13521E+0	3,58150E-12
6,14620E+0	7,12740E-12
6,15720E+0	1,03538E-11
6,16819E+0	7,90840E-12
6,17919E+0	9,83460E-12
6,19018E+0	7,39920E-12
6,20118E+0	6,55770E-12
6,21218E+0	7,20840E-12
6,22317E+0	5,32130E-12
6,23416E+0	7,60550E-12
6,24516E+0	9,00970E-12
6,25615E+0	6,31400E-12
6,26715E+0	9,55330E-12
6,27814E+0	7,04080E-12
6,28914E+0	7,72880E-12
6,30014E+0	7,27150E-12
6,31113E+0	6,10460E-12
6,32212E+0	1,00203E-11
6,33312E+0	6,26400E-12
6,34411E+0	8,23400E-12
6,35511E+0	1,12614E-11
6,36610E+0	9,14140E-12
6,37710E+0	8,41240E-12
6,38809E+0	1,03261E-11
6,39909E+0	1,08648E-11
6,41008E+0	1,02709E-11
6,42108E+0	1,02501E-11
6,43207E+0	1,51857E-11
6,44307E+0	1,47154E-11
6,45406E+0	1,31360E-11
6,46506E+0	1,80540E-11
6,47605E+0	7,65850E-12
6,48705E+0	6,68090E-12
6,49804E+0	7,13810E-12
6,50904E+0	4,29880E-12
6,52003E+0	9,46780E-12
6,53103E+0	1,02539E-11
6,54202E+0	1,24073E-11
6,55302E+0	9,86010E-12
6,56401E+0	1,19917E-11
6,57501E+0	9,09030E-12
6,58601E+0	7,68770E-12
6,59700E+0	8,30730E-12
6,60799E+0	1,12328E-11
6,61899E+0	1,04984E-11
6,62998E+0	7,48360E-12
6,64098E+0	7,20690E-12
6,65197E+0	1,18505E-11
6,66297E+0	8,13740E-12
6,67396E+0	6,76810E-12
6,68496E+0	1,13400E-11
6,69595E+0	9,13860E-12
6,70695E+0	9,59620E-12
6,71795E+0	8,19850E-12
6,72894E+0	1,21920E-11
6,73993E+0	7,78190E-12
6,75093E+0	1,18205E-11
6,76192E+0	1,11667E-11
6,77292E+0	1,57784E-11
6,78391E+0	1,23955E-11
6,79491E+0	1,21650E-11
6,80591E+0	1,46199E-11
6,81690E+0	1,34883E-11
6,82789E+0	1,32898E-11
6,83889E+0	1,39219E-11
6,84988E+0	1,11710E-11
6,86088E+0	1,01081E-11
6,87187E+0	9,35650E-12
6,88287E+0	1,22129E-11
6,89386E+0	9,23820E-12
6,90486E+0	1,63498E-11
6,91585E+0	1,80665E-11
6,92685E+0	9,11060E-12
6,93784E+0	1,50583E-11
6,94884E+0	1,65466E-11
6,95983E+0	1,02563E-11
6,97083E+0	1,76165E-11
6,98182E+0	1,52340E-11
6,99282E+0	1,37806E-11
7,00381E+0	1,51184E-11
7,01481E+0	1,44741E-11
7,02580E+0	1,36197E-11
7,03680E+0	1,38274E-11
7,04779E+0	1,36284E-11
7,05879E+0	1,77740E-11
7,06978E+0	1,73022E-11
7,08078E+0	1,63843E-11
7,09177E+0	1,56256E-11
7,10277E+0	1,71747E-11
7,11376E+0	1,64153E-11
7,12476E+0	1,93120E-11
7,13575E+0	2,09830E-11
7,14675E+0	2,05595E-11
7,15774E+0	1,63330E-11
7,16874E+0	2,06982E-11
7,17973E+0	2,47000E-11
7,19073E+0	2,11210E-11
7,20172E+0	2,11240E-11
7,21272E+0	2,39530E-11
7,22371E+0	2,26840E-11
7,23471E+0	2,07480E-11
7,24570E+0	2,04527E-11
7,25670E+0	2,81880E-11
7,26769E+0	2,45000E-11
7,27869E+0	2,37820E-11
7,28968E+0	2,18060E-11
7,30068E+0	2,55730E-11
7,31168E+0	2,41400E-11
7,32267E+0	2,54230E-11
7,33366E+0	2,94710E-11
7,34466E+0	2,09220E-11
7,35565E+0	2,40540E-11
7,36665E+0	2,10320E-11
7,37764E+0	2,19230E-11
7,38864E+0	2,30030E-11
7,39963E+0	2,77890E-11
7,41063E+0	3,00120E-11
7,42162E+0	2,33550E-11
7,43262E+0	3,42960E-11
7,44361E+0	2,16440E-11
7,45461E+0	2,10720E-11
7,46560E+0	1,49063E-11
7,47660E+0	1,27014E-11
7,48759E+0	1,52710E-11
7,49859E+0	2,26280E-11
7,50958E+0	2,73290E-11
7,52058E+0	2,55280E-11
7,53157E+0	2,59460E-11
7,54257E+0	2,82480E-11
7,55356E+0	2,09580E-11
7,56456E+0	2,16750E-11
7,57555E+0	1,29133E-11
7,58655E+0	1,93722E-11
7,59754E+0	1,81127E-11
7,60854E+0	1,65628E-11
7,61953E+0	1,42497E-11
7,63053E+0	2,11570E-11
7,64152E+0	1,75350E-11
7,65252E+0	2,04923E-11
7,66351E+0	2,65520E-11
7,67451E+0	2,13680E-11
7,68551E+0	2,02073E-11
7,69650E+0	2,29260E-11
7,70749E+0	2,01040E-11
7,71849E+0	2,03997E-11
7,72948E+0	1,94991E-11
7,74048E+0	1,91570E-11
7,75147E+0	1,67683E-11
7,76247E+0	1,74183E-11
7,77346E+0	1,91753E-11
7,78446E+0	1,70024E-11
7,79545E+0	1,48262E-11
7,80645E+0	1,37584E-11
7,81745E+0	1,26367E-11
7,82844E+0	1,64120E-11
