E, keV	I, A
2,00109E+0	-3,76090E-12
2,01208E+0	-2,44630E-12
2,02308E+0	-2,10160E-12
2,03408E+0	-1,70730E-12
2,04507E+0	-1,28460E-12
2,05606E+0	-1,84800E-12
2,06706E+0	-1,86940E-12
2,07805E+0	-2,00890E-12
2,08905E+0	-1,72330E-12
2,10004E+0	-1,88850E-12
2,11104E+0	-1,62870E-12
2,12203E+0	-1,41880E-12
2,13303E+0	-1,93710E-12
2,14402E+0	-1,40400E-12
2,15502E+0	-1,95900E-12
2,16601E+0	-1,96670E-12
2,17701E+0	-2,07580E-12
2,18800E+0	-1,65720E-12
2,19900E+0	-2,12510E-12
2,20999E+0	-2,30180E-12
2,22099E+0	-2,11540E-12
2,23198E+0	-2,19090E-12
2,24298E+0	-1,57320E-12
2,25397E+0	-8,73600E-13
2,26497E+0	-1,46540E-12
2,27596E+0	-2,08190E-12
2,28696E+0	-1,57290E-12
2,29795E+0	-2,11570E-12
2,30895E+0	-1,76750E-12
2,31994E+0	-1,98100E-12
2,33094E+0	-2,10380E-12
2,34193E+0	-1,71440E-12
2,35293E+0	-2,09310E-12
2,36392E+0	-1,50300E-12
2,37492E+0	-1,73850E-12
2,38591E+0	-2,20200E-12
2,39691E+0	-2,28360E-12
2,40790E+0	-1,74580E-12
2,41890E+0	-1,39310E-12
2,42989E+0	-1,98830E-12
2,44089E+0	-1,18860E-12
2,45188E+0	-1,91200E-12
2,46288E+0	-2,09940E-12
2,47387E+0	-2,14460E-12
2,48487E+0	-1,55910E-12
2,49586E+0	-2,03940E-12
2,50686E+0	-2,25480E-12
2,51785E+0	-1,66540E-12
2,52885E+0	-2,04380E-12
2,53984E+0	-1,45190E-12
2,55084E+0	-2,15950E-12
2,56183E+0	-1,72430E-12
2,57283E+0	-1,80590E-12
2,58383E+0	-1,44250E-12
2,59482E+0	-2,08290E-12
2,60581E+0	-2,15400E-12
2,61681E+0	-2,11010E-12
2,62780E+0	-1,99620E-12
2,63880E+0	-1,85960E-12
2,64980E+0	-1,55950E-12
2,66079E+0	-1,83090E-12
2,67178E+0	-1,19140E-12
2,68278E+0	-1,96280E-12
2,69378E+0	-9,15900E-13
2,70477E+0	-1,70680E-12
2,71577E+0	-1,00560E-12
2,72676E+0	-1,95490E-12
2,73775E+0	-1,78310E-12
2,74875E+0	-1,54140E-12
2,75974E+0	-1,82240E-12
2,77074E+0	-2,05240E-12
2,78173E+0	-1,48830E-12
2,79273E+0	-1,83090E-12
2,80372E+0	-1,98610E-12
2,81472E+0	-1,26210E-12
2,82571E+0	-1,51130E-12
2,83671E+0	-1,47140E-12
2,84770E+0	-1,66690E-12
2,85870E+0	-9,81400E-13
2,86969E+0	-1,84160E-12
2,88069E+0	-1,84320E-12
2,89168E+0	-1,89680E-12
2,90268E+0	-1,71150E-12
2,91367E+0	-1,52480E-12
2,92467E+0	-1,82650E-12
