E, keV	I, A
0,00000E+0	-1,29190E-12
2,19900E-2	-1,08340E-12
4,39800E-2	-1,17610E-12
6,59700E-2	-1,14380E-12
8,79600E-2	-9,24800E-13
1,09950E-1	-6,33400E-13
1,31940E-1	-8,75000E-13
1,53930E-1	-7,21000E-14
1,75920E-1	3,30000E-13
1,97910E-1	-6,86700E-13
2,19900E-1	-9,32400E-13
2,41890E-1	-9,00900E-13
2,63880E-1	-1,54400E-13
2,85870E-1	4,32500E-13
3,07860E-1	7,97000E-14
3,29850E-1	3,84400E-13
3,51840E-1	1,38400E-13
3,73830E-1	-6,81300E-13
3,95820E-1	-7,03300E-13
4,17810E-1	1,43270E-12
4,39800E-1	-6,54700E-13
4,61790E-1	-7,58000E-13
4,83780E-1	-2,48600E-13
5,05770E-1	-5,44900E-13
5,27760E-1	8,47600E-13
5,49750E-1	1,22000E-13
5,71740E-1	7,68300E-13
5,93730E-1	-1,86700E-13
6,15720E-1	-1,19700E-13
6,37710E-1	2,92960E-12
6,59700E-1	-3,08600E-13
6,81690E-1	-6,67100E-13
7,03680E-1	-8,98500E-13
7,25670E-1	8,92700E-13
7,47660E-1	1,71200E-12
7,69650E-1	2,12010E-12
7,91640E-1	3,02400E-13
8,13630E-1	2,46900E-13
8,35620E-1	5,17300E-13
8,57610E-1	-5,29300E-13
8,79600E-1	-2,22000E-13
9,01590E-1	6,29700E-13
9,23580E-1	9,56600E-13
9,45570E-1	1,83090E-12
9,67560E-1	1,74760E-12
9,89550E-1	1,21500E-13
1,01154E+0	-5,57700E-13
1,03353E+0	5,97300E-13
1,05552E+0	5,44900E-13
1,07751E+0	7,93600E-13
1,09950E+0	1,51120E-12
1,12149E+0	5,74200E-13
1,14348E+0	6,38900E-13
1,16547E+0	-2,27800E-13
1,18746E+0	-1,92900E-13
1,20945E+0	-1,74000E-13
1,23144E+0	1,74890E-12
1,25343E+0	3,47380E-12
1,27542E+0	2,07120E-12
1,29741E+0	2,39530E-12
1,31940E+0	2,16800E-13
1,34139E+0	3,00610E-12
1,36338E+0	4,33030E-12
1,38537E+0	2,74310E-12
1,40736E+0	7,14600E-13
1,42935E+0	6,41300E-13
1,45134E+0	8,66800E-13
1,47333E+0	5,79200E-13
1,49532E+0	7,26200E-13
1,51731E+0	1,71840E-12
1,53930E+0	9,76000E-13
1,56129E+0	3,87960E-12
1,58328E+0	2,53550E-12
1,60527E+0	3,24630E-12
1,62726E+0	2,98640E-12
1,64925E+0	4,23600E-13
1,67124E+0	1,75380E-12
1,69323E+0	1,68890E-12
1,71522E+0	7,10400E-13
1,73721E+0	2,75260E-12
1,75920E+0	2,56880E-12
1,78119E+0	2,59830E-12
1,80318E+0	1,20920E-12
1,82517E+0	2,29130E-12
1,84716E+0	2,75460E-12
1,86915E+0	5,59930E-12
1,89114E+0	5,49130E-12
1,91313E+0	5,87400E-12
1,93512E+0	2,89950E-12
1,95711E+0	3,67270E-12
1,97910E+0	2,48440E-12
2,00109E+0	3,70060E-12
2,02308E+0	1,44820E-12
2,04507E+0	2,69100E-12
2,06706E+0	6,30150E-12
2,08905E+0	5,34480E-12
2,11104E+0	2,45450E-12
2,13303E+0	1,61890E-12
2,15502E+0	3,16140E-12
2,17701E+0	3,07970E-12
2,19900E+0	1,12980E-12
2,22099E+0	5,29290E-12
2,24298E+0	3,33630E-12
2,26497E+0	3,37700E-12
2,28696E+0	2,15430E-12
2,30895E+0	2,18100E-12
2,33094E+0	3,36880E-12
2,35293E+0	3,31580E-12
2,37492E+0	1,95650E-12
2,39691E+0	1,74320E-12
2,41890E+0	5,63250E-12
2,44089E+0	3,13980E-12
2,46288E+0	4,50390E-12
2,48487E+0	4,55260E-12
2,50686E+0	5,11300E-12
2,52885E+0	6,19720E-12
2,55084E+0	4,24500E-12
2,57283E+0	4,41590E-12
2,59482E+0	5,61990E-12
2,61681E+0	6,11860E-12
2,63880E+0	6,45170E-12
2,66079E+0	4,70730E-12
2,68278E+0	2,25620E-12
2,70477E+0	1,22910E-12
2,72676E+0	1,94370E-12
2,74875E+0	1,52750E-12
2,77074E+0	3,25120E-12
2,79273E+0	5,47690E-12
2,81472E+0	5,41480E-12
2,83671E+0	2,98280E-12
2,85870E+0	5,56070E-12
2,88069E+0	5,61340E-12
