E, keV	I, A
2,00109E+0	-1,21940E-12
2,01208E+0	8,42000E-14
2,02308E+0	1,81500E-13
2,03408E+0	9,94800E-13
2,04507E+0	3,80000E-15
2,05606E+0	1,22880E-12
2,06706E+0	-2,32700E-13
2,07805E+0	-4,57000E-14
2,08905E+0	5,51400E-13
2,10004E+0	3,87700E-13
2,11104E+0	-2,84100E-13
2,12203E+0	-2,41300E-13
2,13303E+0	5,24400E-13
2,14402E+0	-1,36800E-13
2,15502E+0	3,04200E-13
2,16601E+0	-4,67700E-13
2,17701E+0	-1,14100E-13
2,18800E+0	-3,71300E-13
2,19900E+0	-8,93800E-13
2,20999E+0	-1,03110E-12
2,22099E+0	-1,03210E-12
2,23198E+0	4,30000E-14
2,24298E+0	-7,39900E-13
2,25397E+0	-8,98000E-13
2,26497E+0	-9,87600E-13
2,27596E+0	-4,45000E-13
2,28696E+0	-1,11370E-12
2,29795E+0	-1,21610E-12
2,30895E+0	-1,59240E-12
2,31994E+0	-4,99000E-13
2,33094E+0	-9,04600E-13
2,34193E+0	-5,95000E-13
2,35293E+0	-8,99100E-13
2,36392E+0	-7,40800E-13
2,37492E+0	-1,17220E-12
2,38591E+0	-1,80140E-12
2,39691E+0	-1,50140E-12
2,40790E+0	-1,00470E-12
2,41890E+0	-1,43580E-12
2,42989E+0	-1,78480E-12
2,44089E+0	-1,80200E-12
2,45188E+0	-1,79540E-12
2,46288E+0	-1,56200E-12
2,47387E+0	-1,36450E-12
2,48487E+0	-1,20770E-12
2,49586E+0	-7,88200E-13
2,50686E+0	-1,90750E-12
2,51785E+0	-2,00030E-12
2,52885E+0	-1,64720E-12
2,53984E+0	-1,41550E-12
2,55084E+0	-2,12890E-12
2,56183E+0	-1,92130E-12
2,57283E+0	-1,64350E-12
2,58383E+0	-2,11020E-12
2,59482E+0	-1,43000E-12
2,60581E+0	-1,87830E-12
2,61681E+0	-1,24470E-12
2,62780E+0	-1,96320E-12
2,63880E+0	-2,05390E-12
2,64980E+0	-1,89110E-12
2,66079E+0	-1,97250E-12
2,67178E+0	-1,17100E-12
2,68278E+0	-1,33240E-12
2,69378E+0	-1,62470E-12
2,70477E+0	-1,40110E-12
2,71577E+0	-1,62520E-12
2,72676E+0	-1,71200E-12
2,73775E+0	-2,09950E-12
2,74875E+0	-2,22780E-12
2,75974E+0	-2,23590E-12
2,77074E+0	-2,23600E-12
2,78173E+0	-1,71220E-12
2,79273E+0	-1,27160E-12
2,80372E+0	-1,94570E-12
2,81472E+0	-1,54090E-12
2,82571E+0	-1,55080E-12
2,83671E+0	-1,70700E-12
2,84770E+0	-2,07120E-12
2,85870E+0	-1,38140E-12
2,86969E+0	-1,44710E-12
2,88069E+0	-1,99140E-12
2,89168E+0	-1,29870E-12
2,90268E+0	-1,57040E-12
2,91367E+0	-1,92870E-12
2,92467E+0	-2,04150E-12
2,93566E+0	-1,83890E-12
2,94666E+0	-1,43790E-12
2,95765E+0	-1,38130E-12
2,96865E+0	-1,72940E-12
2,97964E+0	-1,31570E-12
2,99064E+0	-1,68630E-12
3,00163E+0	-8,23000E-13
3,01263E+0	-1,85280E-12
3,02363E+0	-1,44620E-12
3,03462E+0	-9,05600E-13
3,04561E+0	-1,64750E-12
3,05661E+0	-1,77980E-12
3,06760E+0	-2,05300E-12
3,07860E+0	-2,04250E-12
3,08959E+0	-1,88040E-12
3,10059E+0	-2,02870E-12
3,11158E+0	-1,16960E-12
3,12258E+0	-1,65190E-12
3,13357E+0	-1,92640E-12
3,14457E+0	-1,34120E-12
3,15556E+0	-1,87070E-12
3,16656E+0	-2,18130E-12
3,17755E+0	-1,67520E-12
3,18855E+0	-1,76240E-12
3,19955E+0	-1,63270E-12
3,21054E+0	-1,95880E-12
3,22153E+0	-2,05350E-12
3,23253E+0	-2,04380E-12
3,24352E+0	-1,54550E-12
3,25452E+0	-1,79560E-12
3,26552E+0	-1,34440E-12
3,27651E+0	-1,46550E-12
3,28750E+0	-1,27870E-12
3,29850E+0	-1,60890E-12
3,30949E+0	-9,63500E-13
3,32049E+0	-1,62330E-12
3,33148E+0	-1,50700E-12
3,34248E+0	-1,36790E-12
3,35347E+0	-1,09760E-12
3,36447E+0	-1,23360E-12
3,37546E+0	-1,46230E-12
3,38646E+0	-1,85570E-12
3,39745E+0	-1,46630E-12
3,40845E+0	-1,63100E-12
3,41944E+0	-1,80880E-12
3,43044E+0	-1,76000E-12
3,44143E+0	-1,88930E-12
3,45243E+0	-1,78300E-12
3,46342E+0	-1,31260E-12
3,47442E+0	-1,31630E-12
3,48541E+0	-1,60810E-12
3,49641E+0	-1,62520E-12
3,50740E+0	-1,19880E-12
3,51840E+0	-1,57190E-12
3,52939E+0	-1,45100E-12
3,54039E+0	-1,56210E-12
3,55138E+0	-1,93260E-12
3,56238E+0	-1,65450E-12
3,57337E+0	-1,66960E-12
3,58437E+0	-1,87200E-12
3,59536E+0	-2,16380E-12
3,60636E+0	-1,59300E-12
3,61735E+0	-1,65870E-12
3,62835E+0	-1,54140E-12
3,63934E+0	-8,79000E-13
3,65034E+0	-1,22330E-12
3,66133E+0	-9,08600E-13
3,67233E+0	-9,96700E-13
3,68332E+0	-1,54990E-12
3,69432E+0	-1,14090E-12
3,70531E+0	-1,39890E-12
3,71631E+0	-1,50070E-12
3,72730E+0	-1,69580E-12
3,73830E+0	-1,33510E-12
3,74930E+0	-1,97420E-12
3,76029E+0	-8,55100E-13
3,77128E+0	-1,51910E-12
3,78228E+0	-1,60170E-12
3,79327E+0	-9,59900E-13
3,80427E+0	-1,64030E-12
3,81527E+0	-1,96410E-12
3,82626E+0	-1,71280E-12
3,83725E+0	-1,94410E-12
3,84825E+0	-1,55670E-12
3,85924E+0	-1,43990E-12
3,87024E+0	-1,44870E-12
3,88123E+0	-6,42600E-13
3,89223E+0	-9,36900E-13
3,90322E+0	-1,14640E-12
3,91422E+0	-1,43530E-12
3,92521E+0	-1,57390E-12
3,93621E+0	-1,72070E-12
3,94720E+0	-1,26330E-12
3,95820E+0	-5,78700E-13
3,96919E+0	-1,41580E-12
3,98019E+0	-1,46910E-12
3,99118E+0	-1,62770E-12
4,00218E+0	-1,13090E-12
4,01317E+0	-9,82200E-13
4,02417E+0	-1,47530E-12
4,03516E+0	-5,35600E-13
4,04616E+0	-3,59700E-13
4,05715E+0	-1,24040E-12
4,06815E+0	-6,02700E-13
4,07914E+0	-1,34380E-12
4,09014E+0	-1,27690E-12
4,10113E+0	-1,51540E-12
4,11213E+0	-1,70680E-12
4,12312E+0	-1,73290E-12
4,13412E+0	-1,23450E-12
4,14511E+0	-1,66450E-12
4,15611E+0	-1,26130E-12
4,16710E+0	-1,43900E-12
4,17810E+0	-1,16780E-12
4,18910E+0	-1,54400E-12
4,20009E+0	-1,45020E-12
4,21108E+0	-1,35890E-12
4,22208E+0	-9,47600E-13
4,23307E+0	-1,42480E-12
4,24407E+0	-8,14700E-13
4,25507E+0	-1,43690E-12
4,26606E+0	-1,11370E-12
4,27705E+0	-1,48050E-12
4,28805E+0	-1,28700E-12
4,29904E+0	-1,28820E-12
4,31004E+0	-1,13170E-12
4,32104E+0	-2,04750E-12
4,33203E+0	-1,45290E-12
4,34302E+0	-7,46300E-13
4,35402E+0	-1,59210E-12
4,36501E+0	-1,69830E-12
4,37601E+0	-1,18980E-12
4,38701E+0	-2,02430E-12
4,39800E+0	-1,04210E-12
4,40899E+0	-1,41240E-12
4,41999E+0	-1,14440E-12
