E, keV	I, A
5,00272E+0	1,20987E-11
5,01372E+0	1,60094E-11
5,02471E+0	1,28437E-11
5,03571E+0	1,04209E-11
5,04670E+0	1,96276E-11
5,05770E+0	1,38750E-11
5,06869E+0	1,40392E-11
5,07969E+0	1,73703E-11
5,09068E+0	1,60741E-11
5,10168E+0	1,29094E-11
5,11268E+0	1,75403E-11
5,12367E+0	1,52328E-11
5,13466E+0	1,72770E-11
5,14566E+0	2,00180E-11
5,15665E+0	2,52290E-11
5,16765E+0	3,08040E-11
5,17864E+0	2,05750E-11
5,18964E+0	2,05030E-11
5,20064E+0	1,92035E-11
5,21163E+0	3,43550E-11
5,22262E+0	3,20440E-11
5,23362E+0	2,49410E-11
5,24461E+0	1,91057E-11
5,25561E+0	3,08950E-11
5,26660E+0	2,54090E-11
5,27760E+0	2,00400E-11
5,28859E+0	2,18860E-11
5,29959E+0	2,34980E-11
5,31058E+0	2,39410E-11
5,32158E+0	2,51880E-11
5,33257E+0	2,16560E-11
5,34357E+0	2,83710E-11
5,35457E+0	2,09000E-11
5,36556E+0	2,71320E-11
5,37655E+0	2,19450E-11
5,38755E+0	2,19510E-11
5,39854E+0	2,03470E-11
5,40954E+0	2,45860E-11
5,42053E+0	2,18810E-11
5,43153E+0	2,07320E-11
5,44252E+0	2,35900E-11
5,45352E+0	1,64608E-11
5,46451E+0	1,80810E-11
5,47551E+0	2,63070E-11
5,48651E+0	2,58170E-11
5,49750E+0	2,35120E-11
5,50849E+0	2,21410E-11
5,51949E+0	2,36790E-11
5,53048E+0	3,01630E-11
5,54148E+0	2,40980E-11
5,55247E+0	2,78600E-11
5,56347E+0	2,24130E-11
5,57447E+0	2,33630E-11
5,58546E+0	2,39930E-11
5,59645E+0	3,28570E-11
5,60745E+0	2,91950E-11
5,61845E+0	3,06060E-11
5,62944E+0	3,54760E-11
5,64043E+0	2,70540E-11
5,65143E+0	3,01960E-11
5,66242E+0	2,95770E-11
5,67342E+0	2,61660E-11
5,68441E+0	2,25440E-11
5,69541E+0	2,17480E-11
5,70641E+0	2,24420E-11
5,71740E+0	3,34640E-11
5,72839E+0	2,06720E-11
5,73939E+0	2,64280E-11
5,75038E+0	3,03280E-11
5,76138E+0	2,48890E-11
5,77237E+0	3,02780E-11
5,78337E+0	3,35810E-11
5,79436E+0	3,88230E-11
5,80536E+0	3,41940E-11
5,81635E+0	3,78550E-11
5,82735E+0	4,10670E-11
5,83834E+0	3,67420E-11
5,84934E+0	3,45540E-11
5,86034E+0	3,85560E-11
5,87133E+0	2,87520E-11
5,88232E+0	3,65760E-11
5,89332E+0	2,93240E-11
5,90431E+0	3,48680E-11
5,91531E+0	2,52300E-11
5,92630E+0	3,78900E-11
5,93730E+0	3,54410E-11
5,94829E+0	3,91620E-11
5,95929E+0	3,45950E-11
5,97028E+0	4,27510E-11
5,98128E+0	3,98640E-11
5,99227E+0	3,29760E-11
6,00327E+0	4,49690E-11
6,01426E+0	3,36340E-11
6,02526E+0	3,50130E-11
6,03625E+0	3,12900E-11
6,04725E+0	3,13940E-11
6,05824E+0	3,62150E-11
6,06924E+0	3,79060E-11
6,08024E+0	3,03770E-11
6,09123E+0	3,70140E-11
6,10222E+0	3,60850E-11
6,11322E+0	2,91100E-11
6,12421E+0	3,07640E-11
6,13521E+0	3,08060E-11
6,14620E+0	2,51880E-11
6,15720E+0	3,77040E-11
6,16819E+0	3,40380E-11
6,17919E+0	3,53590E-11
6,19018E+0	2,93720E-11
6,20118E+0	3,49280E-11
6,21218E+0	4,00810E-11
6,22317E+0	3,10600E-11
6,23416E+0	3,47730E-11
6,24516E+0	2,73050E-11
6,25615E+0	3,39270E-11
6,26715E+0	2,47860E-11
6,27814E+0	2,40120E-11
6,28914E+0	3,19990E-11
6,30014E+0	4,32770E-11
6,31113E+0	3,03110E-11
6,32212E+0	2,92750E-11
6,33312E+0	2,89260E-11
6,34411E+0	3,78710E-11
6,35511E+0	3,49150E-11
6,36610E+0	3,40130E-11
6,37710E+0	4,08230E-11
6,38809E+0	3,94920E-11
6,39909E+0	3,98080E-11
6,41008E+0	3,23150E-11
6,42108E+0	3,26800E-11
6,43207E+0	3,20040E-11
6,44307E+0	3,22580E-11
6,45406E+0	2,90230E-11
6,46506E+0	3,53780E-11
6,47605E+0	3,39680E-11
6,48705E+0	5,18340E-11
6,49804E+0	4,22760E-11
6,50904E+0	3,60170E-11
6,52003E+0	3,40010E-11
6,53103E+0	3,75590E-11
6,54202E+0	3,86120E-11
6,55302E+0	3,72930E-11
6,56401E+0	4,06150E-11
6,57501E+0	4,08710E-11
6,58601E+0	3,12140E-11
6,59700E+0	4,34130E-11
6,60799E+0	4,00340E-11
6,61899E+0	3,68180E-11
6,62998E+0	4,92880E-11
6,64098E+0	5,09590E-11
6,65197E+0	4,17390E-11
6,66297E+0	4,85530E-11
6,67396E+0	4,89900E-11
6,68496E+0	5,62690E-11
6,69595E+0	5,06710E-11
6,70695E+0	5,63680E-11
6,71795E+0	5,23110E-11
6,72894E+0	5,78280E-11
6,73993E+0	5,75210E-11
6,75093E+0	6,80760E-11
6,76192E+0	5,70450E-11
6,77292E+0	5,19170E-11
6,78391E+0	4,76140E-11
6,79491E+0	4,21640E-11
6,80591E+0	4,04060E-11
6,81690E+0	4,26830E-11
6,82789E+0	5,79620E-11
6,83889E+0	4,77310E-11
6,84988E+0	5,09830E-11
6,86088E+0	5,94840E-11
6,87187E+0	4,94080E-11
6,88287E+0	5,78490E-11
6,89386E+0	5,48490E-11
6,90486E+0	6,22190E-11
6,91585E+0	4,33340E-11
6,92685E+0	4,76260E-11
6,93784E+0	5,03870E-11
6,94884E+0	5,10640E-11
6,95983E+0	5,47930E-11
6,97083E+0	6,29340E-11
6,98182E+0	5,19780E-11
6,99282E+0	6,49460E-11
7,00381E+0	6,52570E-11
7,01481E+0	8,13000E-11
7,02580E+0	7,10990E-11
7,03680E+0	6,70100E-11
7,04779E+0	6,81120E-11
7,05879E+0	5,90510E-11
7,06978E+0	6,11860E-11
7,08078E+0	6,58110E-11
7,09177E+0	5,56770E-11
7,10277E+0	6,36450E-11
7,11376E+0	5,34220E-11
7,12476E+0	5,50040E-11
7,13575E+0	6,60010E-11
7,14675E+0	5,79680E-11
7,15774E+0	6,78320E-11
7,16874E+0	7,59120E-11
7,17973E+0	6,73710E-11
7,19073E+0	7,12250E-11
7,20172E+0	7,70880E-11
7,21272E+0	8,96300E-11
7,22371E+0	8,17910E-11
7,23471E+0	6,91730E-11
7,24570E+0	8,01610E-11
7,25670E+0	7,51090E-11
7,26769E+0	7,62470E-11
7,27869E+0	7,11630E-11
7,28968E+0	6,99940E-11
7,30068E+0	7,27300E-11
7,31168E+0	6,98240E-11
7,32267E+0	6,72430E-11
7,33366E+0	6,60660E-11
7,34466E+0	7,28800E-11
7,35565E+0	7,98050E-11
7,36665E+0	6,64450E-11
7,37764E+0	5,71410E-11
7,38864E+0	6,38180E-11
7,39963E+0	7,29250E-11
7,41063E+0	6,88020E-11
7,42162E+0	7,40700E-11
7,43262E+0	5,95170E-11
7,44361E+0	5,83060E-11
7,45461E+0	5,05690E-11
7,46560E+0	6,69490E-11
