E, keV	I, A
2,00109E+0	-3,27180E-12
2,01208E+0	-2,37870E-12
2,02308E+0	-1,79220E-12
2,03408E+0	-7,02500E-13
2,04507E+0	-1,94470E-12
2,05606E+0	-1,91860E-12
2,06706E+0	-1,35460E-12
2,07805E+0	-1,99690E-12
2,08905E+0	-1,78100E-12
2,10004E+0	-1,96270E-12
2,11104E+0	-1,76370E-12
2,12203E+0	-1,53870E-12
2,13303E+0	-2,04160E-12
2,14402E+0	-2,03190E-12
2,15502E+0	-1,75250E-12
2,16601E+0	-1,80320E-12
2,17701E+0	-1,83020E-12
2,18800E+0	-1,07940E-12
2,19900E+0	-1,64380E-12
2,20999E+0	-1,53600E-12
2,22099E+0	-1,78060E-12
2,23198E+0	-2,02140E-12
2,24298E+0	-2,09900E-12
2,25397E+0	-2,07440E-12
2,26497E+0	-2,19180E-12
2,27596E+0	-1,70210E-12
2,28696E+0	-2,27640E-12
2,29795E+0	-2,13280E-12
2,30895E+0	-2,07030E-12
2,31994E+0	-2,13810E-12
2,33094E+0	-2,13730E-12
2,34193E+0	-2,27690E-12
2,35293E+0	-1,91350E-12
2,36392E+0	-1,80350E-12
2,37492E+0	-1,71210E-12
2,38591E+0	-2,08650E-12
2,39691E+0	-2,10890E-12
2,40790E+0	-1,60830E-12
2,41890E+0	-2,00860E-12
2,42989E+0	-1,94760E-12
2,44089E+0	-1,46780E-12
2,45188E+0	-1,81900E-12
2,46288E+0	-1,79190E-12
2,47387E+0	-2,04110E-12
2,48487E+0	-1,53170E-12
2,49586E+0	-1,59520E-12
2,50686E+0	-2,18920E-12
2,51785E+0	-1,93240E-12
2,52885E+0	-1,41880E-12
2,53984E+0	-2,16530E-12
2,55084E+0	-1,86650E-12
2,56183E+0	-1,96230E-12
2,57283E+0	-1,47240E-12
2,58383E+0	-1,66190E-12
2,59482E+0	-2,07760E-12
2,60581E+0	-1,11620E-12
2,61681E+0	-1,48800E-12
2,62780E+0	-2,06650E-12
2,63880E+0	-2,03580E-12
2,64980E+0	-2,03100E-12
2,66079E+0	-1,79540E-12
2,67178E+0	-1,20420E-12
2,68278E+0	-1,07320E-12
2,69378E+0	-1,78280E-12
2,70477E+0	-1,76160E-12
2,71577E+0	-7,95000E-13
2,72676E+0	-1,29440E-12
2,73775E+0	-1,65460E-12
2,74875E+0	-1,24640E-12
2,75974E+0	-2,03950E-12
2,77074E+0	-1,93330E-12
2,78173E+0	-1,48910E-12
2,79273E+0	-2,08350E-12
2,80372E+0	-1,45590E-12
2,81472E+0	-1,68350E-12
2,82571E+0	-2,00420E-12
2,83671E+0	-2,06040E-12
2,84770E+0	-1,15700E-12
2,85870E+0	-1,68460E-12
2,86969E+0	-1,48880E-12
2,88069E+0	-1,55410E-12
2,89168E+0	-9,22100E-13
2,90268E+0	-1,48220E-12
2,91367E+0	-1,89170E-12
2,92467E+0	-1,98340E-12
2,93566E+0	-1,68700E-12
2,94666E+0	-1,88420E-12
2,95765E+0	-1,71020E-12
2,96865E+0	-1,04860E-12
2,97964E+0	-1,42380E-12
2,99064E+0	-1,80570E-12
3,00163E+0	-1,07470E-12
3,01263E+0	-1,04780E-12
3,02363E+0	-1,65710E-12
3,03462E+0	-1,59680E-12
3,04561E+0	-1,06670E-12
3,05661E+0	-1,82040E-12
3,06760E+0	-1,92820E-12
3,07860E+0	-1,47460E-12
3,08959E+0	-1,74940E-12
3,10059E+0	-2,22610E-12
3,11158E+0	-1,49000E-14
3,12258E+0	3,95800E-13
3,13357E+0	-1,51850E-12
3,14457E+0	-1,66060E-12
3,15556E+0	-1,47740E-12
3,16656E+0	-6,69800E-13
3,17755E+0	-1,87040E-12
3,18855E+0	-2,13520E-12
3,19955E+0	-1,51450E-12
3,21054E+0	-1,42610E-12
3,22153E+0	-1,81800E-12
3,23253E+0	-1,36320E-12
3,24352E+0	-1,81640E-12
3,25452E+0	-1,70020E-12
3,26552E+0	-1,61010E-12
3,27651E+0	-1,60660E-12
3,28750E+0	-1,58770E-12
3,29850E+0	-1,32050E-12
3,30949E+0	-1,22480E-12
3,32049E+0	-2,01200E-12
3,33148E+0	-1,97930E-12
3,34248E+0	-1,62260E-12
3,35347E+0	-1,67980E-12
