E, keV	I, A
5,00272E+0	-2,73580E-12
5,01372E+0	7,68920E-12
5,02471E+0	4,24270E-12
5,03571E+0	2,13220E-12
5,04670E+0	-2,38490E-12
5,05770E+0	3,77700E-13
5,06869E+0	-3,19100E-13
5,07969E+0	-2,58540E-12
5,09068E+0	6,21280E-12
5,10168E+0	5,04250E-12
5,11268E+0	2,02700E-12
5,12367E+0	-7,42800E-13
5,13466E+0	3,79080E-12
5,14566E+0	9,84900E-12
5,15665E+0	3,67670E-12
5,16765E+0	3,22150E-12
5,17864E+0	-3,41400E-13
5,18964E+0	3,62710E-12
5,20064E+0	2,86760E-12
5,21163E+0	8,00130E-12
5,22262E+0	6,27670E-12
5,23362E+0	3,14550E-12
5,24461E+0	6,98390E-12
5,25561E+0	5,97310E-12
5,26660E+0	1,51570E-12
5,27760E+0	-2,11400E-13
5,28859E+0	3,67670E-12
5,29959E+0	2,67180E-12
5,31058E+0	1,02958E-11
5,32158E+0	2,48870E-12
5,33257E+0	5,45410E-12
5,34357E+0	1,12000E-11
5,35457E+0	5,78230E-12
5,36556E+0	4,24660E-12
5,37655E+0	4,19520E-12
5,38755E+0	3,39670E-12
5,39854E+0	1,82390E-12
5,40954E+0	1,44760E-12
5,42053E+0	-4,05400E-13
5,43153E+0	5,51720E-12
5,44252E+0	4,71470E-12
5,45352E+0	3,52780E-12
5,46451E+0	1,00194E-11
5,47551E+0	8,39460E-12
5,48651E+0	7,18500E-12
5,49750E+0	5,19060E-12
5,50849E+0	2,15770E-12
5,51949E+0	2,35400E-12
5,53048E+0	1,07366E-11
5,54148E+0	7,78930E-12
5,55247E+0	2,16210E-12
5,56347E+0	1,41293E-11
5,57447E+0	5,67210E-12
5,58546E+0	5,11790E-12
5,59645E+0	4,28900E-12
5,60745E+0	7,62530E-12
5,61845E+0	8,87010E-12
5,62944E+0	3,62400E-13
5,64043E+0	1,17090E-12
5,65143E+0	6,03410E-12
5,66242E+0	9,52150E-12
5,67342E+0	8,18820E-12
5,68441E+0	8,35400E-12
5,69541E+0	4,80960E-12
5,70641E+0	4,69480E-12
5,71740E+0	7,61210E-12
5,72839E+0	9,51440E-12
5,73939E+0	8,32720E-12
5,75038E+0	8,93180E-12
5,76138E+0	3,32490E-12
5,77237E+0	6,55280E-12
5,78337E+0	6,82690E-12
5,79436E+0	1,15678E-11
5,80536E+0	6,55480E-12
5,81635E+0	1,15079E-11
5,82735E+0	1,42161E-11
5,83834E+0	8,84750E-12
5,84934E+0	5,25530E-12
5,86034E+0	6,82110E-12
5,87133E+0	1,25718E-11
5,88232E+0	1,31324E-11
5,89332E+0	6,28430E-12
5,90431E+0	1,19091E-11
5,91531E+0	1,18040E-11
5,92630E+0	1,61212E-11
5,93730E+0	1,47243E-11
5,94829E+0	1,43200E-11
5,95929E+0	8,82560E-12
5,97028E+0	1,90345E-11
5,98128E+0	1,44717E-11
5,99227E+0	1,45084E-11
6,00327E+0	5,64320E-12
6,01426E+0	1,49757E-11
6,02526E+0	1,06891E-11
6,03625E+0	8,38460E-12
6,04725E+0	1,08898E-11
6,05824E+0	1,48565E-11
6,06924E+0	8,58110E-12
6,08024E+0	1,18509E-11
6,09123E+0	8,49340E-12
6,10222E+0	1,31023E-11
6,11322E+0	6,39370E-12
6,12421E+0	2,29320E-11
6,13521E+0	8,52140E-12
6,14620E+0	1,61266E-11
6,15720E+0	1,35441E-11
6,16819E+0	1,25397E-11
6,17919E+0	1,27442E-11
6,19018E+0	1,16693E-11
6,20118E+0	1,06428E-11
6,21218E+0	1,42894E-11
6,22317E+0	1,23500E-11
6,23416E+0	3,31350E-12
6,24516E+0	9,29320E-12
6,25615E+0	1,27049E-11
6,26715E+0	1,70123E-11
6,27814E+0	1,47168E-11
6,28914E+0	1,04029E-11
6,30014E+0	1,19152E-11
6,31113E+0	5,23680E-12
6,32212E+0	1,71532E-11
6,33312E+0	1,40165E-11
6,34411E+0	1,64019E-11
6,35511E+0	1,28961E-11
6,36610E+0	5,29370E-12
6,37710E+0	7,72270E-12
6,38809E+0	3,67450E-12
6,39909E+0	6,02840E-12
6,41008E+0	1,64332E-11
6,42108E+0	7,83600E-12
6,43207E+0	6,04980E-12
6,44307E+0	1,17323E-11
6,45406E+0	1,46001E-11
6,46506E+0	5,09160E-12
6,47605E+0	1,15947E-11
6,48705E+0	1,03485E-11
6,49804E+0	1,71476E-11
6,50904E+0	9,91270E-12
6,52003E+0	7,31890E-12
6,53103E+0	6,78350E-12
6,54202E+0	8,28870E-12
6,55302E+0	1,13437E-11
6,56401E+0	1,22798E-11
6,57501E+0	4,27030E-12
6,58601E+0	2,08318E-11
6,59700E+0	8,20190E-12
6,60799E+0	1,30433E-11
6,61899E+0	1,13913E-11
6,62998E+0	1,00682E-11
6,64098E+0	1,53318E-11
6,65197E+0	1,16641E-11
6,66297E+0	9,41450E-12
6,67396E+0	9,37750E-12
6,68496E+0	9,72240E-12
6,69595E+0	7,68730E-12
6,70695E+0	2,03756E-11
6,71795E+0	8,51200E-12
6,72894E+0	1,60449E-11
6,73993E+0	7,36350E-12
6,75093E+0	1,02253E-11
6,76192E+0	5,17470E-12
6,77292E+0	1,05047E-11
6,78391E+0	1,47336E-11
6,79491E+0	1,10185E-11
6,80591E+0	1,91914E-11
6,81690E+0	1,09121E-11
6,82789E+0	9,15000E-12
6,83889E+0	1,62645E-11
6,84988E+0	1,26149E-11
6,86088E+0	1,76638E-11
6,87187E+0	9,40610E-12
6,88287E+0	4,11220E-12
6,89386E+0	3,96530E-12
6,90486E+0	4,99540E-12
6,91585E+0	1,70176E-11
6,92685E+0	6,21960E-12
6,93784E+0	7,23250E-12
6,94884E+0	1,50843E-11
6,95983E+0	1,75472E-11
6,97083E+0	1,86056E-11
6,98182E+0	1,49080E-11
6,99282E+0	1,44372E-11
7,00381E+0	1,49744E-11
7,01481E+0	1,98266E-11
7,02580E+0	1,97381E-11
7,03680E+0	1,55173E-11
7,04779E+0	1,64870E-11
7,05879E+0	2,03990E-11
7,06978E+0	1,62191E-11
7,08078E+0	2,08869E-11
7,09177E+0	8,44170E-12
7,10277E+0	5,70710E-12
7,11376E+0	9,90050E-12
7,12476E+0	1,08236E-11
7,13575E+0	1,50918E-11
7,14675E+0	1,81204E-11
7,15774E+0	1,40352E-11
7,16874E+0	1,57080E-11
7,17973E+0	9,89060E-12
7,19073E+0	2,03589E-11
7,20172E+0	1,69287E-11
7,21272E+0	9,65250E-12
7,22371E+0	1,43898E-11
7,23471E+0	9,14260E-12
7,24570E+0	1,92945E-11
7,25670E+0	1,58881E-11
7,26769E+0	1,15216E-11
7,27869E+0	1,42867E-11
7,28968E+0	1,95130E-11
7,30068E+0	2,32920E-11
7,31168E+0	1,25059E-11
7,32267E+0	1,90591E-11
7,33366E+0	1,39560E-11
7,34466E+0	2,01500E-11
7,35565E+0	1,40566E-11
7,36665E+0	1,67101E-11
7,37764E+0	1,63955E-11
7,38864E+0	3,02360E-11
7,39963E+0	2,90930E-11
7,41063E+0	2,23010E-11
7,42162E+0	2,46860E-11
7,43262E+0	2,50690E-11
7,44361E+0	3,27620E-11
7,45461E+0	2,64700E-11
7,46560E+0	2,91630E-11
7,47660E+0	3,37640E-11
7,48759E+0	2,36750E-11
7,49859E+0	2,55700E-11
7,50958E+0	2,89490E-11
7,52058E+0	2,78060E-11
7,53157E+0	2,52770E-11
7,54257E+0	2,07080E-11
7,55356E+0	2,42590E-11
7,56456E+0	2,48530E-11
7,57555E+0	2,92900E-11
7,58655E+0	2,66350E-11
7,59754E+0	3,94350E-11
7,60854E+0	2,76910E-11
7,61953E+0	2,75550E-11
7,63053E+0	2,72210E-11
7,64152E+0	2,21320E-11
7,65252E+0	2,60250E-11
7,66351E+0	2,30410E-11
7,67451E+0	2,28920E-11
7,68551E+0	2,52600E-11
7,69650E+0	2,32350E-11
7,70749E+0	3,13770E-11
7,71849E+0	2,56280E-11
7,72948E+0	2,31630E-11
7,74048E+0	3,02820E-11
7,75147E+0	1,63334E-11
7,76247E+0	2,08147E-11
7,77346E+0	2,73600E-11
7,78446E+0	2,60300E-11
7,79545E+0	2,04690E-11
7,80645E+0	2,34650E-11
7,81745E+0	3,52590E-11
7,82844E+0	2,41200E-11
7,83943E+0	3,12020E-11
7,85043E+0	3,38120E-11
7,86142E+0	2,42650E-11
7,87242E+0	2,57580E-11
7,88341E+0	2,42040E-11
7,89441E+0	2,34970E-11
7,90541E+0	3,65060E-11
7,91640E+0	3,80740E-11
7,92739E+0	1,36900E-11
7,93839E+0	2,80050E-11
7,94938E+0	1,68853E-11
7,96038E+0	2,15320E-11
7,97137E+0	2,53830E-11
7,98237E+0	3,04420E-11
7,99336E+0	2,68360E-11
8,00436E+0	2,99440E-11
8,01535E+0	2,44180E-11
8,02635E+0	2,35480E-11
8,03734E+0	2,80330E-11
8,04834E+0	2,30830E-11
8,05933E+0	1,57286E-11
8,07033E+0	1,15685E-11
8,08132E+0	1,59792E-11
8,09232E+0	1,86680E-11
8,10332E+0	2,04221E-11
8,11431E+0	1,63020E-11
8,12530E+0	2,95810E-11
8,13630E+0	2,85680E-11
8,14729E+0	2,33220E-11
8,15829E+0	1,41033E-11
8,16928E+0	3,34180E-11
8,18028E+0	2,34790E-11
8,19127E+0	1,81797E-11
8,20227E+0	2,02002E-11
8,21326E+0	3,34080E-11
8,22426E+0	2,51970E-11
8,23526E+0	2,08380E-11
8,24625E+0	2,22470E-11
8,25724E+0	3,09500E-11
8,26824E+0	1,91738E-11
8,27923E+0	1,28799E-11
8,29023E+0	2,76430E-11
8,30122E+0	2,24200E-11
8,31222E+0	2,28600E-11
8,32321E+0	2,64720E-11
8,33421E+0	2,32360E-11
8,34520E+0	2,07340E-11
8,35620E+0	2,16320E-11
8,36720E+0	2,09370E-11
8,37819E+0	3,42380E-11
8,38918E+0	2,19340E-11
8,40018E+0	2,29190E-11
8,41118E+0	2,16910E-11
8,42217E+0	2,04110E-11
8,43316E+0	1,27191E-11
8,44416E+0	2,49940E-11
8,45515E+0	2,97700E-11
8,46615E+0	2,20680E-11
8,47715E+0	2,47770E-11
8,48814E+0	1,40859E-11
8,49913E+0	2,27350E-11
8,51013E+0	2,28770E-11
8,52112E+0	2,41690E-11
8,53212E+0	2,46830E-11
8,54311E+0	2,51290E-11
8,55411E+0	2,38650E-11
8,56510E+0	2,08370E-11
8,57610E+0	2,98920E-11
8,58709E+0	2,59430E-11
8,59809E+0	3,19940E-11
8,60909E+0	3,25150E-11
8,62008E+0	3,20880E-11
8,63107E+0	2,28640E-11
8,64207E+0	2,15650E-11
8,65306E+0	2,12020E-11
8,66406E+0	2,43090E-11
8,67505E+0	2,44520E-11
8,68605E+0	2,82310E-11
8,69704E+0	3,47840E-11
8,70804E+0	2,35270E-11
8,71903E+0	2,65790E-11
8,73003E+0	1,66450E-11
8,74102E+0	3,00460E-11
8,75202E+0	2,35500E-11
8,76301E+0	2,97120E-11
8,77401E+0	2,17690E-11
8,78500E+0	2,86760E-11
8,79600E+0	2,17930E-11
8,80699E+0	2,22410E-11
8,81799E+0	2,80440E-11
8,82898E+0	2,25100E-11
8,83998E+0	2,27050E-11
8,85098E+0	2,74230E-11
8,86197E+0	3,53870E-11
8,87296E+0	2,81580E-11
8,88396E+0	3,14920E-11
8,89495E+0	3,79770E-11
8,90595E+0	2,86760E-11
8,91694E+0	3,38660E-11
8,92794E+0	4,57090E-11
8,93894E+0	2,87120E-11
8,94993E+0	3,12330E-11
8,96092E+0	3,96960E-11
8,97192E+0	4,41120E-11
8,98291E+0	3,45950E-11
8,99391E+0	2,34660E-11
9,00490E+0	3,07030E-11
9,01590E+0	3,70220E-11
9,02689E+0	3,40400E-11
9,03789E+0	3,36070E-11
9,04889E+0	5,39470E-11
9,05988E+0	3,54940E-11
9,07087E+0	3,77590E-11
9,08187E+0	4,64520E-11
9,09286E+0	3,00300E-11
9,10386E+0	3,94370E-11
9,11485E+0	5,05870E-11
9,12585E+0	3,10750E-11
9,13684E+0	4,67710E-11
9,14784E+0	4,35500E-11
9,15883E+0	4,02880E-11
9,16983E+0	4,26090E-11
9,18082E+0	3,65330E-11
9,19182E+0	4,08200E-11
9,20281E+0	3,76750E-11
9,21381E+0	2,96940E-11
9,22480E+0	3,41670E-11
9,23580E+0	3,72910E-11
9,24679E+0	3,79410E-11
9,25779E+0	3,96830E-11
9,26878E+0	4,60360E-11
9,27978E+0	3,81270E-11
9,29077E+0	4,64920E-11
9,30177E+0	3,99560E-11
9,31277E+0	4,00580E-11
9,32376E+0	3,39900E-11
9,33475E+0	3,06490E-11
9,34575E+0	4,58880E-11
9,35674E+0	4,37930E-11
9,36774E+0	4,50340E-11
9,37873E+0	2,90190E-11
9,38973E+0	3,87080E-11
9,40072E+0	4,08710E-11
9,41172E+0	3,69490E-11
9,42272E+0	3,83730E-11
9,43371E+0	3,42470E-11
9,44470E+0	4,19530E-11
9,45570E+0	5,18530E-11
9,46669E+0	4,90930E-11
9,47769E+0	5,48600E-11
9,48869E+0	4,43010E-11
9,49968E+0	4,88700E-11
9,51067E+0	4,26930E-11
9,52167E+0	4,92330E-11
9,53266E+0	4,42300E-11
9,54366E+0	3,16770E-11
9,55465E+0	3,74880E-11
9,56565E+0	4,06950E-11
9,57665E+0	6,63690E-11
9,58764E+0	6,47520E-11
9,59863E+0	6,10980E-11
9,60963E+0	5,03360E-11
9,62062E+0	4,50020E-11
9,62210E+0	5,44650E-11
9,63076E+0	6,75540E-11
9,63942E+0	5,10900E-11
9,64808E+0	6,34630E-11
9,65674E+0	7,53020E-11
9,66540E+0	7,11750E-11
9,67406E+0	7,27240E-11
9,68272E+0	7,14870E-11
9,69138E+0	6,66620E-11
9,70004E+0	6,95170E-11
9,70870E+0	7,53820E-11
9,71737E+0	7,30450E-11
9,72603E+0	7,18000E-11
9,73469E+0	8,40450E-11
9,74335E+0	9,68450E-11
9,75201E+0	8,41610E-11
9,76067E+0	1,00243E-10
9,76933E+0	1,07268E-10
9,77799E+0	9,32050E-11
9,78665E+0	9,21270E-11
9,79531E+0	9,11610E-11
9,80397E+0	8,98780E-11
9,81263E+0	8,88240E-11
9,82130E+0	9,75180E-11
9,82996E+0	1,10816E-10
9,83862E+0	9,76810E-11
9,84728E+0	9,48060E-11
9,85594E+0	9,90800E-11
9,86460E+0	1,03357E-10
9,87326E+0	8,02080E-11
9,88192E+0	8,03840E-11
9,89058E+0	7,74850E-11
9,89924E+0	6,87100E-11
9,90790E+0	7,75180E-11
9,91656E+0	8,93960E-11
9,92522E+0	8,68840E-11
9,93389E+0	8,72710E-11
9,94255E+0	8,21980E-11
9,95121E+0	6,20850E-11
9,95987E+0	7,80470E-11
9,96853E+0	6,40500E-11
9,97719E+0	5,71740E-11
9,98585E+0	8,18490E-11
9,99451E+0	7,88720E-11
1,00032E+1	7,87320E-11
1,00118E+1	7,06620E-11
1,00205E+1	6,22110E-11
1,00292E+1	6,27050E-11
1,00378E+1	5,72430E-11
1,00465E+1	6,18540E-11
1,00551E+1	6,67190E-11
1,00638E+1	9,43690E-11
1,00725E+1	7,50310E-11
1,00811E+1	7,73540E-11
1,00898E+1	5,82370E-11
1,00984E+1	7,15640E-11
1,01071E+1	6,26390E-11
1,01158E+1	6,94840E-11
1,01244E+1	6,97720E-11
1,01331E+1	6,39890E-11
1,01417E+1	6,99500E-11
1,01504E+1	6,36130E-11
1,01591E+1	6,24290E-11
1,01677E+1	6,76270E-11
1,01764E+1	6,33250E-11
1,01850E+1	8,72180E-11
1,01937E+1	7,16320E-11
1,02024E+1	5,81230E-11
1,02110E+1	4,94610E-11
1,02197E+1	5,32150E-11
1,02284E+1	6,94560E-11
1,02370E+1	6,60660E-11
1,02457E+1	6,55480E-11
1,02543E+1	8,51340E-11
1,02630E+1	5,65090E-11
1,02717E+1	6,05190E-11
1,02803E+1	6,85570E-11
1,02890E+1	7,49700E-11
1,02976E+1	6,34620E-11
1,03063E+1	6,11940E-11
1,03150E+1	7,60810E-11
1,03236E+1	6,80830E-11
1,03323E+1	6,70900E-11
1,03409E+1	8,49660E-11
1,03496E+1	7,34880E-11
1,03583E+1	6,91550E-11
1,03669E+1	8,30920E-11
1,03756E+1	7,15060E-11
1,03842E+1	7,02390E-11
1,03929E+1	7,84230E-11
1,04016E+1	9,20460E-11
1,04102E+1	7,58000E-11
1,04189E+1	6,51640E-11
1,04276E+1	6,64870E-11
1,04362E+1	6,47550E-11
1,04449E+1	7,13740E-11
1,04535E+1	8,43960E-11
1,04622E+1	9,70910E-11
1,04709E+1	8,24660E-11
1,04795E+1	7,42700E-11
1,04882E+1	5,75770E-11
1,04968E+1	8,40230E-11
1,05055E+1	8,46440E-11
1,05142E+1	9,04660E-11
1,05228E+1	6,59090E-11
1,05315E+1	6,78660E-11
1,05401E+1	1,01672E-10
1,05488E+1	7,52090E-11
1,05575E+1	8,64010E-11
1,05661E+1	7,51750E-11
1,05748E+1	8,92920E-11
1,05834E+1	7,81020E-11
1,05921E+1	9,19100E-11
1,06008E+1	6,70420E-11
1,06094E+1	7,82690E-11
1,06181E+1	7,97000E-11
1,06267E+1	9,41380E-11
1,06354E+1	9,05040E-11
1,06441E+1	9,52430E-11
1,06527E+1	9,10080E-11
1,06614E+1	8,49650E-11
1,06701E+1	8,22550E-11
1,06787E+1	9,26130E-11
1,06874E+1	9,64340E-11
1,06960E+1	9,00270E-11
1,07047E+1	8,75540E-11
1,07134E+1	9,49170E-11
1,07220E+1	9,96200E-11
1,07307E+1	9,12410E-11
1,07393E+1	1,00807E-10
1,07480E+1	7,05060E-11
1,07567E+1	9,10040E-11
1,07653E+1	9,06230E-11
1,07740E+1	8,00490E-11
1,07826E+1	1,01959E-10
1,07913E+1	1,19526E-10
1,08000E+1	7,70300E-11
1,08086E+1	6,74950E-11
1,08173E+1	9,26180E-11
1,08259E+1	7,71290E-11
1,08346E+1	9,75940E-11
1,08433E+1	1,00922E-10
1,08519E+1	1,09491E-10
1,08606E+1	8,94150E-11
1,08693E+1	8,12050E-11
1,08779E+1	8,80040E-11
1,08866E+1	1,07519E-10
1,08952E+1	9,15300E-11
1,09039E+1	9,77840E-11
1,09126E+1	9,50350E-11
1,09212E+1	1,23740E-10
1,09299E+1	9,98390E-11
1,09385E+1	9,35300E-11
1,09472E+1	8,35510E-11
1,09559E+1	8,87090E-11
1,09645E+1	1,00200E-10
1,09732E+1	9,66880E-11
1,09818E+1	9,25790E-11
1,09905E+1	9,86650E-11
1,09992E+1	9,32230E-11
1,10078E+1	9,83090E-11
1,10165E+1	9,38500E-11
1,10251E+1	1,13868E-10
1,10338E+1	9,58720E-11
1,10425E+1	1,14018E-10
1,10511E+1	1,08362E-10
1,10598E+1	9,48730E-11
1,10684E+1	1,11085E-10
1,10771E+1	9,32340E-11
1,10858E+1	9,84720E-11
