E, keV	I, A
0,00000E+0	4,01800E-13
1,09950E-2	-8,73300E-13
2,19900E-2	-5,68400E-13
3,29850E-2	-4,79700E-13
4,39800E-2	-1,43520E-12
5,49750E-2	3,07300E-13
6,59700E-2	-1,46480E-12
7,69650E-2	-9,46100E-13
8,79600E-2	9,33500E-13
9,89550E-2	-9,10600E-13
1,09950E-1	-1,28380E-12
1,20945E-1	-9,85600E-13
1,31940E-1	-1,15670E-12
1,42935E-1	-1,09200E-12
1,53930E-1	-8,44800E-13
1,64925E-1	4,08000E-14
1,75920E-1	4,83300E-13
1,86915E-1	-8,50200E-13
1,97910E-1	-9,14200E-13
2,08905E-1	-1,04300E-12
2,19900E-1	-4,22500E-13
2,30895E-1	-1,04120E-12
2,41890E-1	-1,09930E-12
2,52885E-1	-7,83100E-13
2,63880E-1	-2,16800E-13
2,74875E-1	1,97000E-14
2,85870E-1	1,75100E-13
2,96865E-1	-7,45900E-13
3,07860E-1	-1,03580E-12
3,18855E-1	-8,70800E-13
3,29850E-1	-1,14900E-12
3,40845E-1	-6,07400E-13
3,51840E-1	-1,35030E-12
3,62835E-1	-6,67400E-13
3,73830E-1	-1,09490E-12
3,84825E-1	-7,56300E-13
3,95820E-1	-4,70000E-13
4,06815E-1	-9,36700E-13
4,17810E-1	6,50000E-15
4,28805E-1	-6,08800E-13
4,39800E-1	-1,25500E-13
4,50795E-1	-1,08500E-13
4,61790E-1	-3,57800E-13
4,72785E-1	-4,96400E-13
4,83780E-1	3,52300E-13
4,94775E-1	-5,55100E-13
5,05770E-1	-7,67800E-13
5,16765E-1	-4,44500E-13
5,27760E-1	-7,92600E-13
5,38755E-1	-5,17000E-14
5,49750E-1	-9,14800E-13
5,60745E-1	-2,36000E-13
5,71740E-1	-6,86200E-13
5,82735E-1	-4,22800E-13
5,93730E-1	-1,46500E-13
6,04725E-1	-7,27300E-13
6,15720E-1	-3,51700E-13
6,26715E-1	2,95700E-13
6,37710E-1	-4,56300E-13
6,48705E-1	1,19000E-13
6,59700E-1	-1,58600E-13
6,70695E-1	-2,60900E-13
6,81690E-1	-1,04710E-12
6,92685E-1	-9,19800E-13
7,03680E-1	-8,16500E-13
7,14675E-1	1,10970E-12
7,25670E-1	-3,68600E-13
7,36665E-1	3,87800E-13
7,47660E-1	1,76100E-13
7,58655E-1	4,84700E-13
7,69650E-1	-1,41500E-13
7,80645E-1	-4,96100E-13
7,91640E-1	-3,05400E-13
8,02635E-1	-7,72900E-13
8,13630E-1	-1,12550E-12
8,24625E-1	-1,68840E-12
8,35620E-1	1,57800E-13
8,46615E-1	4,42700E-13
8,57610E-1	1,14380E-12
8,68605E-1	2,41000E-14
8,79600E-1	-6,48200E-13
8,90595E-1	-8,57500E-13
9,01590E-1	2,52000E-14
9,12585E-1	7,39700E-13
9,23580E-1	-3,59500E-13
9,34575E-1	3,97100E-13
9,45570E-1	2,56700E-13
9,56565E-1	-1,73800E-13
9,67560E-1	4,53600E-13
9,78555E-1	1,83740E-12
9,89550E-1	-7,38000E-13
1,00055E+0	1,31000E-13
1,01154E+0	8,37100E-13
1,02253E+0	5,39800E-13
1,03353E+0	-5,80600E-13
1,04452E+0	9,61000E-13
1,05552E+0	-1,42900E-13
1,06651E+0	-1,19300E-13
1,07751E+0	5,56000E-13
1,08850E+0	-5,52200E-13
1,09950E+0	-4,44000E-13
1,11050E+0	-7,02000E-14
1,12149E+0	-4,89900E-13
1,13248E+0	-7,21100E-13
1,14348E+0	-8,59300E-13
1,15447E+0	1,50980E-12
1,16547E+0	2,03400E-13
1,17647E+0	2,30810E-12
1,18746E+0	9,25300E-13
1,19846E+0	8,18000E-14
1,20945E+0	7,56700E-13
1,22045E+0	-8,60200E-13
1,23144E+0	-7,07600E-13
1,24243E+0	1,04200E-13
1,25343E+0	2,40200E-13
1,26442E+0	1,08070E-12
1,27542E+0	1,89800E-12
1,28641E+0	1,38920E-12
1,29741E+0	1,95020E-12
1,30840E+0	1,29270E-12
1,31940E+0	2,35600E-12
1,33039E+0	1,07420E-12
1,34139E+0	7,08500E-13
1,35238E+0	7,81000E-14
1,36338E+0	-1,00580E-12
1,37437E+0	-2,41400E-13
1,38537E+0	8,94000E-13
1,39636E+0	1,39090E-12
1,40736E+0	-1,72000E-14
1,41836E+0	-8,50000E-14
1,42935E+0	1,17800E-13
1,44034E+0	1,95890E-12
1,45134E+0	7,02000E-13
1,46233E+0	1,68720E-12
1,47333E+0	3,14390E-12
