E, keV	I, A
4,00218E+0	9,75260E-12
4,01317E+0	1,16077E-11
4,02417E+0	1,75343E-11
4,03516E+0	1,90732E-11
4,04616E+0	1,11503E-11
4,05715E+0	1,13510E-11
4,06815E+0	1,35541E-11
4,07914E+0	8,34920E-12
4,09014E+0	1,18099E-11
4,10113E+0	1,65359E-11
4,11213E+0	1,04205E-11
4,12312E+0	7,95130E-12
4,13412E+0	1,61403E-11
4,14511E+0	1,03164E-11
4,15611E+0	1,34753E-11
4,16710E+0	7,00840E-12
4,17810E+0	1,76928E-11
4,18910E+0	1,02050E-11
4,20009E+0	1,53232E-11
4,21108E+0	1,24061E-11
4,22208E+0	6,20040E-12
4,23307E+0	1,06235E-11
4,24407E+0	1,28518E-11
4,25507E+0	8,92010E-12
4,26606E+0	1,05126E-11
4,27705E+0	1,81173E-11
4,28805E+0	1,61581E-11
4,29904E+0	1,12048E-11
4,31004E+0	1,53585E-11
4,32104E+0	1,27951E-11
4,33203E+0	1,50836E-11
4,34302E+0	1,99376E-11
4,35402E+0	1,39579E-11
4,36501E+0	1,47970E-11
4,37601E+0	1,43783E-11
4,38701E+0	1,57970E-11
4,39800E+0	1,69311E-11
4,40899E+0	1,75464E-11
4,41999E+0	1,12816E-11
4,43098E+0	1,70672E-11
4,44198E+0	1,83211E-11
4,45297E+0	1,76727E-11
4,46397E+0	1,45965E-11
4,47497E+0	1,12306E-11
4,48596E+0	1,67862E-11
4,49695E+0	1,70058E-11
4,50795E+0	1,79260E-11
4,51895E+0	1,77060E-11
4,52994E+0	1,69846E-11
4,54093E+0	1,52473E-11
4,55193E+0	1,43905E-11
4,56292E+0	1,30090E-11
4,57392E+0	2,01480E-11
4,58491E+0	1,40424E-11
4,59591E+0	1,29281E-11
4,60691E+0	1,49456E-11
4,61790E+0	1,79800E-11
4,62889E+0	1,75271E-11
4,63989E+0	1,86848E-11
4,65088E+0	1,69272E-11
4,66188E+0	1,01101E-11
4,67287E+0	1,60845E-11
4,68387E+0	1,46217E-11
4,69486E+0	1,48310E-11
4,70586E+0	1,63974E-11
4,71685E+0	1,71840E-11
4,72785E+0	1,75759E-11
4,73884E+0	1,12308E-11
4,74984E+0	1,05071E-11
4,76084E+0	2,05074E-11
4,77183E+0	1,89837E-11
4,78282E+0	1,34120E-11
4,79382E+0	1,35358E-11
4,80481E+0	1,61850E-11
4,81581E+0	1,83817E-11
4,82680E+0	1,82302E-11
4,83780E+0	1,92609E-11
4,84879E+0	2,12030E-11
4,85979E+0	1,98121E-11
4,87078E+0	2,59710E-11
4,88178E+0	3,03340E-11
4,89277E+0	2,12110E-11
4,90377E+0	1,20430E-11
4,91476E+0	2,50250E-11
4,92576E+0	2,07280E-11
4,93675E+0	2,29250E-11
4,94775E+0	2,15160E-11
4,95874E+0	1,55537E-11
4,96974E+0	2,34610E-11
4,98074E+0	2,13960E-11
4,99173E+0	2,57210E-11
5,00272E+0	2,10380E-11
5,01372E+0	2,21110E-11
5,02471E+0	1,66980E-11
5,03571E+0	2,03370E-11
5,04670E+0	2,27830E-11
5,05770E+0	1,81940E-11
5,06869E+0	1,72295E-11
5,07969E+0	2,17400E-11
5,09068E+0	2,32200E-11
5,10168E+0	2,46980E-11
5,11268E+0	2,63300E-11
5,12367E+0	2,18850E-11
5,13466E+0	2,79030E-11
5,14566E+0	2,04650E-11
5,15665E+0	2,72870E-11
5,16765E+0	2,44490E-11
5,17864E+0	2,67970E-11
5,18964E+0	2,03810E-11
5,20064E+0	2,03560E-11
5,21163E+0	2,64900E-11
5,22262E+0	2,43540E-11
5,23362E+0	2,34710E-11
5,24461E+0	2,53560E-11
5,25561E+0	2,70790E-11
5,26660E+0	2,04530E-11
5,27760E+0	2,41830E-11
5,28859E+0	2,88980E-11
5,29959E+0	3,09490E-11
5,31058E+0	2,42360E-11
5,32158E+0	3,75680E-11
5,33257E+0	2,75440E-11
5,34357E+0	2,14390E-11
5,35457E+0	2,87840E-11
5,36556E+0	2,46500E-11
5,37655E+0	2,96630E-11
5,38755E+0	2,46980E-11
5,39854E+0	2,20910E-11
5,40954E+0	2,69210E-11
5,42053E+0	2,88740E-11
5,43153E+0	2,46840E-11
5,44252E+0	2,23020E-11
5,45352E+0	2,43100E-11
5,46451E+0	2,82490E-11
5,47551E+0	2,34690E-11
5,48651E+0	2,53730E-11
5,49750E+0	3,42910E-11
5,50849E+0	3,80760E-11
5,51949E+0	2,49400E-11
5,53048E+0	2,45190E-11
5,54148E+0	2,96690E-11
5,55247E+0	3,37630E-11
5,56347E+0	2,34330E-11
5,57447E+0	2,80080E-11
5,58546E+0	2,70180E-11
5,59645E+0	2,67730E-11
5,60745E+0	2,55240E-11
5,61845E+0	2,69560E-11
5,62944E+0	3,23290E-11
5,64043E+0	2,67540E-11
5,65143E+0	2,05420E-11
5,66242E+0	2,53470E-11
5,67342E+0	2,71020E-11
5,68441E+0	3,12810E-11
5,69541E+0	2,93780E-11
5,70641E+0	2,65530E-11
5,71740E+0	2,64130E-11
5,72839E+0	2,76610E-11
5,73939E+0	3,22600E-11
5,75038E+0	3,21000E-11
5,76138E+0	3,41610E-11
5,77237E+0	3,83760E-11
5,78337E+0	3,45860E-11
5,79436E+0	3,06770E-11
5,80536E+0	3,60840E-11
5,81635E+0	4,05030E-11
5,82735E+0	3,06240E-11
5,83834E+0	2,95270E-11
5,84934E+0	3,35190E-11
5,86034E+0	4,00870E-11
5,87133E+0	3,32960E-11
5,88232E+0	3,56780E-11
5,89332E+0	3,37320E-11
5,90431E+0	4,26870E-11
5,91531E+0	3,25890E-11
5,92630E+0	3,28220E-11
5,93730E+0	3,86850E-11
5,94829E+0	3,13290E-11
5,95929E+0	4,08810E-11
5,97028E+0	3,66520E-11
5,98128E+0	3,57570E-11
5,99227E+0	3,81000E-11
6,00327E+0	3,97390E-11
6,01426E+0	4,07810E-11
6,02526E+0	4,29770E-11
6,03625E+0	3,89040E-11
6,04725E+0	4,02140E-11
6,05824E+0	4,39840E-11
6,06924E+0	4,29160E-11
6,08024E+0	3,90360E-11
6,09123E+0	4,08440E-11
6,10222E+0	2,34330E-11
6,11322E+0	3,79120E-11
6,12421E+0	3,41320E-11
6,13521E+0	3,71510E-11
6,14620E+0	3,45980E-11
6,15720E+0	4,95050E-11
6,16819E+0	4,36690E-11
6,17919E+0	4,12520E-11
6,19018E+0	4,22190E-11
6,20118E+0	4,81930E-11
6,21218E+0	4,08350E-11
6,22317E+0	4,22080E-11
6,23416E+0	4,57040E-11
6,24516E+0	4,29380E-11
6,25615E+0	5,19640E-11
6,26715E+0	4,19910E-11
6,27814E+0	5,02120E-11
6,28914E+0	4,33580E-11
6,30014E+0	4,90300E-11
6,31113E+0	3,66760E-11
6,32212E+0	4,65880E-11
6,33312E+0	4,36810E-11
6,34411E+0	4,46410E-11
6,35511E+0	5,18630E-11
6,36610E+0	4,55600E-11
6,37710E+0	4,85580E-11
6,38809E+0	4,80760E-11
6,39909E+0	5,02000E-11
6,41008E+0	5,34330E-11
6,42108E+0	5,76750E-11
6,43207E+0	5,09730E-11
6,44307E+0	4,90770E-11
6,45406E+0	6,00790E-11
6,46506E+0	4,67760E-11
6,47605E+0	5,77450E-11
6,48705E+0	4,23640E-11
6,49804E+0	5,31370E-11
6,50904E+0	5,35190E-11
6,52003E+0	6,26680E-11
6,53103E+0	5,01810E-11
6,54202E+0	5,66480E-11
6,55302E+0	5,98930E-11
6,56401E+0	5,76040E-11
6,57501E+0	6,67950E-11
6,58601E+0	6,90500E-11
6,59700E+0	5,44320E-11
6,60799E+0	6,53630E-11
6,61899E+0	7,68730E-11
6,62998E+0	7,78750E-11
6,64098E+0	8,61030E-11
6,65197E+0	9,10780E-11
6,66297E+0	8,83450E-11
6,67396E+0	7,98850E-11
6,68496E+0	8,98450E-11
6,69595E+0	9,48160E-11
6,70695E+0	7,78910E-11
6,71795E+0	8,28390E-11
6,72894E+0	7,16940E-11
6,73993E+0	8,28710E-11
6,75093E+0	6,99820E-11
6,76192E+0	6,51950E-11
