E, keV	I, A
2,00109E+0	-1,11670E-12
2,01208E+0	1,13520E-12
2,02308E+0	2,88100E-13
2,03408E+0	8,21000E-13
2,04507E+0	1,18520E-12
2,05606E+0	7,22100E-13
2,06706E+0	2,20200E-13
2,07805E+0	7,71500E-13
2,08905E+0	8,28700E-13
2,10004E+0	1,25610E-12
2,11104E+0	1,06800E-13
2,12203E+0	-1,77900E-13
2,13303E+0	1,10400E-13
2,14402E+0	6,84300E-13
2,15502E+0	3,60100E-13
2,16601E+0	4,85700E-13
2,17701E+0	-1,91500E-13
2,18800E+0	-6,37800E-13
2,19900E+0	6,16500E-13
2,20999E+0	-2,03800E-13
2,22099E+0	-1,09960E-12
2,23198E+0	-1,39030E-12
2,24298E+0	-6,09100E-13
2,25397E+0	-7,00100E-13
2,26497E+0	-4,81600E-13
2,27596E+0	-1,16920E-12
2,28696E+0	-1,05100E-12
2,29795E+0	-1,12170E-12
2,30895E+0	-1,44690E-12
2,31994E+0	3,64100E-13
2,33094E+0	-5,18600E-13
2,34193E+0	-6,96000E-13
2,35293E+0	-1,00340E-12
2,36392E+0	-6,79400E-13
2,37492E+0	-1,21860E-12
2,38591E+0	-8,27700E-13
2,39691E+0	-1,49550E-12
2,40790E+0	-1,44900E-12
2,41890E+0	-1,81920E-12
2,42989E+0	-1,89730E-12
2,44089E+0	-1,78190E-12
2,45188E+0	-1,81270E-12
2,46288E+0	-9,78800E-13
2,47387E+0	-6,43100E-13
2,48487E+0	-1,20410E-12
2,49586E+0	-2,04500E-13
2,50686E+0	-8,08200E-13
2,51785E+0	-1,17210E-12
2,52885E+0	-1,28590E-12
2,53984E+0	-2,54700E-13
2,55084E+0	-1,16630E-12
2,56183E+0	-1,49310E-12
2,57283E+0	-1,47830E-12
2,58383E+0	-1,10960E-12
2,59482E+0	-9,04300E-13
2,60581E+0	-1,32940E-12
2,61681E+0	-2,51200E-13
2,62780E+0	-1,21440E-12
2,63880E+0	-1,41730E-12
2,64980E+0	-1,47180E-12
2,66079E+0	-1,18470E-12
2,67178E+0	-1,67060E-12
2,68278E+0	-1,21310E-12
2,69378E+0	-1,18600E-12
2,70477E+0	1,49200E-13
2,71577E+0	-1,02340E-12
2,72676E+0	-1,56890E-12
2,73775E+0	-1,61580E-12
2,74875E+0	-1,71710E-12
2,75974E+0	-8,44300E-13
2,77074E+0	-1,61660E-12
2,78173E+0	-1,73920E-12
2,79273E+0	-1,34080E-12
2,80372E+0	-1,41560E-12
2,81472E+0	-1,60080E-12
2,82571E+0	-1,50260E-12
2,83671E+0	-8,49600E-13
2,84770E+0	-1,14950E-12
2,85870E+0	-2,35400E-13
2,86969E+0	-1,79610E-12
2,88069E+0	-1,17730E-12
2,89168E+0	-1,20590E-12
2,90268E+0	-6,68600E-13
2,91367E+0	-9,07300E-13
2,92467E+0	-9,61900E-13
2,93566E+0	-1,29160E-12
2,94666E+0	-1,66060E-12
2,95765E+0	-1,91110E-12
2,96865E+0	-6,66300E-13
2,97964E+0	-1,73560E-12
2,99064E+0	-1,27140E-12
3,00163E+0	-8,35700E-13
3,01263E+0	-1,45370E-12
3,02363E+0	-1,33870E-12
3,03462E+0	-8,20000E-13
3,04561E+0	-7,00700E-13
3,05661E+0	-2,80600E-13
3,06760E+0	-6,25900E-13
3,07860E+0	1,82600E-13
3,08959E+0	-1,11000E-13
3,10059E+0	-7,33400E-13
3,11158E+0	-3,88500E-13
3,12258E+0	-1,51330E-12
3,13357E+0	-1,00340E-12
3,14457E+0	-1,20730E-12
3,15556E+0	-1,20820E-12
3,16656E+0	-1,15600E-13
3,17755E+0	-1,21750E-12
3,18855E+0	-1,75890E-12
3,19955E+0	-1,85630E-12
3,21054E+0	-3,76600E-13
3,22153E+0	-1,02130E-12
3,23253E+0	-1,71230E-12
3,24352E+0	-1,37460E-12
3,25452E+0	-1,14760E-12
3,26552E+0	-9,96000E-13
3,27651E+0	-1,15320E-12
3,28750E+0	-5,13800E-13
3,29850E+0	-4,92100E-13
3,30949E+0	-9,87400E-13
3,32049E+0	-8,39100E-13
3,33148E+0	-1,54110E-12
3,34248E+0	-1,29060E-12
3,35347E+0	-2,08070E-12
3,36447E+0	-1,64870E-12
3,37546E+0	-1,59880E-12
3,38646E+0	-1,06500E-13
3,39745E+0	-3,03800E-13
3,40845E+0	-4,18900E-13
3,41944E+0	-1,06720E-12
3,43044E+0	-1,84370E-12
3,44143E+0	-8,02800E-13
3,45243E+0	-1,05270E-12
3,46342E+0	-1,39140E-12
3,47442E+0	-6,40300E-13
3,48541E+0	-8,95200E-13
3,49641E+0	-3,54600E-13
3,50740E+0	3,66600E-13
3,51840E+0	-3,34200E-13
3,52939E+0	6,60300E-13
3,54039E+0	-5,98900E-13
3,55138E+0	-4,77900E-13
3,56238E+0	1,02500E-13
3,57337E+0	-1,47530E-12
3,58437E+0	-5,71900E-13
3,59536E+0	-1,03060E-12
3,60636E+0	-4,96900E-13
3,61735E+0	-4,68200E-13
3,62835E+0	-4,04000E-13
3,63934E+0	-1,25800E-13
3,65034E+0	-6,41700E-13
3,66133E+0	-4,12300E-13
3,67233E+0	-6,90000E-15
3,68332E+0	-2,36000E-14
3,69432E+0	-6,97600E-13
3,70531E+0	-2,50300E-13
3,71631E+0	-9,48100E-13
3,72730E+0	-1,07010E-12
3,73830E+0	-8,28000E-13
3,74930E+0	-8,34700E-13
3,76029E+0	-8,93700E-13
3,77128E+0	-7,29100E-13
3,78228E+0	-5,21200E-13
3,79327E+0	-9,11300E-13
3,80427E+0	-8,78000E-13
3,81527E+0	-8,82900E-13
3,82626E+0	-4,80700E-13
3,83725E+0	-7,86300E-13
3,84825E+0	-4,18700E-13
3,85924E+0	-2,46100E-13
3,87024E+0	-7,33400E-13
3,88123E+0	-1,34700E-12
3,89223E+0	-7,28800E-13
3,90322E+0	-3,48500E-13
3,91422E+0	-1,80600E-13
3,92521E+0	-8,35200E-13
3,93621E+0	-1,42670E-12
3,94720E+0	-6,00200E-13
3,95820E+0	-3,12100E-13
3,96919E+0	-9,60500E-13
3,98019E+0	-5,23500E-13
3,99118E+0	-1,02720E-12
4,00218E+0	-3,47000E-14
4,01317E+0	-9,53800E-13
4,02417E+0	-4,45200E-13
4,03516E+0	-5,98100E-13
4,04616E+0	-1,33130E-12
4,05715E+0	-5,10100E-13
4,06815E+0	-8,96000E-13
4,07914E+0	-5,99100E-13
4,09014E+0	-7,76300E-13
4,10113E+0	-5,75400E-13
4,11213E+0	-1,43300E-13
4,12312E+0	-1,04310E-12
4,13412E+0	-7,53600E-13
4,14511E+0	-5,44300E-13
4,15611E+0	1,94040E-12
4,16710E+0	-2,27600E-13
4,17810E+0	-6,43400E-13
4,18910E+0	-7,45300E-13
4,20009E+0	3,20800E-13
4,21108E+0	3,62000E-13
4,22208E+0	1,48930E-12
4,23307E+0	-2,49100E-13
4,24407E+0	-8,90000E-15
4,25507E+0	1,22160E-12
4,26606E+0	-8,33700E-13
4,27705E+0	-1,00700E-12
4,28805E+0	-1,15480E-12
4,29904E+0	-8,35000E-14
4,31004E+0	-5,12000E-14
4,32104E+0	-1,08200E-13
4,33203E+0	-1,06820E-12
4,34302E+0	2,68000E-13
4,35402E+0	1,02550E-12
4,36501E+0	-6,11300E-13
4,37601E+0	-4,65600E-13
4,38701E+0	-3,83000E-13
4,39800E+0	-5,66200E-13
4,40899E+0	1,37860E-12
4,41999E+0	-8,50000E-14
4,43098E+0	5,08300E-13
4,44198E+0	-3,35800E-13
4,45297E+0	7,44200E-13
4,46397E+0	8,56000E-13
4,47497E+0	-2,09400E-13
4,48596E+0	1,35400E-13
4,49695E+0	3,57300E-13
4,50795E+0	1,64900E-13
4,51895E+0	-9,37000E-14
4,52994E+0	7,42800E-13
4,54093E+0	-1,48900E-13
4,55193E+0	-3,51200E-13
4,56292E+0	3,21400E-13
4,57392E+0	-5,00000E-15
4,58491E+0	8,11100E-13
4,59591E+0	1,19220E-12
4,60691E+0	1,48640E-12
4,61790E+0	6,84900E-13
4,62889E+0	1,04070E-12
4,63989E+0	1,52460E-12
4,65088E+0	1,01430E-12
4,66188E+0	2,20800E-13
4,67287E+0	1,77030E-12
4,68387E+0	4,95500E-13
4,69486E+0	2,02850E-12
4,70586E+0	2,23720E-12
4,71685E+0	3,38100E-12
4,72785E+0	3,04280E-12
4,73884E+0	3,29760E-12
4,74984E+0	3,15810E-12
4,76084E+0	3,71900E-12
4,77183E+0	4,07170E-12
4,78282E+0	5,69880E-12
4,79382E+0	3,48410E-12
4,80481E+0	5,27210E-12
4,81581E+0	6,85100E-12
4,82680E+0	4,96650E-12
4,83780E+0	2,70620E-12
