E, keV	I, A
2,00109E+0	-6,23600E-13
2,01208E+0	-5,34100E-13
2,02308E+0	-2,09200E-13
2,03408E+0	1,11010E-12
2,04507E+0	8,07000E-14
2,05606E+0	1,25500E-13
2,06706E+0	9,16100E-13
2,07805E+0	-6,61000E-14
2,08905E+0	7,72500E-13
2,10004E+0	5,73400E-13
2,11104E+0	-1,96800E-13
2,12203E+0	-1,21600E-13
2,13303E+0	-1,38500E-13
2,14402E+0	-6,78600E-13
2,15502E+0	-5,70500E-13
2,16601E+0	-1,12060E-12
2,17701E+0	-1,91900E-13
2,18800E+0	-3,84400E-13
2,19900E+0	-3,67800E-13
2,20999E+0	-5,62600E-13
2,22099E+0	-6,42500E-13
2,23198E+0	-8,74300E-13
2,24298E+0	-7,38900E-13
2,25397E+0	-1,03690E-12
2,26497E+0	-1,17250E-12
2,27596E+0	-1,43220E-12
2,28696E+0	-1,40620E-12
2,29795E+0	-1,71930E-12
2,30895E+0	-1,24660E-12
2,31994E+0	-1,61880E-12
2,33094E+0	-1,40160E-12
2,34193E+0	-1,99130E-12
2,35293E+0	-1,39270E-12
2,36392E+0	-1,71620E-12
2,37492E+0	-1,97700E-12
2,38591E+0	-1,75010E-12
2,39691E+0	-1,51990E-12
2,40790E+0	-2,07260E-12
2,41890E+0	-2,02010E-12
2,42989E+0	-1,44660E-12
2,44089E+0	-1,40210E-12
2,45188E+0	-1,81030E-12
2,46288E+0	-1,79340E-12
2,47387E+0	-2,12070E-12
2,48487E+0	-1,47930E-12
2,49586E+0	-1,88430E-12
2,50686E+0	-1,53130E-12
2,51785E+0	-1,84560E-12
2,52885E+0	-1,32900E-12
2,53984E+0	-1,85830E-12
2,55084E+0	-2,08930E-12
2,56183E+0	-2,14720E-12
2,57283E+0	-1,74490E-12
2,58383E+0	-1,85880E-12
2,59482E+0	-2,02530E-12
2,60581E+0	-1,64970E-12
2,61681E+0	-1,97820E-12
2,62780E+0	-1,62530E-12
2,63880E+0	-1,93140E-12
2,64980E+0	-1,94510E-12
2,66079E+0	-1,84960E-12
2,67178E+0	-1,95520E-12
2,68278E+0	-1,99020E-12
2,69378E+0	-1,97510E-12
2,70477E+0	-2,14460E-12
2,71577E+0	-2,00360E-12
2,72676E+0	-1,44780E-12
2,73775E+0	-1,83520E-12
2,74875E+0	-1,30870E-12
2,75974E+0	-1,49280E-12
2,77074E+0	-2,13320E-12
2,78173E+0	-1,91410E-12
2,79273E+0	-1,69790E-12
2,80372E+0	-1,90660E-12
2,81472E+0	-1,60780E-12
2,82571E+0	-1,50900E-12
2,83671E+0	-1,40710E-12
2,84770E+0	-1,64810E-12
2,85870E+0	-2,07340E-12
2,86969E+0	-2,08600E-12
2,88069E+0	-1,36650E-12
2,89168E+0	-2,01700E-12
2,90268E+0	-1,76210E-12
2,91367E+0	-2,04180E-12
2,92467E+0	-2,11110E-12
2,93566E+0	-1,69650E-12
2,94666E+0	-1,81220E-12
2,95765E+0	-2,13530E-12
2,96865E+0	-1,20460E-12
2,97964E+0	-2,21140E-12
2,99064E+0	-1,99790E-12
3,00163E+0	-1,50440E-12
3,01263E+0	-1,75530E-12
3,02363E+0	-7,16900E-13
3,03462E+0	-1,39650E-12
3,04561E+0	-1,21840E-12
3,05661E+0	-1,07480E-12
3,06760E+0	-1,55960E-12
3,07860E+0	-1,75350E-12
3,08959E+0	-1,86650E-12
3,10059E+0	-7,42700E-13
3,11158E+0	-1,41970E-12
3,12258E+0	-1,80170E-12
3,13357E+0	-8,31800E-13
3,14457E+0	-1,62730E-12
3,15556E+0	-2,07960E-12
3,16656E+0	-1,67890E-12
3,17755E+0	-1,72790E-12
3,18855E+0	-1,56060E-12
3,19955E+0	-1,50750E-12
3,21054E+0	-2,06500E-12
3,22153E+0	-2,12190E-12
3,23253E+0	-1,38410E-12
3,24352E+0	-1,54720E-12
3,25452E+0	-1,31560E-12
3,26552E+0	-1,56210E-12
3,27651E+0	-9,88400E-13
3,28750E+0	-9,49700E-13
3,29850E+0	-1,43610E-12
3,30949E+0	-1,73120E-12
3,32049E+0	-1,19060E-12
3,33148E+0	-7,53100E-13
3,34248E+0	-7,51900E-13
3,35347E+0	-1,15550E-12
3,36447E+0	-1,58630E-12
3,37546E+0	-1,27370E-12
3,38646E+0	-1,75160E-12
3,39745E+0	-7,18300E-13
3,40845E+0	-1,91430E-12
3,41944E+0	-1,04600E-12
3,43044E+0	-1,67730E-12
3,44143E+0	-1,83140E-12
3,45243E+0	-1,68770E-12
3,46342E+0	-1,70080E-12
3,47442E+0	-1,30400E-12
3,48541E+0	-2,05370E-12
3,49641E+0	-1,74620E-12
3,50740E+0	-1,65700E-12
3,51840E+0	-1,34660E-12
3,52939E+0	-1,50330E-12
3,54039E+0	-1,90290E-12
3,55138E+0	-1,44310E-12
3,56238E+0	-1,71660E-12
3,57337E+0	-1,84280E-12
3,58437E+0	-1,57290E-12
3,59536E+0	-1,89640E-12
3,60636E+0	-9,17300E-13
3,61735E+0	-9,79400E-13
3,62835E+0	-9,41600E-13
3,63934E+0	-1,47400E-12
3,65034E+0	-1,06340E-12
3,66133E+0	-9,63100E-13
3,67233E+0	-1,47250E-12
3,68332E+0	-1,54310E-12
3,69432E+0	-1,33540E-12
3,70531E+0	-1,61520E-12
3,71631E+0	-1,80190E-12
3,72730E+0	-1,45980E-12
3,73830E+0	-1,17350E-12
3,74930E+0	-1,37330E-12
3,76029E+0	-1,83330E-12
3,77128E+0	-1,04020E-12
3,78228E+0	-7,99500E-13
3,79327E+0	-1,46110E-12
3,80427E+0	-1,95510E-12
3,81527E+0	-8,42100E-13
3,82626E+0	-1,27380E-12
3,83725E+0	-1,55640E-12
3,84825E+0	-1,41300E-12
3,85924E+0	-1,16370E-12
3,87024E+0	-1,83150E-12
3,88123E+0	-1,43500E-12
3,89223E+0	-3,06800E-13
3,90322E+0	-7,44500E-13
3,91422E+0	-1,48860E-12
3,92521E+0	-1,32660E-12
3,93621E+0	-1,11720E-12
3,94720E+0	-1,79980E-12
3,95820E+0	-1,66270E-12
3,96919E+0	-1,96060E-12
3,98019E+0	-1,70100E-12
3,99118E+0	-1,70600E-12
4,00218E+0	-1,35380E-12
4,01317E+0	-1,23600E-12
4,02417E+0	-1,36070E-12
4,03516E+0	-1,94330E-12
4,04616E+0	-2,52100E-13
4,05715E+0	-1,02810E-12
4,06815E+0	-1,29580E-12
4,07914E+0	-1,17590E-12
4,09014E+0	-1,37390E-12
4,10113E+0	-1,57700E-12
4,11213E+0	-1,23560E-12
4,12312E+0	3,96800E-13
4,13412E+0	-6,49700E-13
4,14511E+0	-1,11520E-12
4,15611E+0	-1,29520E-12
4,16710E+0	-4,60400E-13
4,17810E+0	-1,68040E-12
4,18910E+0	-8,25100E-13
4,20009E+0	-9,42300E-13
4,21108E+0	-1,89950E-12
4,22208E+0	-1,07190E-12
4,23307E+0	-1,40810E-12
4,24407E+0	-1,40100E-13
4,25507E+0	-9,30000E-13
4,26606E+0	-6,12800E-13
4,27705E+0	-1,27640E-12
4,28805E+0	-1,52720E-12
4,29904E+0	-1,17110E-12
4,31004E+0	-1,24120E-12
4,32104E+0	-1,87130E-12
4,33203E+0	-1,12460E-12
4,34302E+0	-3,63600E-13
4,35402E+0	-1,23710E-12
4,36501E+0	-8,22000E-13
4,37601E+0	-1,44020E-12
4,38701E+0	-1,41450E-12
4,39800E+0	-1,33930E-12
4,40899E+0	-1,50290E-12
4,41999E+0	-1,48330E-12
4,43098E+0	-1,06320E-12
4,44198E+0	-1,26640E-12
4,45297E+0	-1,81340E-12
4,46397E+0	-1,39530E-12
4,47497E+0	-3,15000E-13
4,48596E+0	-4,40800E-13
4,49695E+0	-1,46370E-12
4,50795E+0	-1,94210E-12
4,51895E+0	-1,05300E-12
4,52994E+0	9,80200E-13
4,54093E+0	7,96900E-13
4,55193E+0	-1,38080E-12
4,56292E+0	-1,14190E-12
4,57392E+0	-1,44100E-12
4,58491E+0	-1,05730E-12
4,59591E+0	1,83500E-13
4,60691E+0	-1,86000E-14
4,61790E+0	7,20200E-13
4,62889E+0	-1,05720E-12
4,63989E+0	5,58000E-13
4,65088E+0	-7,27000E-14
4,66188E+0	-4,45800E-13
4,67287E+0	4,09900E-13
4,68387E+0	5,47000E-14
4,69486E+0	-5,30500E-13
4,70586E+0	-8,40000E-15
4,71685E+0	2,44800E-12
4,72785E+0	7,34300E-13
4,73884E+0	6,30500E-13
4,74984E+0	4,66700E-13
4,76084E+0	1,42920E-12
4,77183E+0	1,12990E-12
4,78282E+0	2,78230E-12
4,79382E+0	3,50450E-12
4,80481E+0	1,11170E-12
4,81581E+0	1,65640E-12
4,82680E+0	9,49900E-13
4,83780E+0	1,66820E-12
4,84879E+0	2,25600E-13
4,85979E+0	4,59000E-13
4,87078E+0	-2,01600E-13
4,88178E+0	3,83000E-14
4,89277E+0	1,16900E-13
4,90377E+0	1,47300E-13
4,91476E+0	1,14180E-12
4,92576E+0	-1,06120E-12
4,93675E+0	1,66300E-13
4,94775E+0	-5,84300E-13
4,95874E+0	-4,26400E-13
4,96974E+0	4,97900E-13
4,98074E+0	5,55600E-13
4,99173E+0	8,62900E-13
5,00272E+0	-5,18100E-13
5,01372E+0	-4,26100E-13
5,02471E+0	-6,55500E-13
5,03571E+0	4,24900E-13
5,04670E+0	1,53600E-13
5,05770E+0	-5,38400E-13
5,06869E+0	-2,03000E-13
5,07969E+0	-8,58400E-13
5,09068E+0	1,84700E-13
5,10168E+0	-4,77000E-14
5,11268E+0	-8,68000E-14
5,12367E+0	1,42780E-12
5,13466E+0	1,21740E-12
5,14566E+0	-9,59000E-13
5,15665E+0	7,02800E-13
5,16765E+0	-1,24900E-13
5,17864E+0	9,95500E-13
5,18964E+0	-3,12400E-13
5,20064E+0	5,22600E-13
5,21163E+0	4,63700E-13
5,22262E+0	4,43300E-13
5,23362E+0	3,36000E-13
5,24461E+0	1,01980E-12
5,25561E+0	2,85380E-12
5,26660E+0	1,17290E-12
5,27760E+0	5,42800E-13
5,28859E+0	1,60570E-12
5,29959E+0	1,28880E-12
5,31058E+0	5,56000E-13
5,32158E+0	2,07170E-12
5,33257E+0	7,52600E-13
5,34357E+0	-7,17000E-14
5,35457E+0	-5,79000E-14
5,36556E+0	5,00100E-13
5,37655E+0	-1,64200E-13
5,38755E+0	1,75010E-12
