E, keV	I, A
2,00109E+0	-3,17900E-13
2,01208E+0	7,88300E-13
2,02308E+0	1,03440E-12
2,03408E+0	7,18900E-13
2,04507E+0	8,27600E-13
2,05606E+0	5,79200E-13
2,06706E+0	5,99000E-14
2,07805E+0	7,34200E-13
2,08905E+0	8,99900E-13
2,10004E+0	9,61900E-13
2,11104E+0	-9,56000E-14
2,12203E+0	5,24200E-13
2,13303E+0	2,79200E-13
2,14402E+0	-2,70200E-13
2,15502E+0	4,20000E-13
2,16601E+0	-2,66300E-13
2,17701E+0	-5,58400E-13
2,18800E+0	-5,84600E-13
2,19900E+0	-8,33500E-13
2,20999E+0	-1,20400E-12
2,22099E+0	-1,08580E-12
2,23198E+0	-4,94800E-13
2,24298E+0	-7,27300E-13
2,25397E+0	-5,46400E-13
2,26497E+0	-4,24300E-13
2,27596E+0	9,61400E-13
2,28696E+0	-1,01800E-13
2,29795E+0	-5,27200E-13
2,30895E+0	-5,31400E-13
2,31994E+0	-2,88000E-13
2,33094E+0	-8,63400E-13
2,34193E+0	-7,84100E-13
2,35293E+0	-9,66400E-13
2,36392E+0	9,88000E-14
2,37492E+0	-8,94400E-13
2,38591E+0	-9,66700E-13
2,39691E+0	-8,45300E-13
2,40790E+0	-1,42040E-12
2,41890E+0	-1,12330E-12
2,42989E+0	-1,33800E-12
2,44089E+0	-1,32760E-12
2,45188E+0	-1,20360E-12
2,46288E+0	-1,94030E-12
2,47387E+0	-1,19040E-12
2,48487E+0	-1,33880E-12
2,49586E+0	-1,48560E-12
2,50686E+0	-1,87840E-12
2,51785E+0	-1,77890E-12
2,52885E+0	-1,67900E-12
2,53984E+0	-1,18420E-12
2,55084E+0	-1,68130E-12
2,56183E+0	-1,53120E-12
2,57283E+0	-1,57480E-12
2,58383E+0	-1,26730E-12
2,59482E+0	-9,88300E-13
2,60581E+0	-1,13360E-12
2,61681E+0	-1,75830E-12
2,62780E+0	-1,67650E-12
2,63880E+0	-8,93100E-13
2,64980E+0	-1,32660E-12
2,66079E+0	-7,82100E-13
2,67178E+0	-1,19940E-12
2,68278E+0	-1,09250E-12
2,69378E+0	-1,38530E-12
2,70477E+0	-1,29220E-12
2,71577E+0	-3,49700E-13
2,72676E+0	-5,48600E-13
2,73775E+0	-1,59140E-12
2,74875E+0	-1,38310E-12
2,75974E+0	-1,31970E-12
2,77074E+0	-6,12300E-13
2,78173E+0	-1,52840E-12
2,79273E+0	-1,24990E-12
2,80372E+0	-1,56550E-12
2,81472E+0	-1,79470E-12
2,82571E+0	-1,76970E-12
2,83671E+0	-1,43830E-12
2,84770E+0	-9,36000E-13
2,85870E+0	-9,28500E-13
2,86969E+0	-1,74200E-12
2,88069E+0	-1,59350E-12
2,89168E+0	-1,66360E-12
2,90268E+0	-1,23810E-12
2,91367E+0	-1,31150E-12
