E,eV	dN/dE,part/eV
1565	0
1570	0,201
1575	0
1580	0
1585	0,201
1590	0,201
1595	0,401
1600	0
1605	0,201
1610	0
1615	0,201
1620	0,201
1625	0,201
1630	0
1635	0
1640	0,6
1645	0,201
1650	0
1655	0
1660	0
1665	0
1670	0,401
1675	0,401
1680	0,201
1685	0,201
1690	0
1695	0,401
1700	0,201
1705	0
1710	0
1715	0,201
1720	0
1725	0
1730	0
1735	0,201
1740	0,201
1745	0
1750	0
1755	0,201
1760	0
1765	0
1770	0
1775	0
1780	0,201
1785	0
1790	0,201
1795	0,201
1800	0,201
1805	0
1810	0
1815	0,201
1820	0
1825	0,201
1830	0
1835	0
1840	0
1845	0,201
1850	0
1855	0
1860	0
1865	0
1870	0,201
1875	0
1880	0
1885	0,201
1890	0
1895	0
1900	0
1905	0,201
1910	0
1915	0,6
1920	0
1925	0,201
1930	0
1935	0
1940	0,201
1945	0
1950	0
1955	0,201
1960	0,401
1965	0,201
1970	0
1975	0
1980	0,201
1985	0
1990	0
1995	0,201
2000	0
2005	0
2010	0
2015	0
2020	0
2025	0
2030	0,201
2035	0,201
2040	0
2045	0,201
2050	0,201
2055	0
2060	0
2065	0
2070	0
2075	0
2080	0
2085	0
2090	0,201
2095	0,201
2100	0
2105	0
2110	0,201
2115	0,201
2120	0
2125	0
2130	0
2135	0
2140	0,401
2145	0
2150	0
2155	0
2160	0
2165	0
2170	0,201
2175	0,201
2180	0
2185	0
2190	0
2195	0,401
2200	0
2205	0
2210	0,201
2215	0
2220	0,201
2225	0
2230	0
2235	0
2240	0,401
2245	0
2250	0
2255	0
2260	0,201
2265	0
2270	0
2275	0,201
2280	0
2285	0
2290	0
2295	0
2300	0
2305	0,201
2310	0,201
2315	0,201
2320	0
2325	0
2330	0
2335	0,201
2340	0
2345	0
2350	0
2355	0
2360	0
2365	0,401
2370	0
2375	0,201
2380	0
2385	0
2390	0
2395	0,201
2400	0,201
2405	0
2410	0
2415	0,401
2420	0
2425	0,401
2430	0
2435	0
2440	0,201
2445	0
2450	0,201
2455	0,201
2460	0,201
2465	0
2470	0
2475	0
2480	0
2485	0
2490	0
2495	0,6
2500	0
2505	0
2510	0,201
2515	0
2520	0
2525	0
2530	0
2535	0
2540	0,201
2545	0
2550	0
2555	0,201
2560	0,201
2565	0,201
2570	0,201
2575	0
2580	0
2585	0
2590	0
2595	0
2600	0,201
2605	0
2610	0,201
2615	0,201
2620	0
2625	0,201
2630	0
2635	0,201
2640	0
2645	0
2650	0
2655	0,201
2660	0,201
2665	0
2670	0
2675	0,401
2680	0,401
2685	0
2690	0
2695	0,6
2700	0,401
2705	0
2710	0
2715	0,6
2720	0,201
2725	0
2730	0,201
2735	0,201
2740	0
2745	0
2750	0
2755	0
2760	0
2765	0
2770	0
2775	0
2780	0
2785	0
2790	0
2795	0,201
2800	0,201
2805	0,201
2810	0
2815	0
2820	0,201
2825	0,201
2830	0,201
2835	0
2840	0,201
2845	0,201
2850	0
2855	0,201
2860	0,201
2865	0
2870	0
2875	0,401
2880	0
2885	0
2890	0,401
2895	0,201
2900	0
2905	0
2910	0,201
2915	0
2920	0,201
2925	0
2930	0,201
2935	0
2940	0
2945	0,201
2950	0,201
2955	0,201
2960	0,201
2965	0,401
2970	0,201
2975	0
2980	0
2985	0
2990	0,201
2995	0,201
3000	0,201
3005	0,201
3010	0,401
3015	0,201
3020	0
3025	0,201
3030	0,401
3035	0,401
3040	0,201
3045	0
3050	0
3055	0,201
3060	0,201
3065	0
3070	0
3075	0
3080	0,201
3085	0,201
3090	0,201
3095	0,201
3100	0
3105	0,201
3110	0
3115	0
3120	0,201
3125	0,201
3130	0,401
3135	0,401
3140	0
3145	0
3150	0
3155	0
3160	0
3165	0,201
3170	0
3175	0
3180	0
3185	0
3190	0,201
3195	0
3200	0
3205	0,401
3210	0
3215	0
3220	0,201
3225	0
3230	0,201
3235	0,201
3240	0
3245	0,401
3250	0
3255	0,401
3260	0,201
3265	0
3270	0
3275	0
3280	0,201
3285	0
3290	0,201
3295	0,201
3300	0,201
3305	0
3310	0,201
3315	0,201
3320	0
3325	0,401
3330	0,201
3335	0,6
3340	0,201
3345	0
3350	0
3355	0
3360	0,201
3365	0,401
3370	0
3375	0
3380	0
3385	0,201
3390	0
3395	0
3400	0
3405	0,401
3410	0
3415	0
3420	0,401
3425	0
3430	0,201
3435	0,201
3440	0,401
3445	0
3450	0,201
3455	0
3460	0
3465	0,401
3470	0
3475	0
3480	0
3485	0,201
3490	0
3495	0
3500	0,401
3505	0,201
3510	0
3515	0,401
3520	0,201
3525	0,201
3530	0,201
3535	0
3540	0,201
3545	0
3550	0
3555	0
3560	0
3565	0
3570	0
3575	0,6
3580	0,201
3585	0
3590	0
3595	0
3600	0,6
3605	0,201
3610	0,201
3615	0
3620	0
3625	0,201
3630	0
3635	0
3640	0
3645	0,201
3650	0,201
3655	0,201
3660	0,201
3665	0
3670	0,401
3675	0
3680	0
3685	0
3690	0
3695	0
3700	0,401
3705	0
3710	0
3715	0,401
3720	0
3725	0,401
3730	0,201
3735	0,201
3740	0
3745	0
3750	0
3755	0
3760	0
3765	0,201
3770	0,201
3775	0
3780	0
3785	0
3790	0
3795	0,6
3800	0
3805	0,201
3810	0
3815	0,401
3820	0
3825	0
3830	0,201
3835	0
3840	0
3845	0
3850	0,201
3855	0,201
3860	0,6
3865	0
3870	0
3875	0,201
3880	0
3885	0,401
3890	0,401
3895	0,201
3900	0
3905	0,201
3910	0
3915	0,401
3920	0,201
3925	0,201
3930	0,401
3935	0
3940	0,201
3945	0
3950	0,201
3955	0,401
3960	0,201
3965	0,201
3970	0,201
3975	0,201
3980	0,201
3985	0,201
3990	0,201
3995	0
4000	0
4005	0
4010	0
4015	0,401
4020	0,201
4025	0,401
4030	0,201
4035	0,201
4040	0
4045	0
4050	0
4055	0
4060	0,401
4065	0,201
4070	0
4075	0,201
4080	0
4085	0,401
4090	0
4095	0
4100	0
4105	0,401
4110	0,201
4115	0,201
4120	0
4125	0,201
4130	0,201
4135	0
4140	0,401
4145	0,201
4150	0,201
4155	0,201
4160	0
4165	0,401
4170	0,401
4175	0,201
4180	0
4185	0,201
4190	0,201
4195	0,201
4200	0,401
4205	0,201
4210	0
4215	0,401
4220	0
4225	0
4230	0,401
4235	0
4240	0
4245	0,201
4250	0,201
4255	0
4260	0,201
4265	0,401
4270	0
4275	0,201
4280	0,201
4285	0,201
4290	0,6
4295	0,401
4300	0
4305	0
4310	0
4315	0,201
4320	0,201
4325	0
4330	0,401
4335	0,201
4340	0
4345	0
4350	0,401
4355	0,201
4360	0
4365	0
4370	0
4375	0,6
4380	0,201
4385	0,201
4390	0,401
4395	0
4400	0
4405	0,201
4410	0
4415	0,401
4420	0,201
4425	0
4430	0
4435	0
4440	0
4445	0
4450	0,401
4455	0,401
4460	0,401
4465	0,401
4470	0,201
4475	0
4480	0
4485	0
4490	0
4495	0
4500	0
4505	0,401
4510	0
4515	0
4520	0,201
4525	0,201
4530	0,401
4535	0
4540	0,201
4545	0
4550	0
4555	0
4560	0,6
4565	0,201
4570	0,401
4575	0
4580	0
4585	0
4590	0,201
4595	0,201
4600	0,201
4605	0
4610	0
4615	0
4620	0,201
4625	0
4630	0,201
4635	0,201
4640	0,401
4645	0
4650	0,801
4655	0,201
4660	0
4665	0,201
4670	0,201
4675	0,201
4680	0,201
4685	0,401
4690	0,401
4695	0,201
4700	0
4705	0,201
4710	0,401
4715	0
4720	0
4725	0
4730	0,401
4735	0
4740	0,801
4745	0,6
4750	0,201
4755	0,401
4760	0,201
4765	0,401
4770	0
4775	0
4780	0,201
4785	0,201
4790	0,201
4795	0,201
4800	0
4805	0,201
4810	0
4815	0
4820	0,401
4825	0
4830	0
4835	0
4840	0,401
4845	0,401
4850	0,201
4855	0
4860	1
4865	0,401
4870	0
4875	0,401
4880	0,201
4885	0,201
4890	0,201
4895	0,6
4900	0,401
4905	0,201
4910	0,401
4915	0,401
4920	0
4925	0
4930	0,201
4935	0
4940	0
4945	0,201
4950	0
4955	0,6
4960	0,401
4965	0,401
4970	0
4975	0,401
4980	0
4985	0,201
4990	0,201
4995	0,401
5000	0
5005	0,401
5010	0
5015	0,201
5020	0,201
5025	0
5030	0
5035	0,401
5040	0
5045	0,401
5050	0
5055	0,201
5060	0,6
5065	0
5070	0,201
5075	0
5080	0,6
5085	0,401
5090	0
5095	0
5100	0,201
5105	0
5110	0,201
5115	0
5120	0,201
5125	0,201
5130	0
5135	0,6
5140	1
5145	0
5150	0
5155	0
5160	0,401
5165	0,401
5170	0
5175	0,201
5180	0
5185	0
5190	0
5195	0,201
5200	0,6
5205	0,401
5210	0
5215	0,401
5220	0
5225	0,401
5230	0
5235	0
5240	0,401
5245	0,6
5250	0,201
5255	0,201
5260	0,401
5265	0
5270	0
5275	0
5280	0
5285	0,401
5290	0,401
5295	0
5300	0
5305	0
5310	0,201
5315	0,201
5320	0,201
5325	0
5330	0,201
5335	0,201
5340	0,6
5345	0,201
5350	0,6
5355	0,201
5360	0
5365	0,6
5370	0,201
5375	0
5380	0
5385	0
5390	0
5395	0,401
5400	0,201
5405	0
5410	0,401
5415	0,201
5420	0
5425	0
5430	0,6
5435	0,201
5440	0,201
5445	0,401
5450	0,201
5455	0
5460	0,201
5465	0,201
5470	0
5475	0,201
5480	0,201
5485	0
5490	0,6
5495	0,201
5500	0,401
5505	0,401
5510	0,201
5515	0
5520	0,201
5525	0,401
5530	0
5535	0,401
5540	0
5545	0,201
5550	0
5555	0
5560	0
5565	0,201
5570	0,201
5575	0
5580	0
5585	0,201
5590	0,401
5595	0,201
5600	0
5605	0
5610	0,401
5615	0,6
5620	0,201
5625	0,401
5630	0
5635	0,201
5640	0,401
5645	0,401
5650	0,201
5655	0,801
5660	0,6
5665	0,201
5670	0,201
5675	0,401
5680	0,401
5685	0
5690	0,201
5695	0,201
5700	0,201
5705	0,6
5710	0,201
5715	0,401
5720	0,6
5725	0,401
5730	0,201
5735	0,201
5740	0,6
5745	0
5750	0,201
5755	0,201
5760	0,801
5765	0
5770	0,401
5775	0
5780	0,201
5785	0,201
5790	0,201
5795	0,201
5800	0,6
5805	0,401
5810	0,201
5815	0
5820	0,6
5825	0,401
5830	0
5835	0,201
5840	0,201
5845	0,201
5850	0,401
5855	0,201
5860	0,401
5865	0
5870	0,401
5875	0,201
5880	0,201
5885	0,201
5890	0,401
5895	0
5900	0,201
5905	0,201
5910	0,401
5915	0,401
5920	0,201
5925	0,201
5930	0,401
5935	0,6
5940	0,201
5945	0,6
5950	0
5955	0
5960	0,401
5965	0,401
5970	0,201
5975	0
5980	0,401
5985	1
5990	0,201
5995	0,201
6000	0,6
6005	0
6010	0,401
6015	0
6020	0,201
6025	0,801
6030	0,201
6035	0,401
6040	0,401
6045	0,401
6050	0,201
6055	0,801
6060	1,4
6065	0,201
6070	0,401
6075	0,6
6080	0,801
6085	0,801
6090	0,201
6095	0,401
6100	0,201
6105	0,201
6110	0
6115	0,401
6120	0,201
6125	0,201
6130	0
6135	0,401
6140	0,201
6145	0,201
6150	0,201
6155	0,201
6160	0,201
6165	0,401
6170	0,401
6175	0
6180	0
6185	0,201
6190	0,201
6195	0
6200	0,401
6205	0,201
6210	0,6
6215	0,401
6220	0,401
6225	0,201
6230	0
6235	0
6240	0,6
6245	0,6
6250	0
6255	0,6
6260	0,6
6265	1
6270	0,201
6275	0,801
6280	0,401
6285	0,201
6290	0,201
6295	0,401
6300	0,201
6305	0,401
6310	0,401
6315	1
6320	0,401
6325	0,401
6330	0
6335	0,6
6340	0
6345	0,6
6350	0,801
6355	0,6
6360	0,201
6365	0,201
6370	0
6375	0,401
6380	0,401
6385	0,401
6390	0,201
6395	0,201
6400	0
6405	0,201
6410	0,401
6415	0
6420	0,201
6425	0,401
6430	0,201
6435	1
6440	0,6
6445	0,401
6450	0,6
6455	0,6
6460	0
6465	0,201
6470	0,201
6475	0,201
6480	0,801
6485	0,801
6490	0
6495	0,6
6500	0,401
6505	0,6
6510	0,6
6515	0,6
6520	0,401
6525	0,801
6530	0,201
6535	0,201
6540	0,401
6545	0
6550	1,4
6555	0,201
6560	0,6
6565	0,401
6570	0,6
6575	0,401
6580	1
6585	0
6590	0,401
6595	1,4
6600	0,201
6605	0,401
6610	0,401
6615	0,401
6620	0,401
6625	0,6
6630	0,6
6635	0,401
6640	0,201
6645	0,6
6650	1
6655	0,201
6660	0,401
6665	0,401
6670	0,401
6675	0,6
6680	0,401
6685	0,801
6690	0,401
6695	1
6700	0,801
6705	0,401
6710	0,201
6715	0,6
6720	1
6725	0,801
6730	0,6
6735	0,401
6740	0
6745	0,201
6750	0
6755	0,6
6760	0,401
6765	0,401
6770	0,6
6775	0,6
6780	0,6
6785	1
6790	0,201
6795	0,801
6800	0,801
6805	0,801
6810	0,401
6815	0,201
6820	0
6825	0,401
6830	0,6
6835	1,4
6840	0,6
6845	0,401
6850	0,401
6855	0
6860	0,201
6865	0,6
6870	0,6
6875	0,401
6880	0,401
6885	0,201
6890	0,6
6895	0
6900	0,201
6905	0,6
6910	0,6
6915	0,201
6920	0,201
6925	0,801
6930	0,6
6935	0,401
6940	0,801
6945	0,401
6950	0,401
6955	0,6
6960	0,201
6965	0,201
6970	0,401
6975	1,2
6980	0,201
6985	0,401
6990	1,2
6995	0,6
7000	0,401
7005	1
7010	0,801
7015	1
7020	0,801
7025	1
7030	0,401
7035	1
7040	0,6
7045	0,401
7050	1
7055	0
7060	0,6
7065	0
7070	0,401
7075	0,201
7080	0,201
7085	0,401
7090	0,401
7095	0,401
7100	0,6
7105	1
7110	0,201
7115	0,801
7120	0,6
7125	0,201
7130	1,601
7135	0,801
7140	0,401
7145	1
7150	0,6
7155	0,401
7160	0,801
7165	0,401
7170	0,401
7175	0,801
7180	0,6
7185	1,601
7190	0,6
7195	0,6
7200	0,6
7205	0,401
7210	0,201
7215	0
7220	0,6
7225	0,801
7230	0,801
7235	1
7240	1,2
7245	0,801
7250	2
7255	0,401
7260	1
7265	0,801
7270	1,601
7275	0,801
7280	0,801
7285	0
7290	0,6
7295	1
7300	0,6
7305	1,4
7310	0,801
7315	0,6
7320	0,201
7325	0,6
7330	0,801
7335	0,6
7340	1
7345	0,6
7350	0,801
7355	1,4
7360	0,6
7365	0,401
7370	0,6
7375	0,6
7380	1
7385	0,6
7390	0,6
7395	1
7400	0,801
7405	0,6
7410	1,2
7415	1
7420	1
7425	1
7430	1
7435	0,201
7440	0,401
7445	1
7450	1
7455	0,401
7460	0,801
7465	0
7470	1
7475	1
7480	1,2
7485	0,6
7490	1,4
7495	1
7500	1,4
7505	1
7510	0,201
7515	0,6
7520	0,801
7525	0,6
7530	0,6
7535	1,2
7540	0,401
7545	0,201
7550	0,6
7555	0,401
7560	0,801
7565	0,201
7570	0,401
7575	0,801
7580	0,401
7585	0,801
7590	0,201
7595	0,401
7600	0,801
7605	1,2
7610	1,4
7615	1,2
7620	0,6
7625	1
7630	1,601
7635	0,6
7640	0,6
7645	0,801
7650	1,601
7655	0,801
7660	0,6
7665	1,2
7670	1,4
7675	1
7680	1,2
7685	0,6
7690	0,6
7695	0,801
7700	1,2
7705	1
7710	1
7715	1,4
7720	0,6
7725	1
7730	1,4
7735	0,6
7740	1
7745	1,2
7750	1,2
7755	0,6
7760	0,6
7765	1,2
7770	0,6
7775	1
7780	1
7785	1
7790	0,801
7795	1
7800	1
7805	0,6
7810	1,801
7815	2,201
7820	1
7825	1
7830	0,801
7835	1,4
7840	0,6
7845	0,401
7850	0,801
7855	1,601
7860	0,401
7865	1,801
7870	2,201
7875	0,6
7880	1,4
7885	0,801
7890	1
7895	0,401
7900	1
7905	1
7910	1,2
7915	1,2
7920	1
7925	0,6
7930	1,2
7935	2
7940	1,601
7945	2,201
7950	1,801
7955	1
7960	2
7965	1,4
7970	1,4
7975	1,601
7980	0,6
7985	1
7990	0,801
7995	1
8000	2
8005	1
8010	1,2
8015	0,801
8020	0,801
8025	1,4
8030	0,801
8035	1,4
8040	1,801
8045	2,601
8050	1,801
8055	1,601
8060	1,601
8065	1,2
8070	0,801
8075	1,601
8080	1
8085	2,201
8090	1,4
8095	1,601
8100	1,4
8105	1,801
8110	2,201
8115	1,2
8120	1,801
8125	1,801
8130	1
8135	1,4
8140	2
8145	1,2
8150	2,601
8155	2
8160	1,2
8165	1,2
8170	2,201
8175	1
8180	2,601
8185	1,601
8190	2,201
8195	2,4
8200	1,601
8205	2
8210	2
8215	1,801
8220	1,601
8225	1
8230	1,2
8235	2,201
8240	2,601
8245	2
8250	1,801
8255	3
8260	1,601
8265	1
8270	1,2
8275	1,601
8280	1
8285	2
8290	0,801
8295	1,801
8300	0,801
8305	2,4
8310	1,601
8315	3,4
8320	0,801
8325	1,4
8330	1,2
8335	2
8340	1,801
8345	2,4
8350	1,601
8355	1,4
8360	2,601
8365	1,801
8370	1,801
8375	1,801
8380	1,4
8385	2
8390	1,4
8395	1,2
8400	1,601
8405	1,801
8410	3,201
8415	1,2
8420	3
8425	3,201
8430	3
8435	1,4
8440	2,4
8445	1,801
8450	1,4
8455	1
8460	3,4
8465	2,601
8470	3,201
8475	2,601
8480	3,601
8485	3,601
8490	2,201
8495	2,201
8500	1
8505	2,201
8510	2
8515	2
8520	2
8525	1,801
8530	1,2
8535	3,201
8540	1,601
8545	3,601
8550	2,8
8555	0,801
8560	2,4
8565	2,601
8570	2,201
8575	2,4
8580	1,801
8585	2,601
8590	3,201
8595	2,601
8600	2,601
8605	2,4
8610	3
8615	1,4
8620	3,201
8625	2,8
8630	3,201
8635	2
8640	3,601
8645	2,601
8650	1,801
8655	3,4
8660	2,4
8665	3,4
8670	2,601
8675	2,4
8680	2,8
8685	3,601
8690	2,201
8695	3,601
8700	4,201
8705	3,4
8710	2,4
8715	2
8720	3,601
8725	3,201
8730	2,8
8735	3,201
8740	3,8
8745	2,4
8750	4
8755	2,8
8760	4,401
8765	3,4
8770	2
8775	3,8
8780	3
8785	2,4
8790	2,601
8795	2,4
8800	4
8805	2,601
8810	3
8815	3,4
8820	2,4
8825	2,8
8830	2,8
8835	4
8840	3,4
8845	3,8
8850	4,401
8855	4,401
8860	3,601
8865	3,8
8870	3,201
8875	3,8
8880	3,201
8885	4
8890	2,4
8895	4,6
8900	3,201
8905	3,601
8910	3,4
8915	3,8
8920	3,4
8925	3,8
8930	5,401
8935	2,8
8940	2,601
8945	4,401
8950	5
8955	3
8960	4,401
8965	3,8
8970	3,601
8975	4,8
8980	3,601
8985	3,601
8990	3,8
8995	4
9000	4,401
9005	3,8
9010	4,8
9015	3,201
9020	4,8
9025	3,4
9030	4,201
9035	4,8
9040	4
9045	5,8
9050	5,401
9055	3,8
9060	4
9065	4,201
9070	3,601
9075	3,201
9080	4,6
9085	5
9090	7
9095	5,401
9100	5,401
9105	5,8
9110	3,4
9115	3,4
9120	5,401
9125	5
9130	3,601
9135	3,201
9140	7
9145	5
9150	6,6
9155	5,401
9160	5,6
9165	4,6
9170	4,401
9175	5
9180	5,8
9185	3,8
9190	4,201
9195	4,8
9200	4,401
9205	6,201
9210	7
9215	6,6
9220	8,401
9225	5,6
9230	6,8
9235	6
9240	6,201
9245	8
9250	4,6
9255	5,401
9260	5
9265	6,201
9270	7,201
9275	3,4
9280	7,201
9285	6,6
9290	4,201
9295	5,201
9300	6,6
9305	5,201
9310	5,201
9315	5,6
9320	6,6
9325	5,8
9330	6,401
9335	6,401
9340	7,201
9345	7
9350	6,401
9355	4,401
9360	5,8
9365	9,2
9370	5,201
9375	7,6
9380	7,8
9385	6,8
9390	8
9395	6,401
9400	8
9405	6,401
9410	7,401
9415	5,8
9420	7,6
9425	8
9430	8,6
9435	7,6
9440	6,8
9445	9,401
9450	9
9455	6
9460	8
9465	10,801
9470	6,401
9475	4,8
9480	6,8
9485	7,201
9490	6,6
9495	6
9500	8,401
9505	8,401
9510	10,401
9515	9
9520	9,6
9525	8,801
9530	10,2
9535	9,801
9540	10,6
9545	8,6
9550	10,2
9555	7,8
9560	9,2
9565	9,6
9570	10,6
9575	9,6
9580	8,401
9585	9
9590	10
9595	11,401
9600	11,801
9605	11,801
9610	9,801
9615	13,401
9620	11,801
9625	8,6
9630	11,801
9635	12,401
9640	10,6
9645	10,801
9650	9,801
9655	10
9660	10,2
9665	8,6
9670	13,401
9675	9,2
9680	12,2
9685	11,401
9690	12,401
9695	10
9700	12,6
9705	11,6
9710	9,401
9715	12,2
9720	11,801
9725	11,401
9730	11,2
9735	14,6
9740	16
9745	15,401
9750	15,6
9755	13,2
9760	10,6
9765	13,6
9770	11,801
9775	14
9780	13
9785	15,2
9790	15
9795	16,4
9800	14
9805	12
9810	12,6
9815	15,401
9820	14
9825	12,801
9830	12,801
9835	12,6
9840	15,6
9845	14,2
9850	14,801
9855	17,2
9860	12,6
9865	13,401
9870	13,6
9875	16,2
9880	14,6
9885	12,401
9890	17
9895	15,801
9900	16,4
9905	17
9910	15,6
9915	13
9920	13,6
9925	18,801
9930	16
9935	14,2
9940	15,801
9945	17,4
9950	13,801
9955	14
9960	17,801
9965	15,401
9970	17,601
9975	19,4
9980	16,4
9985	14,801
9990	14,2
9995	15,2
10000	18,601
10005	18,2
10010	14,6
10015	18,2
10020	19,4
10025	17,801
10030	21,2
10035	18,4
10040	17
10045	17,4
10050	15,801
10055	18,601
10060	14,801
10065	17,4
10070	16,2
10075	18,801
10080	19,601
10085	18,601
10090	17,801
10095	17
10100	22,801
10105	20
10110	20,2
10115	23,2
10120	19,801
10125	21,4
10130	21,2
10135	21,601
10140	21,601
10145	20,2
10150	18,4
10155	21
10160	21,601
10165	18,601
10170	23,801
10175	22,601
10180	24
10185	19,4
10190	21,4
10195	23,801
10200	24,2
10205	20,2
10210	21,601
10215	21,2
10220	26,2
10225	21,2
10230	22,2
10235	26
10240	21
10245	20,601
10250	22,601
10255	22,4
10260	22,601
10265	22,601
10270	25,801
10275	24,801
10280	23,801
10285	23
10290	27,4
10295	24,2
10300	25,2
10305	23,4
10310	27,601
10315	26,801
10320	23,801
10325	25,4
10330	28,2
10335	27,801
10340	27,801
10345	27
10350	27,2
10355	24,801
10360	28
10365	26,2
10370	28,4
10375	28
10380	28,801
10385	27,601
10390	26,601
10395	29,801
10400	31,801
10405	26,2
10410	33
10415	30,2
10420	27,801
10425	23,801
10430	32,601
10435	31,2
10440	30,601
10445	27,4
10450	29,4
10455	31,4
10460	34,8
10465	29,2
10470	30,801
10475	34,4
10480	31,601
10485	33
10490	35,8
10495	29,801
10500	32,201
10505	38,4
10510	37,4
10515	34,601
10520	34,601
10525	34,4
10530	37,4
10535	33,201
10540	38,601
10545	43,201
10550	46,201
10555	49
10560	43,201
10565	44,4
10570	44,8
10575	46,201
10580	42,201
10585	42,8
10590	40,201
10595	46,4
10600	48,601
10605	50,8
10610	44,4
10615	41,8
10620	44,8
10625	41,8
10630	47,201
10635	40,601
10640	42,8
10645	39,8
10650	46,201
10655	36,8
10660	34,8
10665	32,601
10670	30,801
10675	29
10680	26,4
10685	24,801
10690	23,4
10695	21,2
10700	18,601
10705	13,801
10710	13,401
10715	13,401
10720	9,801
10725	8
10730	7,6
10735	8,6
10740	5,8
10745	5,6
10750	5,8
10755	5,6
10760	5,201
10765	4,201
10770	4
10775	3,601
10780	3,4
10785	3,4
10790	3,8
10795	3,601
10800	2,4
10805	3,4
10810	3
10815	3
10820	3,8
10825	2,8
10830	3,601
10835	2,4
10840	2,601
10845	0,801
10850	1,801
10855	1,4
10860	0,6
10865	1,4
10870	0,401
10875	0
10880	0,201
10885	0,6
10890	0
10895	0,201
10900	0
10905	0
10910	0
10915	0
10920	0
10925	0
10930	0
10935	0
10940	0
10945	0
10950	0
10955	0
10960	0
10965	0
10970	0
10975	0
10980	0
10985	0
10990	0
10995	0
11000	0
