206,55	7,3513E-12
218,7	7,8253E-12
230,85	7,7564E-12
243	7,5576E-12
255,15	8,1251E-12
267,3	8,5591E-12
279,45	8,679E-12
291,6	8,5196E-12
303,75	9,3412E-12
315,9	8,7805E-12
328,05	9,3678E-12
340,2	9,497E-12
352,35	1,06741E-11
364,5	9,7274E-12
376,65	1,03623E-11
388,8	9,8662E-12
400,95	1,0369E-11
413,1	9,3311E-12
425,25	9,8282E-12
437,4	1,04707E-11
449,55	9,7064E-12
461,7	1,10683E-11
473,85	1,12159E-11
486	1,16699E-11
498,15	9,6114E-12
510,3	1,08569E-11
522,45	1,10915E-11
534,6	1,27093E-11
546,75	1,13238E-11
558,9	1,23965E-11
571,05	1,31958E-11
583,2	1,21504E-11
595,35	1,08174E-11
607,5	1,22478E-11
619,65	1,30116E-11
631,8	1,28752E-11
643,95	1,25015E-11
656,1	1,28571E-11
668,25	1,36273E-11
680,4	1,24277E-11
692,55	1,29188E-11
704,7	1,36265E-11
716,85	1,35079E-11
729	1,40073E-11
741,15	1,44498E-11
753,3	1,46022E-11
765,45	1,30767E-11
777,6	1,40281E-11
789,75	1,36617E-11
801,9	1,47375E-11
814,05	1,48517E-11
826,2	1,42317E-11
838,35	1,60405E-11
850,5	1,47062E-11
862,65	1,54952E-11
874,8	1,62622E-11
886,95	1,63984E-11
899,1	1,66017E-11
911,25	1,66204E-11
923,4	1,45198E-11
935,55	1,70615E-11
947,7	1,64239E-11
959,85	1,64675E-11
972	1,73814E-11
984,15	1,73273E-11
996,3	1,78107E-11
1008,45	1,77678E-11
1020,6	1,84975E-11
1032,75	1,90155E-11
1044,9	1,95566E-11
1057,05	2,01448E-11
1069,2	1,91324E-11
1081,35	2,2474E-11
1093,5	2,2498E-11
1105,65	2,2102E-11
1117,8	2,4408E-11
1129,95	2,8807E-11
1142,1	3,3458E-11
1154,25	3,3343E-11
1166,4	3,2842E-11
1178,55	3,4599E-11
1190,7	3,0595E-11
1202,85	2,8602E-11
1215	2,5947E-11
1227,15	2,4785E-11
1239,3	2,2145E-11
1251,45	2,1925E-11
1263,6	2,1922E-11
1275,75	2,0171E-11
1287,9	2,0666E-11
1300,05	2,0615E-11
1312,2	2,05297E-11
1324,35	1,9705E-11
1336,5	2,0835E-11
1348,65	2,0757E-11
1360,8	2,00748E-11
1372,95	1,97641E-11
1385,1	2,05968E-11
1397,25	2,05036E-11
1409,4	1,95665E-11
1421,55	1,87488E-11
1433,7	1,91052E-11
1445,85	1,97394E-11
1458	1,91085E-11
1470,15	2,05374E-11
1482,3	2,03073E-11
1494,45	2,06241E-11
1506,6	1,89452E-11
1518,75	2,06029E-11
1530,9	2,00429E-11
1543,05	2,01314E-11
1555,2	1,91981E-11
1567,35	2,03243E-11
1579,5	2,01493E-11
1591,65	1,99143E-11
1603,8	1,90915E-11
1615,95	2,152E-11
1628,1	2,2579E-11
1640,25	2,1595E-11
1652,4	2,0791E-11
1664,55	2,03773E-11
1676,7	1,97317E-11
1688,85	2,02634E-11
1701	2,1198E-11
1713,15	2,1662E-11
1725,3	2,24E-11
1737,45	2,0702E-11
1749,6	2,1428E-11
1761,75	2,3287E-11
1773,9	2,2614E-11
1786,05	2,2415E-11
1798,2	2,2094E-11
1810,35	2,3253E-11
1822,5	2,2464E-11
1834,65	2,1255E-11
1846,8	2,354E-11
1858,95	2,2192E-11
1871,1	2,3398E-11
1883,25	2,2626E-11
1895,4	2,3778E-11
1907,55	2,2256E-11
1919,7	2,3208E-11
1931,85	2,1704E-11
1944	2,3651E-11
1956,15	2,4275E-11
1968,3	2,3042E-11
1980,45	2,502E-11
1992,6	2,3895E-11
2004,75	2,3922E-11
2016,9	2,2964E-11
2029,05	2,4684E-11
2041,2	2,5287E-11
2053,35	2,6339E-11
2065,5	2,6067E-11
2077,65	2,6054E-11
2089,8	2,6665E-11
2101,95	2,5608E-11
2114,1	2,5959E-11
2126,25	2,5914E-11
2138,4	2,5298E-11
2150,55	2,415E-11
2162,7	2,5071E-11
2174,85	2,6002E-11
2187	2,612E-11
2199,15	2,6915E-11
2211,3	2,7315E-11
2223,45	2,656E-11
2235,6	2,5348E-11
2247,75	2,7321E-11
2259,9	2,9769E-11
2272,05	2,8755E-11
2284,2	2,8298E-11
2296,35	2,7468E-11
2308,5	2,9695E-11
2320,65	2,6993E-11
2332,8	2,6851E-11
2344,95	2,9048E-11
2357,1	2,9212E-11
2369,25	2,9005E-11
2381,4	2,7951E-11
2393,55	3,0436E-11
2405,7	2,8927E-11
2417,85	2,9105E-11
2430	2,8368E-11
2442,15	2,9923E-11
2454,3	2,9175E-11
2466,45	3,1222E-11
2478,6	3,0788E-11
2490,75	3,1132E-11
2502,9	3,1715E-11
2515,05	2,9213E-11
2527,2	2,9754E-11
2539,35	2,8339E-11
2551,5	3,2002E-11
2563,65	3,1472E-11
2575,8	3,1112E-11
2587,95	3,2507E-11
2600,1	3,332E-11
2612,25	3,1448E-11
2624,4	3,1232E-11
2636,55	3,1974E-11
2648,7	3,1112E-11
2660,85	3,3179E-11
2673	3,4825E-11
2685,15	3,5566E-11
2697,3	3,5321E-11
2709,45	3,3202E-11
2721,6	3,5414E-11
2733,75	3,2774E-11
2745,9	3,2054E-11
2758,05	3,3921E-11
2770,2	3,1763E-11
2782,35	3,3691E-11
2794,5	3,3288E-11
2806,65	3,3223E-11
2818,8	3,5536E-11
2830,95	3,5222E-11
2843,1	3,6593E-11
2855,25	3,6752E-11
2867,4	3,5025E-11
2879,55	3,6423E-11
2891,7	3,7867E-11
2903,85	3,6976E-11
2916	3,7301E-11
2928,15	3,8932E-11
2940,3	4,0118E-11
2952,45	3,8404E-11
2964,6	3,8228E-11
2976,75	3,7655E-11
2988,9	3,7228E-11
3001,05	3,7967E-11
3013,2	4,0517E-11
3025,35	4,1155E-11
3037,5	3,8953E-11
3049,65	3,985E-11
3061,8	4,0837E-11
3073,95	4,0979E-11
3086,1	3,8483E-11
3098,25	3,7492E-11
3110,4	3,9186E-11
3122,55	3,8278E-11
3134,7	4,0186E-11
3146,85	4,0276E-11
3159	4,2323E-11
3171,15	3,8441E-11
3183,3	3,8901E-11
3195,45	4,1562E-11
3207,6	4,2754E-11
3219,75	4,047E-11
3231,9	4,1373E-11
3244,05	4,1589E-11
3256,2	4,1561E-11
3268,35	4,0853E-11
3280,5	4,1372E-11
