0	0
20	0
40	1
60	0
80	1
100	1
120	0
140	0
160	1
180	1
200	0
220	1
240	0
260	0
280	2
300	0
320	4
340	1
360	1
380	1
400	1
420	3
440	0
460	1
480	0
500	1
520	0
540	1
560	2
580	2
600	2
620	1
640	4
660	1
680	0
700	1
720	0
740	2
760	2
780	4
800	2
820	3
840	4
860	2
880	2
900	3
920	1
940	1
960	3
980	1
1000	0
1020	3
1040	1
1060	0
1080	2
1100	1
1120	2
1140	4
1160	2
1180	1
1200	1
1220	2
1240	1
1260	3
1280	4
1300	0
1320	0
1340	8
1360	5
1380	2
1400	4
1420	7
1440	3
1460	4
1480	1
1500	2
1520	3
1540	4
1560	5
1580	4
1600	4
1620	5
1640	2
1660	6
1680	6
1700	3
1720	9
1740	4
1760	3
1780	6
1800	9
1820	5
1840	3
1860	5
1880	7
1900	4
1920	4
1940	7
1960	4
1980	4
2000	1
2020	3
2040	3
2060	8
2080	4
2100	7
2120	4
2140	3
2160	4
2180	10
2200	1
2220	3
2240	3
2260	6
2280	2
2300	7
2320	5
2340	4
2360	10
2380	0
2400	1
2420	7
2440	9
2460	9
2480	3
2500	11
2520	4
2540	12
2560	3
2580	5
2600	3
2620	3
2640	5
2660	6
2680	4
2700	7
2720	8
2740	6
2760	5
2780	5
2800	6
2820	3
2840	11
2860	8
2880	3
2900	7
2920	4
2940	4
2960	10
2980	3
3000	4
3020	6
3040	4
3060	4
3080	5
3100	5
3120	2
3140	1
3160	8
3180	5
3200	5
3220	4
3240	4
3260	4
3280	2
3300	8
3320	3
3340	3
3360	4
3380	6
3400	8
3420	6
3440	7
3460	9
3480	5
3500	4
3520	5
3540	8
3560	7
3580	7
3600	8
3620	1
3640	5
3660	19
3680	9
3700	8
3720	7
3740	6
3760	6
3780	3
3800	5
3820	9
3840	5
3860	3
3880	14
3900	6
3920	8
3940	4
3960	10
3980	5
4000	5
4020	9
4040	8
4060	4
4080	6
4100	7
4120	6
4140	7
4160	7
4180	5
4200	5
4220	6
4240	3
4260	7
4280	9
4300	9
4320	5
4340	5
4360	8
4380	3
4400	5
4420	9
4440	4
4460	10
4480	7
4500	6
4520	15
4540	7
4560	5
4580	7
4600	8
4620	3
4640	8
4660	12
4680	8
4700	8
4720	6
4740	12
4760	6
4780	6
4800	5
4820	5
4840	9
4860	8
4880	11
4900	8
4920	4
4940	7
4960	8
4980	4
5000	10
5020	7
5040	10
5060	14
5080	12
5100	13
5120	13
5140	9
5160	6
5180	9
5200	6
5220	10
5240	6
5260	7
5280	11
5300	7
5320	14
5340	13
5360	13
5380	4
5400	5
5420	9
5440	13
5460	12
5480	13
5500	9
5520	9
5540	5
5560	6
5580	13
5600	5
5620	8
5640	8
5660	4
5680	11
5700	12
5720	12
5740	8
5760	6
5780	8
5800	10
5820	12
5840	6
5860	14
5880	12
5900	5
5920	14
5940	14
5960	9
5980	10
6000	11
6020	12
6040	9
6060	9
6080	7
6100	9
6120	15
6140	10
6160	19
6180	9
6200	13
6220	18
6240	8
6260	12
6280	13
6300	14
6320	9
6340	9
6360	7
6380	5
6400	11
6420	15
6440	13
6460	15
6480	13
6500	13
6520	8
6540	7
6560	7
6580	16
6600	9
6620	11
6640	10
6660	13
6680	13
6700	12
6720	16
6740	11
6760	14
6780	11
6800	9
6820	12
6840	15
6860	14
6880	18
6900	13
6920	14
6940	13
6960	19
6980	15
7000	18
7020	22
7040	15
7060	14
7080	12
7100	14
7120	16
7140	13
7160	7
7180	17
7200	13
7220	18
7240	11
7260	12
7280	13
7300	18
7320	10
7340	16
7360	21
7380	23
7400	10
7420	18
7440	26
7460	24
7480	17
7500	16
7520	17
7540	14
7560	15
7580	18
7600	21
7620	19
7640	17
7660	19
7680	20
7700	29
7720	24
7740	19
7760	20
7780	21
7800	15
7820	20
7840	21
7860	20
7880	22
7900	22
7920	26
7940	20
7960	27
7980	22
8000	17
8020	17
8040	20
8060	22
8080	23
8100	16
8120	18
8140	22
8160	16
8180	28
8200	21
8220	21
8240	27
8260	25
8280	28
8300	21
8320	27
8340	18
8360	29
8380	27
8400	21
8420	27
8440	24
8460	17
8480	32
8500	29
8520	22
8540	30
8560	25
8580	19
8600	21
8620	38
8640	32
8660	22
8680	40
8700	31
8720	28
8740	31
8760	19
8780	29
8800	34
8820	23
8840	32
8860	31
8880	24
8900	33
8920	32
8940	26
8960	39
8980	30
9000	31
9020	35
9040	31
9060	28
9080	36
9100	43
9120	35
9140	37
9160	35
9180	30
9200	46
9220	48
9240	42
9260	26
9280	39
9300	38
9320	35
9340	38
9360	34
9380	31
9400	32
9420	37
