15060,00 0.000
15080,00 0.000
15100,00 0.000
15120,00 0.000
15140,00 0.000
15160,00 0.000
15180,00 0.000
15200,00 0.000
15220,00 0.000
15240,00 0.000
15260,00 0.000
15280,00 0.000
15300,00 1.000
15320,00 0.000
15340,00 0.000
15360,00 0.000
15380,00 0.000
15400,00 0.000
15420,00 0.000
15440,00 0.000
15460,00 0.000
15480,00 0.000
15500,00 0.000
15520,00 0.000
15540,00 1.000
15560,00 0.000
15580,00 0.000
15600,00 0.000
15620,00 0.000
15640,00 1.000
15660,00 0.000
15680,00 0.000
15700,00 0.000
15720,00 0.000
15740,00 0.000
15760,00 0.000
15780,00 0.000
15800,00 0.000
15820,00 0.000
15840,00 0.000
15860,00 0.000
15880,00 0.000
15900,00 0.000
15920,00 0.000
15940,00 0.000
15960,00 0.000
15980,00 0.000
16000,00 0.000
16020,00 0.000
16040,00 0.000
16060,00 0.000
16080,00 0.000
16100,00 0.000
16120,00 0.000
16140,00 0.000
16160,00 0.000
16180,00 0.000
16200,00 0.000
16220,00 0.000
16240,00 0.000
16260,00 0.000
16280,00 1.000
16300,00 0.000
16320,00 0.000
16340,00 0.000
16360,00 0.000
16380,00 0.000
16400,00 0.000
16420,00 0.000
16440,00 0.000
16460,00 0.000
16480,00 0.000
16500,00 0.000
16520,00 2.000
16540,00 0.000
16560,00 0.000
16580,00 2.000
16600,00 0.000
16620,00 0.000
16640,00 2.000
16660,00 0.000
16680,00 0.000
16700,00 0.000
16720,00 0.000
16740,00 0.000
16760,00 0.000
16780,00 0.000
16800,00 0.000
16820,00 0.000
16840,00 0.000
16860,00 0.000
16880,00 0.000
16900,00 0.000
16920,00 1.000
16940,00 0.000
16960,00 1.000
16980,00 0.000
17000,00 3.000
17020,00 0.000
17040,00 0.000
17060,00 0.000
17080,00 1.000
17100,00 0.000
17120,00 1.000
17140,00 0.000
17160,00 0.000
17180,00 0.000
17200,00 0.000
17220,00 0.000
17240,00 0.000
17260,00 0.000
17280,00 0.000
17300,00 1.000
17320,00 0.000
17340,00 0.000
17360,00 1.000
17380,00 3.000
17400,00 2.000
17420,00 2.000
17440,00 0.000
17460,00 1.000
17480,00 0.000
17500,00 3.000
17520,00 2.000
17540,00 1.000
17560,00 2.000
17580,00 3.000
17600,00 1.000
17620,00 1.000
17640,00 0.000
17660,00 1.000
17680,00 2.000
17700,00 1.000
17720,00 1.000
17740,00 1.000
17760,00 1.000
17780,00 1.000
17800,00 4.000
17820,00 4.000
17840,00 2.000
17860,00 2.000
17880,00 2.000
17900,00 4.000
17920,00 2.000
17940,00 2.000
17960,00 3.000
17980,00 1.000
18000,00 3.000
18020,00 3.000
18040,00 5.000
18060,00 2.000
18080,00 4.000
18100,00 5.000
18120,00 4.000
18140,00 3.000
18160,00 2.000
18180,00 5.000
18200,00 4.000
18220,00 5.000
18240,00 5.000
18260,00 9.000
18280,00 10.000
18300,00 4.000
18320,00 11.000
18340,00 14.000
18360,00 15.000
18380,00 11.000
18400,00 7.000
18420,00 16.000
18440,00 23.000
18460,00 8.000
18480,00 26.000
18500,00 26.000
18520,00 39.000
18540,00 49.000
18560,00 55.000
18580,00 284.000
18600,00 615.000
18620,00 639.000
18640,00 644.000
18660,00 665.000
18680,00 685.000
18700,00 668.000
18720,00 669.000
18740,00 730.000
18760,00 733.000
18780,00 720.000
18800,00 659.000
18820,00 62.000
18840,00 10.000
18860,00 12.000
18880,00 7.000
18900,00 7.000
18920,00 4.000
18940,00 4.000
18960,00 3.000
18980,00 3.000
19000,00 4.000
19020,00 1.000
19040,00 1.000
19060,00 4.000
19080,00 3.000
19100,00 0.000
19120,00 4.000
19140,00 1.000
19160,00 8.000
19180,00 2.000
19200,00 3.000
19220,00 5.000
19240,00 0.000
19260,00 2.000
19280,00 1.000
19300,00 0.000
19320,00 0.000
19340,00 1.000
19360,00 0.000
19380,00 0.000
19400,00 0.000
19420,00 0.000
19440,00 0.000
19460,00 0.000
19480,00 0.000
19500,00 0.000
19520,00 0.000
19540,00 0.000
19560,00 0.000
19580,00 0.000
19600,00 0.000
19620,00 0.000
19640,00 0.000
19660,00 0.000
19680,00 0.000
19700,00 0.000
19720,00 0.000
19740,00 0.000
19760,00 0.000
19780,00 0.000
19800,00 0.000
19820,00 0.000
19840,00 0.000
19860,00 0.000
19880,00 0.000
19900,00 0.000
19920,00 0.000
19940,00 0.000
19960,00 0.000
19980,00 0.000
20000,00 0.000
