Energy,keV Raw_signal Basic_conv,sigma=50 Wiener_deconv Broaden_gauss_simple_conv,dE/E=0.01 simple_deconv numeric_deconv
     0.000e+00      1.458e+01      2.137e+00      6.879e-01      0.000e+00      0.000e+00      1.474e+01
     2.000e-03      1.110e+01      2.157e+00      7.003e-01      1.152e+00      1.078e+03      1.474e+01
     4.000e-03      7.620e+00      2.176e+00      7.105e-01      7.912e-01      3.699e+02      7.860e+00
     6.000e-03      5.314e+00      2.191e+00      7.186e-01      5.518e-01      1.720e+02      5.024e+00
     8.000e-03      4.183e+00      2.204e+00      7.245e-01      4.343e-01      1.015e+02      3.453e+00
     1.000e-02      3.051e+00      2.214e+00      7.284e-01      3.168e-01      5.925e+01      2.900e+00
     1.200e-02      2.686e+00      2.221e+00      7.301e-01      2.789e-01      4.346e+01      2.365e+00
     1.400e-02      2.320e+00      2.225e+00      7.299e-01      2.409e-01      3.218e+01      2.189e+00
     1.600e-02      2.029e+00      2.226e+00      7.277e-01      2.107e-01      2.463e+01      1.842e+00
     1.800e-02      1.813e+00      2.224e+00      7.236e-01      1.883e-01      1.956e+01      1.718e+00
     2.000e-02      1.597e+00      2.220e+00      7.177e-01      1.659e-01      1.551e+01      1.476e+00
     2.200e-02      1.494e+00      2.213e+00      7.102e-01      1.551e-01      1.318e+01      1.414e+00
     2.400e-02      1.390e+00      2.204e+00      7.011e-01      1.443e-01      1.125e+01      1.262e+00
     2.600e-02      1.293e+00      2.191e+00      6.905e-01      1.342e-01      9.655e+00      1.223e+00
     2.800e-02      1.202e+00      2.177e+00      6.786e-01      1.248e-01      8.338e+00      1.097e+00
     3.000e-02      1.112e+00      2.159e+00      6.655e-01      1.155e-01      7.197e+00      1.054e+00
     3.200e-02      1.035e+00      2.140e+00      6.513e-01      1.075e-01      6.279e+00      9.476e-01
     3.400e-02      9.578e-01      2.118e+00      6.361e-01      9.945e-02      5.470e+00      9.085e-01
     3.600e-02      8.968e-01      2.095e+00      6.201e-01      9.312e-02      4.837e+00      8.276e-01
     3.800e-02      8.518e-01      2.069e+00      6.034e-01      8.844e-02      4.352e+00      8.010e-01
     4.000e-02      8.067e-01      2.041e+00      5.862e-01      8.376e-02      3.916e+00      7.407e-01
     4.200e-02      7.638e-01      2.012e+00      5.684e-01      7.931e-02      3.531e+00      7.170e-01
     4.400e-02      7.209e-01      1.981e+00      5.504e-01      7.486e-02      3.181e+00      6.678e-01
     4.600e-02      6.882e-01      1.949e+00      5.322e-01      7.145e-02      2.905e+00      6.490e-01
     4.800e-02      6.656e-01      1.916e+00      5.138e-01      6.911e-02      2.692e+00      6.145e-01
     5.000e-02      6.429e-01      1.881e+00      4.955e-01      6.676e-02      2.497e+00      5.992e-01
     5.200e-02      6.152e-01      1.845e+00      4.774e-01      6.388e-02      2.297e+00      5.695e-01
     5.400e-02      5.875e-01      1.809e+00      4.594e-01      6.100e-02      2.112e+00      5.514e-01
     5.600e-02      5.649e-01      1.772e+00      4.418e-01      5.866e-02      1.959e+00      5.277e-01
     5.800e-02      5.476e-01      1.734e+00      4.245e-01      5.686e-02      1.833e+00      5.126e-01
